Link,Địa chỉ,Mức giá,Diện tích,Số phòng ngủ,"Số phòng tắm, vệ sinh",Mặt tiền,Đường vào,Pháp lý,Nội thất,Số tầng,Hướng nhà,Hướng ban công
https://batdongsan.com.vn/ban-dat-duong-le-loi-1-phuong-ha-cau/toi-lam-roi-7-3-ty-ai-tra-lai-toi-tang-manh-hiem-54m2-mat-tien-4m-o-to-gan-cho-dong-pr38276922,"Đường Lê Lợi, Phường Hà Cầu, Hà Đông, Hà Nội","7,3 tỷ",54 m²,,,4 m,13 m,Sổ đỏ,,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-ho-tung-mau-phuong-phu-dien-prj-scitech-tower/ban-62m2-2-ngu-toa-304-3-65-ty-pr42846262,"Dự án Scitech Tower, 304 Đường Hồ Tùng Mậu, Phường Phú Diễn, Bắc Từ Liêm, Hà Nội","3,65 tỷ",62 m²,2 phòng,2 phòng,,,Đang chờ sổ,Đầy đủ,,,
https://batdongsan.com.vn/ban-nha-rieng-phuong-mo-lao/ban-gap-5-tang-mat-tien-7m-ngay-lang-viet-kieu-kdt-ha-dong-50m2-gara-oto-gia-chi-17ty-pr43035002,"Phường Mỗ Lao, Hà Đông, Hà Nội",15 tỷ,50 m²,4 phòng,3 phòng,"7,07 m",10 m,Sổ đỏ/ Sổ hồng,Đầy đủ,5 tầng,,
https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-chi-thanh-phuong-lang-thuong/-sat-pho-ngo-ba-gac-phi-thong-tu-phia-lo-goc-dan-xay-chac-chan-35m2-6t-pr43028596,"Đường Nguyễn Chí Thanh, Phường Láng Thượng, Đống Đa, Hà Nội",8 tỷ,35 m²,4 phòng,,,,Sổ đỏ/ Sổ hồng,Đầy đủ,6 tầng,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-le-trong-tan-phuong-duong-noi-prj-khu-do-thi-geleximco-le-trong-tan/-4-tang-mat-tien-7m-that-dep-dau-tu-sinh-loi-ben-vung-pr42825591,"Dự án Geleximco Lê Trọng Tấn, Đường Lê Trọng Tấn, Phường Dương Nội, Hà Đông, Hà Nội",Thỏa thuận,123 m²,,,7 m,,,,4 tầng,Tây - Bắc,
https://batdongsan.com.vn/ban-dat-duong-lien-ha-xa-lien-ha-2/manh-vang-x4-phong-dong-anh-pr43130709,"Đường Liên Hà, Xã Liên Hà, Đông Anh, Hà Nội","8,1 tỷ",100 m²,,,5 m,6 m,Sổ đỏ/ Sổ hồng,,,Đông - Bắc,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-pho-giang-vo-phuong-kim-ma-prj-grandeur-palace-giang-vo/ban-gap-tai-gia-thoa-an-290m2-dep-nhieu-tien-ich-pr42957260,"Dự án Grandeur Palace, Phố Giảng Võ, Phường Kim Mã, Ba Đình, Hà Nội",Thỏa thuận,290 m²,,,20 m,20 m,Sổ đỏ/ Sổ hồng,Không nội thất,6 tầng,Đông - Nam,Đông - Nam
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-luong-khanh-thien-phuong-tan-mai-2/chinh-chu-ban-nha-tap-the-den-lu-so-n-40m-sd-50m-2pn-rieng-biet-2wc-pr43128705,"Đường Lương Khánh Thiện, Phường Tân Mai, Hoàng Mai, Hà Nội","3,25 tỷ",50 m²,2 phòng,2 phòng,,,Sổ đỏ/ Sổ hồng,,,,
https://batdongsan.com.vn/ban-nha-rieng-phuong-khuong-dinh/chinh-chu-ban-thanh-xuan-sieu-hiem-gia-tot-o-to-gan-cong-nang-day-du-chi-hon-4-ty-pr43065321,"Khương Đình, Thanh Xuân, Hà Nội","4,2 tỷ",30 m²,2 phòng,3 phòng,"3,36 m",2 m,Sổ đỏ/ Sổ hồng,Đầy đủ,3 tầng,,
https://batdongsan.com.vn/ban-nha-rieng-duong-chien-thang-phuong-la-khe/-ha-dong-chinh-chu-ban-5-tang-gia-6-5-ty-pr43112507,"Đường Chiến Thắng, Phường La Khê, Hà Đông, Hà Nội","6,5 tỷ",30 m²,3 phòng,4 phòng,"4,5 m","2,5 m",Sổ đỏ/ Sổ hồng,,5 tầng,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-pho-hoang-dao-thuy-phuong-nhan-chinh/chu-nha-ban-3pn2wc-full-do-93m-gap-khach-thien-chi-co-gia-loc-pr42731219,"Phố Hoàng Đạo Thúy, Phường Nhân Chính, Thanh Xuân, Hà Nội","4,6 tỷ",93 m²,3 phòng,2 phòng,,,,Đầy đủ,,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-le-trong-tan-phuong-duong-noi-prj-khu-do-thi-geleximco-le-trong-tan/-vi-tri-dep-ng-tien-on-dinh-mat-tien-7m-so-lau-dai-chi-nhinh-23-ty-pr42856337,"Dự án Geleximco Lê Trọng Tấn, Đường Lê Trọng Tấn, Phường Dương Nội, Hà Đông, Hà Nội",Thỏa thuận,123 m²,,,7 m,,,,4 tầng,Tây - Bắc,
https://batdongsan.com.vn/ban-nha-rieng-duong-tran-phu-phuong-van-quan/ban-ha-dong-gia-hon-7-ty-35m2-4-tang-xay-chac-chan-pr43112848,"Đường Trần Phú, Phường Văn Quán, Hà Đông, Hà Nội","7,8 tỷ",35 m²,4 phòng,4 phòng,"3,3 m",3 m,Sổ đỏ/ Sổ hồng,,4 tầng,,
https://batdongsan.com.vn/ban-nha-rieng-duong-vo-chi-cong-phuong-xuan-la/ban-tai-t-ay-ho-gia-13-6-ty-dt-57m-mat-tien-5-5m-ngo-thong-lh-pr43035180,"Đường Võ Chí Công, Phường Xuân La, Tây Hồ, Hà Nội","13,6 tỷ",57 m²,,,"5,5 m",,,,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-linh-duong-phuong-hoang-liet-prj-hh1-linh-dam/ban-cc-2-92-ty-71m2-2pn-2wc-gia-sieu-hoi-pr43128620,"Dự án HH1 Linh Đàm, Đường Linh Đường, Phường Hoàng Liệt, Hoàng Mai, Hà Nội","2,92 tỷ",71 m²,2 phòng,2 phòng,,,Đang chờ sổ,,,Đông - Nam,Tây - Bắc
https://batdongsan.com.vn/ban-dat-duong-dai-lo-thang-long-xa-tien-xuan/97m-xom-mieu-gan-hoc-quoc-gia-va-gametro-van-cao-hoa-lac-pr43130770,"Đường Đại lộ Thăng Long, Xã Tiến Xuân, Thạch Thất, Hà Nội",28 triệu/m²,"97,3 m²",,,5 m,,Sổ đỏ/ Sổ hồng,,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-tay-mo-phuong-tay-mo-prj-vinhomes-smart-city/chinh-chu-ban-studio-full-noi-that-toa-s3-01-gia-tot-chi-2-35-ty-pr43130769,"Dự án Vinhomes Smart City , Đường Tây Mỗ, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội","2,35 tỷ","31,8 m²",31 phòng,,,,,,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-khuong-trung-phuong-khuong-trung/-quan-thanh-xuan-83m2-tang-12-6-6-ty-pr43127587,"Đường Khương Trung, Phường Khương Trung, Thanh Xuân, Hà Nội",6 tỷ,85 m²,3 phòng,2 phòng,,,Sổ đỏ/ Sổ hồng,,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-truong-dinh-phuong-giap-bat/ban-5-tang-dep-cach-o-to-30m-gia-7-ty-pr43128503,"Đường Trương Định, Phường Giáp Bát, Hoàng Mai, Hà Nội",7 tỷ,40 m²,4 phòng,,4 m,,Sổ đỏ.,,5 tầng,,
https://batdongsan.com.vn/ban-dat-xa-thuong-lam/ban-dau-gia-dong-ri-33-trieu-m2-115-m2-my-duc-ha-noi-pr42574041,"Xã Thượng Lâm, Mỹ Đức, Hà Nội",33 triệu/m²,115 m²,,,5 m,12 m,Sổ đỏ/ Sổ hồng,,,,
https://batdongsan.com.vn/ban-dat-xa-lam-dien/ban-80m2-trung-tam-ngo-nong-vuong-dep-gia-dau-tu-pr43025296,"Xã Lam Điền, Chương Mỹ, Hà Nội",Thỏa thuận,80 m²,,,"5,4 m","2,3 m",Sổ đỏ/ Sổ hồng,,,Đông - Nam,
https://batdongsan.com.vn/ban-can-ho-chung-cu-mini-duong-tam-khuong-phuong-khuong-thuong/toa-chdv-dong-tien-90-trieu-18p-moi-koong-ngo-ba-gac-thang-may-75m-pr43130766,"Đường Tam Khương, Phường Khương Thượng, Đống Đa, Hà Nội","14,9 tỷ",75 m²,18 phòng,18 phòng,,,Sổ đỏ/ Sổ hồng,Đầy đủ,7 tầng,,
https://batdongsan.com.vn/ban-nha-mat-pho-phuong-la-khe/can-am-cung-50m-5-tang-tai-kdt-van-cach-to-huu-50m-duong-lon-hop-van-phong-kinh-doanh-pr37597542,"Phường La Khê, Hà Đông, Hà Nội","9,6 tỷ",50 m²,,,5 m,,Sổ đỏ,Đầy đủ,5 tầng,,
https://batdongsan.com.vn/ban-nha-rieng-duong-ngo-quyen-phuong-quang-trung-17/-xay-4-tang-cuc-dep-rong-37m2-oto-do-cua-ma-gia-co-3-3-ty-the-nay-moi-goi-la-chu-pr20095919,"Đường Ngô Quyền, Phường Quang Trung, Hà Đông, Hà Nội","4,3 tỷ",37 m²,3 phòng,3 phòng,"3,5 m",5 m,,"Mới, đẹp.",4 tầng,,
https://batdongsan.com.vn/ban-nha-mat-pho-duong-minh-khai-phuong-minh-khai/ban-31-9-ty-85m2-4pn-4wc-chinh-chu-hot-pr43091043,"Đường Minh Khai, Phường Minh Khai, Hai Bà Trưng, Hà Nội","31,9 tỷ",85 m²,4 phòng,4 phòng,"4,5 m",20 m,Sổ đỏ/ Sổ hồng,,4 tầng,,
https://batdongsan.com.vn/ban-nha-rieng-duong-co-linh-phuong-thach-ban-1/chinh-chu-gap-48m-6-tang-mt4m-thang-may-gara-o-to-gia-10-2-ty-pr42540003,"Đường Cổ Linh, Phường Thạch Bàn, Long Biên, Hà Nội","11,8 tỷ",48 m²,3 phòng,4 phòng,4 m,4 m,Sổ đỏ/ Sổ hồng,Đầy đủ.,6 tầng,,
https://batdongsan.com.vn/ban-nha-rieng-phuong-my-dinh-1/chinh-chu-gui-ban-gap-can-ccmn-dep-lung-linh-3-mat-thoang-s-50m-8tang-vai-buoc-ra-duon-pr43127956,"Phường Mỹ Đình 1, Nam Từ Liêm, Hà Nội","12,5 tỷ",50 m²,12 phòng,12 phòng,,,Sổ đỏ/ Sổ hồng,Đầy đủ,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-an-ninh-phuong-tuong-mai/sieu-dinh-cach-1-ra-pho-lo-goc-3-thog-25m-5-tg-so-dep-chi-6-dong-chut-pr43128277,"Đường Nguyễn An Ninh, Phường Tương Mai, Hoàng Mai, Hà Nội","6,25 tỷ",25 m²,3 phòng,4 phòng,5 m,,Sổ đỏ/ Sổ hồng,Đầy đủ,5 tầng,,
https://batdongsan.com.vn/ban-nha-mat-pho-phuong-la-khe-prj-khu-do-thi-van-khe/ban-gap-lien-ke-50m2-mt-4m-duong-13m-tai-cach-duong-to-huu-100m-pr36200068,"Dự án Văn Khê, Phường La Khê, Hà Đông, Hà Nội",10 tỷ,50 m²,,,5 m,13 m,Sổ đỏ,Đầy đủ,5 tầng,,
https://batdongsan.com.vn/ban-nha-mat-pho-duong-to-huu-phuong-duong-noi-prj-khu-do-thi-moi-duong-noi/ban-5-tang-dien-tich-50m2-mt-5m-13m-tai-kdt-an-hung-cach-100m-pr37119693,"Dự án KĐTM Dương Nội, Đường Tố Hữu, Phường Dương Nội, Hà Đông, Hà Nội",10 tỷ,50 m²,,,5 m,13 m,Sổ đỏ/ Sổ hồng,Đầy đủ,5 tầng,,
https://batdongsan.com.vn/ban-nha-mat-pho-phuong-mo-lao-prj-khu-do-thi-mo-lao/chinh-chu-ban-7-tang-50m2-duong-o-to-co-thang-may-tai-lam-van-phong-kinh-doanh-tot-pr37120205,"Dự án Khu đô thị Mỗ Lao, Quận Hà Đông, Hà Nội","8,9 tỷ",50 m²,,,,,Sổ đỏ/ Sổ hồng,Cơ bản,,,
https://batdongsan.com.vn/ban-nha-mat-pho-duong-tran-dang-ninh-phuong-dich-vong/sieu-pham-bds-vip-cau-giay-dt-50m2-4tang-mt-4m-gia-27-ty-pr43130681,"Đường Trần Đăng Ninh, Phường Dịch Vọng, Cầu Giấy, Hà Nội",27 tỷ,50 m²,4 phòng,3 phòng,4 m,,Sổ đỏ/ Sổ hồng,Đầy đủ,4 tầng,,
https://batdongsan.com.vn/ban-dat-xa-duc-tu/bia-lang-2-mat-duong-dong-anh-quy-hoach-mo-duong-17m-dan-thang-cau-lien-pr43130677,"Xã Dục Tú, Đông Anh, Hà Nội",90 triệu/m²,99 m²,,,4 m,8 m,Sổ đỏ/ Sổ hồng,,,Đông - Bắc,
https://batdongsan.com.vn/ban-nha-mat-pho-duong-nguyen-xien-phuong-ha-dinh/sieu-vip-ban-lo-goc-2-tien-96m-9-tang-thang-may-mt-20m-chi-98-5ty-pr43130359,"Đường Nguyễn Xiển, Phường Hạ Đình, Thanh Xuân, Hà Nội",Thỏa thuận,96 m²,,,20 m,,Sổ đỏ/Sổ hồng,,9 tầng,,
https://batdongsan.com.vn/ban-nha-rieng-duong-ta-thanh-oai-xa-ta-thanh-oai/ban-dat-ng-2-ng-gan-mat-pho-o-to-do-cua-dt-sd-78m-phu-hop-xay-ccmn-cho-thue-pr43130675,"Đường Tả Thanh Oai, Xã Tả Thanh Oai, Thanh Trì, Hà Nội",Thỏa thuận,78 m²,,,,,Sổ đỏ/ Sổ hồng,,2 tầng,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nghiem-xuan-yem-phuong-dai-kim-prj-khu-do-thi-kim-van-kim-lu-golden-silk/ban-cc-2-75-ty-65m2-2pn-2wc-noi-that-day-du-gia-cuc-chat-pr42904740,"Kim Văn Kim Lũ, Đường Nghiêm Xuân Yêm, Phường Đại Kim, Hoàng Mai, Hà Nội","2,75 tỷ",65 m²,2 phòng,2 phòng,,,Sổ đỏ/ Sổ hồng,Đầy đủ,,,
https://batdongsan.com.vn/ban-dat-duong-ngoc-chi-xa-vinh-ngoc-1/cuc-hiem-canh-tp-thong-minh-so-dep-a4-kd-o-to-tranh-mt-khung-vi-tri-dac-dia-pr41060454,"Đường Ngọc Chi, Xã Vĩnh Ngọc, Đông Anh, Hà Nội","9,05 tỷ",74 m²,,,"5,2 m","5,5 m",Sổ đỏ/ Sổ hồng,,,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyet-que-phuong-phuc-loi-prj-vinhomes-riverside/-thang-may-lo-goc-3-mat-thoang-dt-176m2-4-tang-gia-64-5-ty-tl-pr43096779,"Vinhomes Riverside, Đường Nguyệt Quế, Phường Phúc Lợi, Long Biên, Hà Nội",65 tỷ,179 m²,,,,,Sổ đỏ/ Sổ hồng,,,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-hoa-phuong-7-phuong-phuc-loi-prj-vinhomes-riverside/ban-don-lap-nho-7-view-lon-4-lan-xe-204m2-xd-108m2-n-thien-dep-ve-o-luon-pr43123042,"Dự án Vinhomes Riverside, Đường Hoa Phượng 7, Phường Phúc Lợi, Long Biên, Hà Nội",Thỏa thuận,204 m²,,,"10,5 m",,Sổ đỏ.,,4 tầng,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-linh-duong-phuong-hoang-liet-prj-ct3-tay-nam-linh-dam/chinh-chu-ban-4-ngu-hud3-sieu-hiem-pr43128208,"Dự án CT3 Tây Nam Linh Đàm, Đường Linh Đường, Phường Hoàng Liệt, Hoàng Mai, Hà Nội","9,8 tỷ",140 m²,4 phòng,3 phòng,,,Sổ đỏ/ Sổ hồng,,,Tây - Nam,Đông - Nam
https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-son-phuong-gia-thuy/can-ban-gap-40m-6-tang-mt4-3m-thang-may-gara-kinh-doanh-14-8-ty-pr43108245,"Đường Nguyễn Sơn, Phường Gia Thụy, Long Biên, Hà Nội","14,8 tỷ",40 m²,3 phòng,4 phòng,"4,3 m",4 m,Sổ đỏ/ Sổ hồng,,6 tầng,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-linh-dam-phuong-hoang-liet-prj-khu-do-thi-moi-linh-dam/nhinh-3-9-ti-so-rong-90m-tai-trung-tam-quan-mai-pr43128205,"Dự án KĐT Linh Đàm, Đường Linh Đàm, Phường Hoàng Liệt, Hoàng Mai, Hà Nội","3,99 tỷ",80 m²,2 phòng,1 phòng,,,Sổ đỏ/ Sổ hồng,Cơ bản,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-le-van-hien-phuong-duc-thang/ban-can-ho-dich-vu-p-50m-5-tang-9-phong-dong-tien-45tr-pr41788354,"Đường Lê Văn Hiến, Phường Đức Thắng, Bắc Từ Liêm, Hà Nội","9,6 tỷ",50 m²,9 phòng,9 phòng,,,Sổ đỏ/ Sổ hồng,Đầy đủ.,5 tầng,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-dai-lo-thang-long-xa-an-khanh-4-prj-mailand-hanoi-city/-ban-cc-splendora-dt-109m2-2pn-gia-ban-6-ty-noi-that-co-ban-pr43084587,"Mailand Hanoi City, Đại lộ Thăng Long, An Khánh, Hoài Đức, Hà Nội",6 tỷ,109 m²,2 phòng,2 phòng,,,Sổ đỏ/ Sổ hồng,Cơ bản,,Đông - Nam,Đông
https://batdongsan.com.vn/ban-dat-xa-son-dong-1/gd-chuyen-di-nen-muon-ban-lai-manh-lo-goc-tai-tay-gia-chua-toi-2-ty-pr43128855,"Xã Sơn Đông, Sơn Tây, Hà Nội","1,99 tỷ",61 m²,,,4 m,10 m,Sổ đỏ/ Sổ hồng,,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-vo-chi-cong-phuong-nghia-do-1/hiem-ban-7-tang-phan-lo-ngo-152-54m2-o-to-kinh-doanh-thang-may-gia-21-5-ty-pr43130739,"Ngõ 152, Đường Võ Chí Công, Phường Nghĩa Đô, Cầu Giấy, Hà Nội","21,5 tỷ",54 m²,5 phòng,6 phòng,,,Sổ đỏ/ Sổ hồng,,7 tầng,,
https://batdongsan.com.vn/ban-nha-rieng-duong-le-van-hien-phuong-duc-thang/ban-can-ho-dv-ccmini-o-to-tranh-pho-115m-6tang-21phong-dong-tien-100tr-th-pr42208894,"Đường Lê Văn Hiến, Phường Đức Thắng, Bắc Từ Liêm, Hà Nội",29 tỷ,115 m²,21 phòng,21 phòng,,,Sổ đỏ/ Sổ hồng,Đầy đủ,6 tầng,,
https://batdongsan.com.vn/ban-nha-rieng-duong-pham-van-dong-phuong-xuan-dinh/ban-can-ho-dv-ccmini-110m-7-tang-24-phong-tien-120tr-thang-50m-ra-o-to-pr42098773,"Đường Phạm Văn Đồng, Phường Xuân Đỉnh, Bắc Từ Liêm, Hà Nội","16,9 tỷ",110 m²,24 phòng,24 phòng,,,Sổ đỏ/ Sổ hồng,Đầy đủ,7 tầng,,
https://batdongsan.com.vn/ban-nha-rieng-duong-duong-quang-ham-phuong-quan-hoa/ban-can-ho-ccmini-cau-giay-lo-goc-2-thoang-65m-6tang-20p-kk-dong-tien-100tr-pr42386867,"Đường Dương Quảng Hàm, Phường Quan Hoa, Cầu Giấy, Hà Nội",14 tỷ,66 m²,20 phòng,20 phòng,,,Sổ đỏ/ Sổ hồng,Đầy đủ,8 tầng,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-mini-duong-truong-chinh-phuong-khuong-thuong/toa-chdv-18-phong-kk-dong-tien-1-1-ty-nam-xay-moi-ba-gac-do-full-pccc-75m-pr43130726,"Đường Trường Chinh, Phường Khương Thượng, Đống Đa, Hà Nội",15 tỷ,75 m²,18 phòng,18 phòng,,,Sổ đỏ/ Sổ hồng,Đầy đủ,7 tầng,,
https://batdongsan.com.vn/ban-dat-xa-tan-linh/ban-gap-lo-goc-duong-ao-vua-gan-tinh-lo-87a-sieu-hiem-trung-tam-trung-tam-do-thi-vien-son-pr43083851,"Đường Ao Vua, Xã Tản Lĩnh, Ba Vì, Hà Nội","8,5 tỷ","566,8 m²",,,21 m,30 m,Sổ đỏ/ Sổ hồng,,,Tây - Nam,
https://batdongsan.com.vn/ban-nha-rieng-phuong-dinh-cong/sieu-pham-moi-thang-may-noi-that-5-sao-hoang-mai-pr43128111,"Phường Định Công, Hoàng Mai, Hà Nội","8,39 tỷ",32 m²,3 phòng,6 phòng,"3,5 m","2,5 m",Sổ đỏ/ Sổ hồng,Đầy đủ,6 tầng,,
https://batdongsan.com.vn/ban-dat-xa-cam-linh-1/gap-chinh-chu-can-tien-ban-lo-mat-duong-nhua-truc-xe-buyt-di-qua-kinh-doanh-ngay-duoc-pr43065538,"Thôn Ngọc Nhị, Xã Cẩm Lĩnh, Ba Vì, Hà Nội","2,98 tỷ","390,3 m²",,,10 m,15 m,Sổ đỏ/ Sổ hồng,,,Tây - Nam,
https://batdongsan.com.vn/ban-nha-rieng-duong-dai-lo-thang-long-xa-song-phuong-1/hiem-43m2-3t-vi-tri-goc-cuc-thoang-oto-do-cua-gan-dl-ng-gia-4-2-ty-pr42804044,"Đường Đại lộ Thăng Long, Xã Song Phương, Hoài Đức, Hà Nội","4,2 tỷ",43 m²,3 phòng,3 phòng,"3,6 m",4 m,Sổ đỏ/ Sổ hồng,Cơ bản,3 tầng,,
https://batdongsan.com.vn/ban-nha-rieng-duong-hoang-quoc-viet-phuong-nghia-do-1/chinh-chu-ban-42m2-mt-4-05m-2-t-truoc-sau-10-ty-pr43014148,"Đường Hoàng Quốc Việt, Phường Nghĩa Đô, Cầu Giấy, Hà Nội",10 tỷ,42 m²,1 phòng,1 phòng,,,Sổ đỏ/ Sổ hồng,Cơ bản,1 tầng,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-xien-phuong-dai-kim-prj-kdt-tay-nam-kim-giang/ban-218m2-gia-50-ty-noi-that-dang-cap-vip-pr43127990,"KĐT Tây Nam Kim Giang, ngõ 300, Đường Nguyễn Xiển, Phường Đại Kim, Hoàng Mai, Hà Nội",50 tỷ,218 m²,6 phòng,6 phòng,"9,5 m",24 m,,,3 tầng,Đông - Nam,Đông - Nam
https://batdongsan.com.vn/ban-nha-rieng-duong-trung-phung-phuong-kham-thien/ban-mat-ngo-kinh-doanh-lo-goc-hang-hiem-gia-4-25-ty-pr43130651,"Đường Trung Phụng, Phường Khâm Thiên, Đống Đa, Hà Nội","4,25 tỷ",20 m²,3 phòng,3 phòng,"3,5 m",2 m,Sổ đỏ/ Sổ hồng,Đầy đủ,5 tầng,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nghiem-xuan-yem-phuong-dai-kim-prj-khu-do-thi-kim-van-kim-lu-golden-silk/chinh-chu-ban-kdt-73m2-5-tang-gia-23-ty-moi-hiem-kinh-doanh-thuan-loi-pr43127975,"Dự án Kim Văn Kim Lũ, Đường Nghiêm Xuân Yêm, Phường Đại Kim, Hoàng Mai, Hà Nội",23 tỷ,73 m²,6 phòng,6 phòng,5 m,"11,5 m",Sổ đỏ/ Sổ hồng,Xây thô và hoàn thiện mặt ngoài có cửa kính và cửa cuốn điện 3 pha nước sạch đến tận cửa nhà.,5 tầng,Đông - Nam,Đông - Nam
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-xien-phuong-dai-kim-prj-kdt-tay-nam-kim-giang/ban-218m2-gia-50-ty-noi-that-dang-cap-vip-pr43127967,"KĐT Tây Nam Kim Giang, ngõ 300, Đường Nguyễn Xiển, Phường Đại Kim, Hoàng Mai, Hà Nội",50 tỷ,218 m²,6 phòng,6 phòng,"9,5 m",24 m,,,3 tầng,Đông - Nam,Đông - Nam
https://batdongsan.com.vn/ban-nha-rieng-duong-kien-hung-phuong-kien-hung/hang-hiem-phan-lo-can-bo-oto-tranh-kinh-doanh-vp-trung-tam-ha-dong-pr43130649,"Đường Kiến Hưng, Phường Kiến Hưng, Hà Đông, Hà Nội","9,7 tỷ",36 m²,,,3 m,6 m,Sổ đỏ/ Sổ hồng,,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-kim-dong-phuong-giap-bat/ban-hoang-mai-ha-noi-pr43127963,"Đường Kim Đồng, Phường Giáp Bát, Hoàng Mai, Hà Nội","5,6 tỷ",29 m²,3 phòng,4 phòng,,,Sổ đỏ,,4 tầng,,
https://batdongsan.com.vn/ban-nha-rieng-duong-le-duc-tho-phuong-my-dinh-2/ban-dan-xay-oto-den-cua-gan-pho-gan-ho-dt-40m-x4t-7phong-o-va-cho-thue-pr43119827,"Đường Lê Đức Thọ, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội","7,1 tỷ",40 m²,,,,,Sổ đỏ/ Sổ hồng,Cơ bản,,,
https://batdongsan.com.vn/ban-nha-mat-pho-duong-nghi-tam-phuong-quang-an-2/cuc-hiem-90m-via-he-oto-tranh-view-ho-tay-kd-van-ng-vip-nhinh-28-ty-pr43034121,"đường Nghi Tàm, Phường Quảng An, Tây Hồ, Hà Nội","28,5 tỷ",90 m²,4 phòng,4 phòng,"5,3 m",6 m,Sổ đỏ/ Sổ hồng,Cơ bản,5 tầng,Tây - Nam,Tây - Nam
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-5-xa-dang-xa-prj-khu-do-thi-dang-xa-1/chinh-chu-ban-50m2-so-kdt-gia-lam-ha-noi-gia-1-95-ty-pr43127923,"Dự án Đặng Xá 1, Đường 5, Xã Đặng Xá, Gia Lâm, Hà Nội","1,95 tỷ",50 m²,2 phòng,1 phòng,,,Sổ đỏ/ Sổ hồng,,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-pho-hoang-dao-thuy-phuong-trung-hoa-4-prj-khu-do-thi-trung-hoa-nhan-chinh/gia-dinh-em-ban-119m-2n2w-tai-24t1-ang-san-so-full-gia-8-x-ty-pr43130718,"Trung Hòa Nhân Chính, Phố Hoàng Đạo Thúy, Phường Trung Hòa, Cầu Giấy, Hà Nội","8,3 tỷ",119 m²,2 phòng,2 phòng,,,Sổ đỏ/ Sổ hồng,Đầy đủ,,Tây - Bắc,Đông - Nam
https://batdongsan.com.vn/ban-nha-rieng-duong-truong-dinh-phuong-tuong-mai/ban-nr-34m2-5-95-ty-tai-hoang-ha-noi-pr43103137,"Đường Trương Định, Phường Tương Mai, Hoàng Mai, Hà Nội","5,95 tỷ",34 m²,7 phòng,5 phòng,"2,8 m",3 m,Sổ đỏ/ Sổ hồng,Cơ bản,5 tầng,,
https://batdongsan.com.vn/ban-dat-duong-lai-xa-xa-kim-chung-1/ban-tai-10-ty-nhinh-60m2-mat-tien-5m-huong-dong-phap-ly-day-du-pr43130645,"Đường Lai Xá, Xã Kim Chung, Hoài Đức, Hà Nội",10 tỷ,60 m²,,,5 m,12 m,Sổ đỏ/ Sổ hồng,,,Đông,
https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-khuyen-phuong-van-quan/chinh-chu-ban-ha-dong-35m-5-tang-lo-goc-moi-gia-tot-pr43122482,"Đường Nguyễn Khuyến, Phường Văn Quán, Hà Đông, Hà Nội","7,49 tỷ",35 m²,,,,,Sổ đỏ/ Sổ hồng,,5 tầng,,
https://batdongsan.com.vn/ban-nha-rieng-duong-hoang-ngan-phuong-trung-hoa-4/sieu-pham-phan-lo-hiem-co-kho-tim-le-van-luong-60m-x-9-tang-mt-5-5m-pr43110894,"Đường Hoàng Ngân, Phường Trung Hòa, Cầu Giấy, Hà Nội","32,5 tỷ",60 m²,6 phòng,9 phòng,"5,5 m",8 m,Sổ đỏ/ Sổ hồng,Đầy đủ,9 tầng,,
