Link,Địa chỉ,Mức giá,Diện tích,Số phòng ngủ,"Số phòng tắm, vệ sinh",Số tầng,Hướng nhà,Hướng ban công,Mặt tiền,Đường vào,Pháp lý,Nội thất
https://batdongsan.com.vn/ban-nha-rieng-duong-kim-giang-phuong-dai-kim/ban-dt-26m2-5-tang-3pn-lo-goc-2-mat-thoang-full-noi-that-o-ngay-pr43082137,"Đường Kim Giang, Phường Đại Kim, Hoàng Mai, Hà Nội","5,85 tỷ",26 m²,3 phòng,3 phòng,5 tầng,,,,,Sổ đỏ/ Sổ hồng,
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tay-mo-prj-imperia-sola-park/-2pn-2wc-069-tai-3-6-ty-54m2-chinh-chu-hang-hiem-pr43076518,"Dự án Imperia Sola Park, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội",Thỏa thuận,54 m²,2 phòng,2 phòng,,,Tây - Bắc,,,Hợp đồng mua bán,
https://batdongsan.com.vn/ban-nha-mat-pho-duong-ngo-xuan-quang-thi-tran-trau-quy/cc-can-ban-67-6m2-mt-4-39m-san-3-tang-kd-tot-dang-cho-thue-on-dinh-pr42835197,"Đường Ngô Xuân Quảng, Thị trấn Trâu Quỳ, Gia Lâm, Hà Nội","20,5 tỷ","67,6 m²",3 phòng,,3 tầng,Tây - Bắc,Tây - Bắc,"4,39 m",17 m,Sổ đỏ/ Sổ hồng,Cơ bản
https://batdongsan.com.vn/ban-dat-duong-21a-xa-my-luong-2/ban-chinh-chu-chuong-6m-ra-quoc-lo-dung-30m-gia-dau-tu-cuc-re-chua-den-1-8-ty-pr43082136,"Đường 21A, Xã Mỹ Lương, Chương Mỹ, Hà Nội","1,8 tỷ",78 m²,,,,,,"5,2 m",6 m,Sổ đỏ/ Sổ hồng,
https://batdongsan.com.vn/ban-dat-duong-my-dinh-phuong-my-dinh-2/ban-mat-pho-99m2-kinh-doanh-sam-uat-via-he-2-ben-2-mat-tien-gia-36-2-ty-pr43082134,"đường Mỹ Đình, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội","36,2 tỷ",99 m²,,,,,,,,Sổ đỏ/ Sổ hồng,
https://batdongsan.com.vn/ban-dat-nen-du-an-duong-cao-toc-thang-long-noi-bai-thi-tran-chi-dong-prj-khu-do-thi-chi-dong/ban-so-rieng-me-linh-sat-kcn-quang-minh-lh-pr41359616,"Dự án Chi Đông, Đường Cao tốc Thăng Long Nội Bài, Thị trấn Chi Đông, Mê Linh, Hà Nội",35 triệu/m²,165 m²,,,,,,,13 m,Sổ đỏ chính chủ,
https://batdongsan.com.vn/ban-nha-rieng-duong-kim-giang-phuong-dai-kim/-chinh-chu-hoang-mai-ngo-o-to-tai-tranh-nhau-dang-cho-thue-20tr-th-pr41502523,"Số 27 ngõ 292, Đường Kim Giang, Phường Đại Kim, Hoàng Mai, Hà Nội",17 tỷ,57 m²,8 phòng,4 phòng,4 tầng,,,4 m,16 m,,
https://batdongsan.com.vn/ban-dat-xa-hien-ninh-1/ban-3-4-ty-161m2-gia-sieu-hoi-pr42786545,"Xã Hiền Ninh, Sóc Sơn, Hà Nội","2,09 tỷ",161 m²,,,,,,"10,05 m",4 m,Sổ đỏ/ Sổ hồng,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-xa-la-phuong-kien-hung-prj-khu-do-thi-moi-xa-la/ban-ha-dong-40m-1pn-full-cong-nang-gia-chi-1-8-ty-pr43068263,"Dự án KĐT Xa La, Đường Xa La, Phường Kiến Hưng, Hà Đông, Hà Nội","1,6 tỷ",40 m²,1 phòng,1 phòng,,,,,,Đang chờ sổ,Cơ bản
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-co-nhue-1-prj-ct2b-nghia-do/khuon-tien-hiem-5-ty-2-ngu-khu-dt-70m2-full-noi-that-dep-view-thoang-pr42405409,"Dự án CT2B Nghĩa Đô, Phường Cổ Nhuế 1, Bắc Từ Liêm, Hà Nội",5 tỷ,70 m²,2 phòng,2 phòng,,Đông - Nam,,,,Sổ đỏ/ Sổ hồng,Full đồ nội thất đẹp.
https://batdongsan.com.vn/ban-dat-duong-21a-xa-nam-phuong-tien/chinh-chu-ban-dep-gan-thi-tran-xuan-mai-mat-kinh-doanh-chi-1-9x-ty-pr43082111,"Đường 21A, Xã Nam Phương Tiến, Chương Mỹ, Hà Nội","1,9 tỷ",94 m²,,,,,,6 m,8 m,Sổ đỏ/ Sổ hồng,
https://batdongsan.com.vn/ban-dat-duong-quoc-lo-32-xa-di-trach/ban-ch-vu-gan-32-gan-vanh-dai-3-5-thong-sang-ho-eu-hoa-5ha-hinode-pr43082016,"Đường Quốc lộ 32, Xã Di Trạch, Hoài Đức, Hà Nội","15,05 tỷ",114 m²,,,,,,"7,9 m",10 m,Sổ đỏ/ Sổ hồng,
https://batdongsan.com.vn/ban-dat-pho-viet-hung-phuong-viet-hung-2/ban-308m2-tai-long-bien-ha-noi-125-trieu-m2-pr43082099,"Phố Việt Hưng, Phường Việt Hưng, Long Biên, Hà Nội",125 triệu/m²,308 m²,,,,,,,,Sổ đỏ/ Sổ hồng,
https://batdongsan.com.vn/ban-nha-rieng-pho-hoang-cau-phuong-o-cho-dua/ban-nhanh-phan-lo-2-oto-tranh-via-he-55m-5t-kd-sam-uat-dt-1-ty-nam-2-t-vinh-vien-pr40328305,"Phố Hoàng Cầu, Phường Ô Chợ Dừa, Đống Đa, Hà Nội",15 tỷ,55 m²,3 phòng,8 phòng,5 tầng,,,7 m,,Sổ đỏ/ Sổ hồng,Đầy đủ
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-thanh-thai-phuong-dich-vong-prj-khu-do-thi-moi-dich-vong/ban-view-vuon-hoa-full-noi-that-nhap-duc-275m-x-4t-nhinh-70-ty-pr41698846,"ĐTM Dịch Vọng, Đường Thành Thái, Phường Dịch Vọng, Cầu Giấy, Hà Nội",71 tỷ,275 m²,6 phòng,7 phòng,4 tầng,,,,15 m,Sổ đỏ/ Sổ hồng,
https://batdongsan.com.vn/ban-dat-xa-nam-phuong-tien/ban-lo-dep-87-8m2-duong-7m-truc-kinh-doanh-tien-pr42985528,"Xã Nam Phương Tiến, Chương Mỹ, Hà Nội",2 tỷ,"87,8 m²",,,,,,"6,8 m",,,
https://batdongsan.com.vn/ban-nha-rieng-xa-phu-son_1/-lo-goc-tai-dai-ban-thi-o-to-vao-tan-cua-pr42834872,"Xã Phú Sơn, Gia Lâm, Hà Nội","4,7 tỷ",56 m²,3 phòng,3 phòng,3 tầng,,,4 m,4 m,Sổ đỏ/ Sổ hồng,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-cau-giay-phuong-dich-vong/ban-dep-tai-ha-noi-gia-thoa-an-188m2-pr41927573,"Đường Cầu Giấy, Phường Dịch Vọng, Cầu Giấy, Hà Nội",Thỏa thuận,188 m²,7 phòng,8 phòng,5 tầng,,,,8 m,Sổ đỏ/ Sổ hồng,Đầy đủ
https://batdongsan.com.vn/ban-nha-rieng-duong-chien-thang-phuong-van-quan/sieu-hiem-13-3-ty-60m2-4-tang-mt-4m-pho-ha-dong-gara-o-to-kinh-doanh-phan-lo-pr43082070,"Đường Chiến Thắng, Phường Văn Quán, Hà Đông, Hà Nội","13,3 tỷ",60 m²,,,4 tầng,,,4 m,,Sổ đỏ,
https://batdongsan.com.vn/ban-nha-mat-pho-duong-truong-dinh-phuong-truong-dinh/ban-dt-200m2-x-3-tang-tien-12m-doan-gan-minh-khai-gia-85-ty-pr43082067,"Đường Trương Định, Phường Trương Định, Hai Bà Trưng, Hà Nội",85 tỷ,200 m²,,,,,,,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-to-huu-phuong-la-khe-prj-anland-complex/chinh-chu-ban-gap-75m2-2pn-ban-cong-dong-nam-gia-nhinh-5-ty-cc-sdcc-full-do-pr42950826,"Dự án Anland Complex, Đường Tố Hữu, Phường La Khê, Hà Đông, Hà Nội",Thỏa thuận,75 m²,2 phòng,2 phòng,,Tây - Bắc,Đông - Nam,,,Sổ đỏ/ Sổ hồng,Đầy đủ
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-to-huu-phuong-yen-nghia-1-prj-xuan-mai-complex/chinh-chu-ban-gap-goc-2pn-2wc-57m2-gia-3-x-ty-a-hh2k-cc-ha-dong-pr42367880,"Dự án Xuân Mai Complex, Đường Tố Hữu, Phường Yên Nghĩa, Hà Đông, Hà Nội","3,3 tỷ",62 m²,2 phòng,2 phòng,,Nam,Bắc,,,Sổ đỏ/ Sổ hồng,Cơ bản
https://batdongsan.com.vn/ban-nha-rieng-pho-lieu-giai-phuong-cong-vi/ban-2-mat-duong-o-to-tranh-kd-lo-goc-3-thoang-103m-x-4t-gia-dau-tu-pr42101878,"Phố Liễu Giai, Phường Cống Vị, Ba Đình, Hà Nội","27,5 tỷ",103 m²,,,4 tầng,,,,6 m,Sổ đỏ/ Sổ hồng,
https://batdongsan.com.vn/ban-dat-duong-ho-tung-mau-phuong-cau-dien/5-7-ty-dau-tu-xay-ccmn-lo-57m2-mat-tien-4-2m-2-mat-tien-3m-ngo-342-mau-pr41789610,"Đường Hồ Tùng Mậu, Phường Cầu Diễn, Nam Từ Liêm, Hà Nội.","5,7 tỷ",57 m²,,,,,,"4,2 m",3 m,Sổ đỏ/ Sổ hồng,
https://batdongsan.com.vn/ban-nha-rieng-duong-xa-la-phuong-phuc-la/hiem-6-8ty-pho-ha-dong-35m2-5-tang-mt-4m-o-to-ngu-trong-kinh-doanh-2-thoang-pr43082047,"Đường Xa La, Phường Phúc La, Hà Đông, Hà Nội","6,8 tỷ",35 m²,4 phòng,5 phòng,5 tầng,,,4 m,,Sổ đỏ/ Sổ hồng,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-to-huu-phuong-duong-noi-prj-an-vuong-villa/c-b-g-ho-huong-dong-nam-lh-pr42699977,"Dự án An Vượng Villa, Đường Tố Hữu, Phường Dương Nội, Hà Đông, Hà Nội",41 tỷ,180 m²,,,4 tầng,Đông - Nam,Đông - Nam,9 m,22 m,Sổ đỏ/ Sổ hồng,Không nội thất
https://batdongsan.com.vn/ban-nha-mat-pho-duong-my-dinh-phuong-my-dinh-2/ban-130m2-4-tang-gia-31-5-ty-lo-goc-kinh-doanh-pr43078312,"Đường Mỹ Đình, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội","31,5 tỷ",130 m²,,,4 tầng,,,,,Sổ đỏ/ Sổ hồng,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-to-huu-phuong-duong-noi-prj-an-vuong-villa/c-b-huong-dong-nam-vai-buoc-ch-toi-ho-truc-chinh-vi-tri-dep-pr42699910,"An Vượng Villa, Tố Hữu, Dương Nội, Hà Đông, Hà Nội",42 tỷ,180 m²,,,4 tầng,Đông - Nam,Đông - Nam,9 m,15 m,Sổ đỏ/ Sổ hồng,Không nội thất
https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-to-huu-phuong-van-phuc-1-prj-him-lam-van-phuc/can-ban-mat-vi-tri-dep-gia-nhinh-38-ty-pr42436486,"Him Lam Vạn Phúc, Tố Hữu, Vạn Phúc, Hà Đông, Hà Nội",Thỏa thuận,91 m²,,,6 tầng,Đông - Nam,Tây - Bắc,"6,5 m",40 m,Sổ đỏ/ Sổ hồng,Không nội thất
https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-to-huu-phuong-van-phuc-1-prj-him-lam-van-phuc/can-ban-mat-gia-nhinh-37-ty-lh-pr41730636,"Dự án Him Lam Vạn Phúc, Đường Tố Hữu, Phường Vạn Phúc, Hà Đông, Hà Nội",Thỏa thuận,91 m²,,,7 tầng,Tây - Bắc,Đông - Nam,"6,5 m",56 m,Sổ đỏ/ Sổ hồng,Không nội thất
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-duong-noi-prj-an-quy-villa-kdt-duong-noi/b-nam-cuong-vi-tri-dep-gia-3x-ty-pr41360215,"Dự án An Quý Villa - KĐT Dương Nội, Phường Dương Nội, Hà Đông, Hà Nội",36 tỷ,180 m²,5 phòng,,4 tầng,Tây - Bắc,Tây - Bắc,9 m,"23,5 m",Sổ đỏ/ Sổ hồng,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-duong-noi-prj-an-quy-villa-kdt-duong-noi/b-villas-huong-dong-nam-gia-3x-ty-lh-pr41317281,"An Quý Villa - KĐT Dương Nội, Dương Nội, Hà Đông, Hà Nội",Thỏa thuận,180 m²,5 phòng,5 phòng,4 tầng,Đông - Nam,Đông - Nam,9 m,"23,5 m",Sổ đỏ/ Sổ hồng,Không nội thất
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-to-huu-phuong-duong-noi-prj-an-vuong-villa/b-vi-tri-dep-chi-cach-vai-buoc-ch-ra-toi-cong-vien-ho-thien-v-pr41082472,"Dự án An Vượng Villa, Đường Tố Hữu, Phường Dương Nội, Hà Đông, Hà Nội",37 tỷ,198 m²,,,4 tầng,Đông - Nam,Đông - Nam,9 m,"11,5 m",Sổ đỏ/ Sổ hồng,Không nội thất
https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-to-huu-phuong-van-phuc-1-prj-him-lam-van-phuc/can-mat-gia-t-nhat-lh-pr40103881,"Dự án Him Lam Vạn Phúc, Đường Tố Hữu, Phường Vạn Phúc, Hà Đông, Hà Nội",34 tỷ,91 m²,,,6 tầng,,,"6,5 m",40 m,Sổ đỏ/ Sổ hồng,Không nội thất
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-to-huu-phuong-van-phuc-1-prj-him-lam-van-phuc/can-goc-sieu-pham-vi-tri-dep-dinh-gia-tot-nhat-thi-truong-lh-pr39694204,"Dự án Him Lam Vạn Phúc, Đường Tố Hữu, Phường Vạn Phúc, Hà Đông, Hà Nội",Thỏa thuận,109 m²,,,6 tầng,Đông - Nam,Đông - Nam,20 m,15 m,Sổ đỏ/ Sổ hồng,Không nội thất
https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-to-huu-phuong-van-phuc-1-prj-him-lam-van-phuc/-2-mat-tien-via-he-sieu-rong-mat-ban-lh-pr39566922,"Dự án Him Lam Vạn Phúc, Đường Tố Hữu, Phường Vạn Phúc, Hà Đông, Hà Nội",Thỏa thuận,98 m²,,,7 tầng,Tây - Bắc,Đông - Nam,7 m,40 m,Sổ đỏ,Không nội thất
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-duong-noi-prj-an-quy-villa-kdt-duong-noi/-villas-suat-ngoai-giao-gia-tot-lh-pr39542202,"Dự án An Quý Villa - KĐT Dương Nội, Phường Dương Nội, Hà Đông, Hà Nội",Thỏa thuận,180 m²,,,4 tầng,Tây - Nam,Tây - Nam,9 m,27 m,Hợp đồng mua bán,Không nội thất
https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-to-huu-phuong-van-phuc-1-prj-him-lam-van-phuc/can-ban-can-mat-du-an-gia-t-lh-pr39290560,"Dự án Him Lam Vạn Phúc, Đường Tố Hữu, Phường Vạn Phúc, Hà Đông, Hà Nội",Thỏa thuận,91 m²,,,6 tầng,Đông - Nam,Đông - Nam,"6,5 m",40 m,Sổ đỏ,Không nội thất
https://batdongsan.com.vn/ban-nha-mat-pho-duong-to-huu-phuong-van-phuc-1-prj-him-lam-van-phuc/ban-gia-re-pr38733752,"Dự án Him Lam Vạn Phúc, Đường Tố Hữu, Phường Vạn Phúc, Hà Đông, Hà Nội.",Thỏa thuận,91 m²,,,6 tầng,Đông - Nam,Tây - Bắc,,40 m,Sổ đỏ/ Sổ hồng,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-70-2-phuong-dai-mo-prj-louis-city-dai-mo/ban-mat-lon-gia-re-lh-pr38577953,"Dự án Louis City, Đường 70, Phường Đại Mỗ, Nam Từ Liêm, Hà Nội.",Thỏa thuận,96 m²,,,,Đông - Nam,Đông - Nam,,27 m,Sổ đỏ/ Sổ hồng,
https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-to-huu-phuong-van-phuc-1-prj-him-lam-van-phuc/can-goc-dep-t-gia-mem-cho-dau-tu-lh-pr38186813,"Dự án Him Lam Vạn Phúc, Đường Tố Hữu, Phường Vạn Phúc, Hà Đông, Hà Nội",Thỏa thuận,104 m²,10 phòng,,6 tầng,Tây - Bắc,Tây - Bắc,15 m,40 m,Sổ đỏ,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-70-2-phuong-dai-mo/ban-b32-vi-tri-dep-gia-cuc-tot-lh-0979008590-pr36598912,"Đường 70, Phường Đại Mỗ, Nam Từ Liêm, Hà Nội.",Thỏa thuận,86 m²,,,4 tầng,Đông - Nam,Đông - Nam,5 m,40 m,Hợp đồng mua bán,
https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-pho-giang-vo-phuong-giang-vo/vinhomes-gia-goc-cdt-chi-hon-50-ti-can-lien-he-pr42887393,"148, Phố Giảng Võ, Phường Giảng Võ, Ba Đình, Hà Nội",Thỏa thuận,73 m²,6 phòng,5 phòng,5 tầng,Đông - Nam,Tây - Bắc,8 m,20 m,,Không nội thất
https://batdongsan.com.vn/ban-dat-duong-dong-du-1-xa-bat-trang-1/-gia-lam-80m2-2-mat-ngo-ma-chi-4-x-ty-pr42903515,"Đường Đông Dư, Xã Bát Tràng, Gia Lâm, Hà Nội","4,85 tỷ",57 m²,,,,,,5 m,,Sổ đỏ/ Sổ hồng,
https://batdongsan.com.vn/ban-dat-xa-dang-xa/giam-chao-500tr-ban-gap-truc-kinh-doanh-gia-lam-pr42820700,"Đặng Xá, Gia Lâm, Hà Nội","6,4 tỷ",95 m²,,,,,,,7 m,Sổ đỏ/ Sổ hồng,
https://batdongsan.com.vn/ban-nha-rieng-pho-lang-ha-phuong-lang-ha/ban-tai-gia-uu-dai-6-15-ty-29m2-4-tang-3pn-3wc-mat-tien-3-8m-pr42977659,"Phố Láng Hạ, Phường Láng Hạ, Đống Đa, Hà Nội","7,45 tỷ",32 m²,3 phòng,3 phòng,4 tầng,,,"3,8 m",,Sổ đỏ/ Sổ hồng,Full nội thất đẹp.
https://batdongsan.com.vn/ban-nha-rieng-phuong-khuong-mai/hoa-hau-7-tang-thang-may-thong-san-phan-lo-quan-doi-toan-quan-chuc-o-dan-tri-cao-pr43081874,"Phường Khương Mai, Thanh Xuân, Hà Nội",21 tỷ,50 m²,,,7 tầng,,,"5,2 m",5 m,Sổ đỏ/ Sổ hồng,
https://batdongsan.com.vn/ban-nha-rieng-phuong-khuong-mai/phan-lo-quan-doi-o-to-tranh-ngo-thong-kinh-doanh-thang-may-o-suong-pr43081994,"Phường Khương Mai, Thanh Xuân, Hà Nội",21 tỷ,55 m²,,,,,,"4,8 m",5 m,Sổ đỏ/ Sổ hồng,Đầy đủ
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-to-huu-phuong-la-khe-prj-anland-premium/chinh-chu-ban-gap-goc-74m-3pn-nhinh-5-ty-bao-phi-cc-noi-ha-dong-pr42795384,"Dự án Anland Premium, Đường Tố Hữu, Phường La Khê, Hà Đông, Hà Nội",Thỏa thuận,74 m²,3 phòng,2 phòng,,Đông - Nam,Tây - Bắc,,,Sổ đỏ/ Sổ hồng,Đầy đủ
https://batdongsan.com.vn/ban-nha-rieng-duong-van-cao-phuong-lieu-giai/100-tin-that-ban-ba-dinh-41m2-5-3m-mat-tien-6-7-ty-tuyet-dep-thiet-ke-huong-pr41194754,"Đường Văn Cao, Phường Liễu Giai, Ba Đình, Hà Nội","6,7 tỷ",41 m²,3 phòng,2 phòng,3 tầng,Đông,Nam,"5,3 m",2 m,Sổ đỏ/ Sổ hồng,Cơ bản
https://batdongsan.com.vn/ban-nha-rieng-pho-phuong-mai-phuong-phuong-mai/ban-dat-tang-4t-dong-da-dt57m-gia-13-ty-so-chinh-chu-pr42725257,"Phố Phương Mai, Phường Phương Mai, Đống Đa, Hà Nội",13 tỷ,57 m²,5 phòng,3 phòng,4 tầng,,,,5 m,Sổ đỏ/ Sổ hồng,Không nội thất
https://batdongsan.com.vn/ban-nha-rieng-pho-lo-duc-phuong-dong-nhan/ban-31m2-x-6t-ngo-nong-gan-o-to-dan-tri-cao-o-suong-pr43081944,"Phố Lò Đúc, Phường Đồng Nhân, Hai Bà Trưng, Hà Nội","7,85 tỷ",31 m²,3 phòng,5 phòng,6 tầng,,,,,Sổ đỏ/ Sổ hồng,Đầy đủ
https://batdongsan.com.vn/ban-nha-rieng-pho-thai-thinh-phuong-thinh-quang/ban-5-tang-dong-da-dt48-60m2-ngo-thong-phan-lo-chinh-chu-gia-12-7-ty-pr42395585,"Phố Thái Thịnh, Phường Thịnh Quang, Đống Đa, Hà Nội","12,6 tỷ",60 m²,5 phòng,4 phòng,5 tầng,,,,,Sổ đỏ/ Sổ hồng,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-duc-canh-phuong-tuong-mai-prj-hud3-nguyen-duc-canh/ban-chcc-60-h-toa-goc-cuc-hiem-dt-75m2-2pn-2wc-pr41004501,"HUD3 Nguyễn Đức Cảnh, số 60, Đường Nguyễn Đức Cảnh, Phường Tương Mai, Hoàng Mai, Hà Nội","6,3 tỷ",96 m²,3 phòng,2 phòng,,,,,,Sổ đỏ/ Sổ hồng,Đầy đủ.
https://batdongsan.com.vn/ban-nha-rieng-pho-xa-dan-phuong-nam-dong/hot-ban-2-da-sieu-hiem-moi-o-to-do-cua-ba-buoc-ra-pho-pr41122498,"Phố Xã Đàn, Phường Nam Đồng, Đống Đa, Hà Nội","9,2 tỷ",60 m²,3 phòng,2 phòng,4 tầng,Đông,Nam,6 m,3 m,Sổ đỏ/ Sổ hồng,
https://batdongsan.com.vn/ban-dat-duong-tinh-lo-420-xa-binh-yen-1/sieu-pham-dep-hoa-lac-gia-re-nhat-khu-re-hon-xung-quanh-3-gia-pr43078682,"Đường Tỉnh lộ 420, Xã Bình Yên, Thạch Thất, Hà Nội","2,25 tỷ","64,7 m²",,,,,,"4,3 m",5 m,Sổ đỏ/ Sổ hồng,
https://batdongsan.com.vn/ban-nha-rieng-duong-ho-van-chuong-phuong-van-chuong/-2-45m-5-tang-mat-tien-7-m-gia-16-3-ty-mat-pho-via-he-mt-khung-so-vuong-pr43075049,"Đường Hồ Văn Chương, Phường Văn Chương, Đống Đa, Hà Nội","16,3 tỷ",45 m²,2 phòng,5 phòng,5 tầng,,,7 m,10 m,Sổ đỏ,
https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-le-van-luong-phuong-nhan-chinh/ban-280m2-gia-48-5-ty-tai-hn-hang-hot-uy-tin-dang-cho-thue-8800-thang-pr43072200,"52 Đường Lê Văn Lương, Phường Nhân Chính, Thanh Xuân, Hà Nội","48,5 tỷ",280 m²,,,,Đông - Nam,Tây - Nam,15 m,20 m,Sổ đỏ/ Sổ hồng,"Đầy đủ bao gồm cả sofa, giường, tủ lạnh, bếp đầy đủ tiện nghi."
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-phu-thuong-1-prj-khu-do-thi-nam-thang-long-ciputra/ban-gap-song-lap-3-tang-1-tum-vi-tri-dep-so-cc-gia-re-so-voi-xung-quanh-pr42741382,"Dự án Ciputra Hà Nội, Phường Phú Thượng, Tây Hồ, Hà Nội",55 tỷ,180 m²,5 phòng,5 phòng,4 tầng,,,9 m,30 m,Sổ đỏ/ Sổ hồng,Cơ bản
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-lac-long-quan-phuong-xuan-la/-sieu-hiem-lo-goc-view-tay-92m2-3pn-2vs-2-lo-gia-6-6-ty-pr43072035,"Đường Lạc Long Quân, Phường Xuân La, Tây Hồ, Hà Nội","6,6 tỷ",92 m²,3 phòng,2 phòng,,,,,,Sổ đỏ/ Sổ hồng,Đầy đủ
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-phu-thuong-1-prj-lac-hong-westlake/-chinh-chu-ban-2pn2wc-82m-toa-ng-tay-san-so-do-day-du-do-view-dep-pr42647021,"Dự án Lạc Hồng Westlake, Phường Phú Thượng, Tây Hồ, Hà Nội","5,6 tỷ",80 m²,2 phòng,2 phòng,,,,,,Sổ đỏ/ Sổ hồng,Đầy đủ
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-ngoc-hoi-phuong-hoang-liet-prj-osaka-complex/ban-chcc-48-i-sat-truong-cap-3-vn-bala-view-linh-dam-cuc-tang-pr41915652,"Osaka Complex, 48, Đường Ngọc Hồi, Phường Hoàng Liệt, Hoàng Mai, Hà Nội","4,65 tỷ",76 m²,3 phòng,2 phòng,,,,,,Sổ đỏ/ Sổ hồng,Đầy đủ
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-422-xa-tan-hoi-7-prj-vinhomes-wonder-city/ban-lo-goc-bm9-04-dien-tich-150m2-du-an-dan-phuong-pr42991315,"Dự án Vinhomes Wonder City, Đường 422, Xã Tân Hội, Đan Phượng, Hà Nội",25 tỷ,150 m²,,,,,,,,Sổ đỏ/ Sổ hồng,
https://batdongsan.com.vn/ban-dat-duong-phu-dien-phuong-phu-dien/hang-hiem-ban-phan-lo-cau-ho-tung-mau-oto-tranh-via-he-rong-45m-nhinh-11-pr43081986,"Đường Phú Diễn, Phường Phú Diễn, Bắc Từ Liêm, Hà Nội","11,2 tỷ",45 m²,,,,,,,,Sổ đỏ/ Sổ hồng,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-422-xa-tan-hoi-7-prj-vinhomes-wonder-city/ban-song-lap-bm28-30-dien-tich-228m2-mt-12m-du-an-dan-phuong-pr42991596,"Dự án Vinhomes Wonder City, Đường 422, Xã Tân Hội, Đan Phượng, Hà Nội",30 tỷ,228 m²,,,,,,12 m,,Sổ đỏ/ Sổ hồng,
https://batdongsan.com.vn/ban-dat-xa-duong-quang-1/qua-re-khong-the-tin-noi-45m2-tai-gia-lam-gia-nhinh-1-ty-pr42980223,"Xã Dương Quang, Gia Lâm, Hà Nội",Thỏa thuận,45 m²,,,,,,"4,6 m",,Sổ đỏ/ Sổ hồng,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-422-xa-tan-hoi-7-prj-vinhomes-wonder-city/ban-lo-btsl-ap-goc-40m-2-mat-bm11-02-dt228m2-du-an-dan-phuong-pr42991992,"Dự án Vinhomes Wonder City, Đường 422, Xã Tân Hội, Đan Phượng, Hà Nội",32 tỷ,228 m²,,,,,,,40 m,Sổ đỏ/ Sổ hồng,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-tam-trinh-phuong-minh-khai-prj-to-hop-310-minh-khai/chinh-chu-ban-trung-310-toa-15t2-dt-100m-2-ngu-2-wc-gia-6-5-ty-lh-pr42449256,"Dự án 310 Minh Khai, Đường Tam Trinh, Phường Minh Khai, Hai Bà Trưng, Hà Nội","6,5 tỷ",100 m²,2 phòng,2 phòng,,,,,,Sổ đỏ/ Sổ hồng,Đầy đủ
https://batdongsan.com.vn/ban-nha-rieng-duong-bo-de-phuong-bo-de/ban-long-bien-54m2-5t-nhinh-15-ty-thang-may-gara-o-to-full-noi-that-p-khau-pr43081981,"Đường Bồ Đề, Phường Bồ Đề, Long Biên, Hà Nội","15,2 tỷ",54 m²,4 phòng,2 phòng,5 tầng,,,,,,
