Link,Địa chỉ,Mức giá,Diện tích,Số phòng ngủ,"Số phòng tắm, vệ sinh",Số tầng,Pháp lý,Nội thất,Mặt tiền,Đường vào,Hướng nhà,Hướng ban công
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-pham-van-dong-phuong-mai-dich-prj-chung-cu-the-nine/ch-131m-3n2vs-12-3-ty-cc-full-noi-that-dep-sang-san-so-o966769078-pr42665486,"Dự án The Nine, Đường Phạm Văn Đồng, Phường Mai Dịch, Cầu Giấy, Hà Nội","10,3 tỷ",131 m²,3 phòng,2 phòng,,Sổ đỏ/ Sổ hồng,Đầy đủ,,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-truong-chinh-phuong-phuong-mai/ban-32m-ngo-thong-hai-thoang-vinh-vien-o-cuc-suong-gia-chi-6-4-ty-pr43072254,"Đường Trường Chinh, Phường Phương Mai, Đống Đa, Hà Nội","6,4 tỷ",32 m²,,,5 tầng,Sổ đỏ/ Sổ hồng,Đầy đủ,,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-tuan-phuong-nhan-chinh-prj-harmony-square/quy-chuyen-nhuong-du-an-2pn-75m2-tu-3-3-4-ti-3pn-91m2-tu-3-8-4-3-ti-pr37774953,"Dự án Harmony Square, Đường Nguyễn Tuân, Phường Nhân Chính, Thanh Xuân, Hà Nội",5 tỷ,75 m²,2 phòng,,,Hợp đồng mua bán,,,,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-to-huu-phuong-la-khe-prj-nam-cuong-building/ban-gap-can-day-d03-an-vuong-villa-so-do-cc-dt180m2-nhinh-40-ty-full-noi-that-tien-ty-pr43122446,"Dự án An Vượng Villa, Đường Tố Hữu, Phường Dương Nội, Hà Đông, Hà Nội",Thỏa thuận,180 m²,5 phòng,4 phòng,5 tầng,Sổ đỏ/ Sổ hồng,Đầy đủ,9 m,12 m,Tây - Bắc,Tây - Bắc
https://batdongsan.com.vn/ban-nha-rieng-duong-phan-ke-binh-phuong-lieu-giai/hang-hiem-tai-7-8-ty-55m2-3-tang-ba-dinh-ha-noi-pr43096376,"Đường Phan Kế Bính, Phường Liễu Giai, Ba Đình, Hà Nội","7,8 tỷ",55 m²,,,3 tầng,Sổ đỏ/ Sổ hồng,Đầy đủ,4 m,3 m,,
https://batdongsan.com.vn/ban-nha-rieng-duong-tran-phu-phuong-mo-lao/-dep-full-noi-that-ve-o-luon-khu-vuc-loi-ha-dong-cach-mat-pho-chua-den-100m-pr43126553,"Đường Trần Phú, Phường Mỗ Lao, Hà Đông, Hà Nội","7,9 tỷ",31 m²,3 phòng,,5 tầng,Sổ đỏ/ Sổ hồng,Đầy đủ,4 m,"3,5 m",,
https://batdongsan.com.vn/ban-nha-rieng-pho-yen-duyen-phuong-yen-so/ban-cap-bon-du-75m2-11-1-ty-o-to-nho-vao-pr42695685,"Phố Yên Duyên, Phường Yên Sở, Hoàng Mai, Hà Nội","11,1 tỷ",75 m²,3 phòng,3 phòng,1 tầng,Sổ đỏ/ Sổ hồng,Cơ bản,5 m,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-bo-song-set-phuong-giap-bat/ban-cap-n-150m2-36-5-ty-o-to-tranh-2-mat-ngo-thong-pr42265444,"Đường Bờ Sông Sét, Phường Giáp Bát, Hoàng Mai, Hà Nội","23,5 tỷ",100 m²,2 phòng,2 phòng,,Sổ đỏ/ Sổ hồng.,Cơ bản.,10 m,4 m,,
https://batdongsan.com.vn/ban-nha-mat-pho-duong-hung-thinh-phuong-yen-so/ban-sieu-pham-x2a-tam-trinh-6-tang-85m2-16-5-ty-via-he-2-ben-o-to-tranh-pr40453791,"Đường Hưng Thịnh, Phường Yên Sở, Hoàng Mai, Hà Nội",16 tỷ,56 m²,5 phòng,5 phòng,6 tầng,Sổ đỏ/ Sổ hồng,Đầy đủ.,"5,2 m",15 m,,
https://batdongsan.com.vn/ban-nha-rieng-duong-thuy-linh-phuong-linh-nam/ban-114m2-8-8-ty-ngo-nong-dau-ngo-o-to-tranh-pr43126537,"Đường Thúy Lĩnh, Phường Lĩnh Nam, Hoàng Mai, Hà Nội","8,8 tỷ",114 m²,3 phòng,3 phòng,3 tầng,Sổ đỏ/ Sổ hồng,,8 m,,,
https://batdongsan.com.vn/ban-nha-rieng-pho-phung-chi-kien-phuong-quan-hoa/ban-gap-tai-cau-giay-dt-46m-x-6-tang-10-ng-khep-kin-gia-16-3-ty-pr42962387,"Phố Phùng Chí Kiên, Phường Quan Hoa, Cầu Giấy, Hà Nội","16,3 tỷ",46 m²,10 phòng,10 phòng,6 tầng,Sổ đỏ/ Sổ hồng,Đầy đủ,3 m,6 m,,
https://batdongsan.com.vn/ban-nha-mat-pho-duong-xa-la-phuong-kien-hung/ban-gap-ha-dong-ha-noi-gia-10-8-ty-51m2-pr43126533,"Đường Xa La, Phường Kiến Hưng, Hà Đông, Hà Nội","10,8 tỷ",51 m²,3 phòng,3 phòng,3 tầng,Sổ đỏ/ Sổ hồng,Đầy đủ,,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-le-trong-tan-phuong-khuong-mai/ban-pho-thanh-xuan-50m2-phan-lo-quan-doi-o-thich-pr42989098,"Đường Lê Trọng Tấn, Phường Khương Mai, Thanh Xuân, Hà Nội","14,5 tỷ",50 m²,4 phòng,,5 tầng,Sổ đỏ/ Sổ hồng,Đầy đủ,"4,8 m",3 m,,
https://batdongsan.com.vn/ban-nha-rieng-duong-thanh-nhan-phuong-thanh-nhan/ban-3-tang-pho-n-doi-dien-cv-tuoi-tre-ngo-nong-gan-pho-nhinh-4-ty-pr43126450,"Đường Thanh Nhàn, Phường Thanh Nhàn, Hai Bà Trưng, Hà Nội","4,3 tỷ",20 m²,2 phòng,1 phòng,3 tầng,Sổ đỏ/ Sổ hồng,Cơ bản,"2,9 m","1,5 m",,
https://batdongsan.com.vn/ban-nha-mat-pho-pho-vu-tong-phan-phuong-dinh-cong/ban-dt-63-4m-gia-25-ty-kinh-doanh-sieu-loi-nhuan-o-to-tranh-via-he-rong-pr43126443,"Phố Vũ Tông Phan, Phường Định Công, Hoàng Mai, Hà Nội",25 tỷ,63 m²,,,,,,,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-duong-xa-prj-chung-cu-the-senique-hanoi/-duplex-dien-tich-rong-duy-nhat-khong-chenh-view-truc-dien-be-boi-noi-khu-s1-s2-lh-pr42337454,"Dự án Chung cư The Senique Hanoi , Xã Dương Xá, Gia Lâm, Hà Nội","9,8 tỷ","147,6 m²",3 phòng,3 phòng,,Sổ đỏ/ Sổ hồng,Cơ bản,,,Đông - Nam,Tây - Bắc
https://batdongsan.com.vn/ban-nha-mat-pho-duong-nguyen-thi-dinh-phuong-trung-hoa-4/cuc-hiem-ban-230m2-4-tang-tien-15m-125-ty-pr43126516,"Đường Nguyễn Thị Định, Phường Trung Hòa, Cầu Giấy, Hà Nội",125 tỷ,230 m²,,,4 tầng,Sổ đỏ/ Sổ hồng,,15 m,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-duong-xa-prj-chung-cu-the-senique-hanoi/-premier-duplex-thong-tang-huong-dn-view-trieu-do-duy-nhat-con-xot-lai-ky-truc-tiep-cdt-pr42432738,"Chung cư The Senique Hanoi , Dương Xá, Gia Lâm, Hà Nội",10 tỷ,"130,2 m²",3 phòng,,,Sổ đỏ/ Sổ hồng,,,,,Đông - Nam
https://batdongsan.com.vn/ban-nha-rieng-duong-truong-dinh-phuong-truong-dinh/co-hoi-so-huu-pho-trung-tam-chi-cach-mat-pho-10m-giam-ngay-300-trieu-pr43126510,"Đường Trương Định, Phường Trương Định, Hai Bà Trưng, Hà Nội","8,5 tỷ",62 m²,4 phòng,5 phòng,6 tầng,Sổ đỏ/ Sổ hồng,Đầy đủ,10 m,3 m,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-to-huu-phuong-van-phuc-1-prj-tieu-khu-do-thi-moi-van-phuc/ban-lk-tai-ha-dong-dien-tich-54m2-4-tang-gia-lh-pr43126430,"Tiểu khu đô thị mới Vạn Phúc, Tố Hữu, Vạn Phúc, Hà Đông, Hà Nội",17 tỷ,54 m²,4 phòng,4 phòng,4 tầng,Sổ đỏ/ Sổ hồng,Cơ bản,4 m,10 m,Tây,Tây
https://batdongsan.com.vn/ban-nha-rieng-phuong-vinh-tuy/ban-gap-duong-van-be-hbt-hn-115-m-7-tang-thang-may-gara-o-to-12-phong-gia-20-ty-pr42906114,"Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội",20 tỷ,110 m²,12 phòng,14 phòng,7 tầng,Sổ đỏ/ Sổ hồng,Đầy đủ,5 m,3 m,,
https://batdongsan.com.vn/ban-nha-rieng-phuong-thinh-quang/toa-ccmn-xay-moi-thai-77m2-7t-thang-may-16pkk-dt-1-ty-nam-gpxd-pccc-day-du-thoat-hiem-pr42934206,"Phường Thịnh Quang, Đống Đa, Hà Nội","15,5 tỷ",80 m²,,,7 tầng,Sổ đỏ/ Sổ hồng,Đầy đủ,,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-minh-khai-phuong-vinh-tuy/ban-42m2-10-5-ty-tai-hai-ba-trung-ha-noi-pr42886414,"Đường Minh Khai, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội","10,5 tỷ",42 m²,6 phòng,5 phòng,6 tầng,,,4 m,5 m,,
https://batdongsan.com.vn/ban-nha-rieng-duong-kim-nguu-phuong-vinh-tuy/ban-hbt-hn-6-tang-thang-may-gara-o-4pn-4wc-45m2-gia-14-ty-pr42905740,"Đường Kim Ngưu, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội",14 tỷ,45 m²,4 phòng,4 phòng,6 tầng,Sổ đỏ/ Sổ hồng,Đầy đủ,4 m,5 m,,
https://batdongsan.com.vn/ban-nha-rieng-duong-xuan-la-phuong-xuan-la/ban-tay-ho-lo-goc-2-mat-thoang-90m-x-4-tang-gan-o-to-giap-ngoai-giao-doan-gia-tot-16-5-ty-pr42969126,"Đường Xuân La, Phường Xuân La, Tây Hồ, Hà Nội","16,5 tỷ",90 m²,4 phòng,4 phòng,4 tầng,Sổ đỏ/ Sổ hồng,Đầy đủ,"8,4 m","4,5 m",,
https://batdongsan.com.vn/ban-nha-mat-pho-pho-dai-la-phuong-dong-tam/-chinh-chu-toi-can-ban-mp-q-hbt-dt-65-m-x-7-t-mt-3-8-m-gia-34-ty-pr42541165,"Phố Đại La, Phường Đồng Tâm, Hai Bà Trưng, Hà Nội","32,5 tỷ",65 m²,3 phòng,,7 tầng,Sổ đỏ/ Sổ hồng,,"3,8 m",,,
https://batdongsan.com.vn/ban-nha-rieng-duong-nam-du-phuong-linh-nam/chinh-chu-ban-gap-65m-dat-tang-cap-4-pho-mat-ngo-kinh-doanh-o-to-pr43126415,"Đường Nam Dư, Phường Lĩnh Nam, Hoàng Mai, Hà Nội","12,3 tỷ",65 m²,1 phòng,1 phòng,1 tầng,Sổ đỏ/ Sổ hồng,Cơ bản,4 m,7 m,,
https://batdongsan.com.vn/ban-nha-rieng-duong-truong-chinh-phuong-khuong-thuong/nhanh-toa-chdv-82m2x8t-thang-may-mat-tien-6m-ngo-3-gac-dt-100tr-th-chi-17-9-ty-pr43126493,"Đường Trường Chinh, Phường Khương Thượng, Đống Đa, Hà Nội","17,9 tỷ",82 m²,20 phòng,20 phòng,8 tầng,Sổ đỏ/ Sổ hồng,,6 m,3 m,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-mini-duong-pham-van-dong-phuong-co-nhue-1/ban-ccmini-chdv-65m-7-tang-18-phong-dt-90tr-th-ngo-thong-3-gac-ra-o-to-10m-pr43126488,"Đường Phạm Văn Đồng, Phường Cổ Nhuế 1, Bắc Từ Liêm, Hà Nội",17 tỷ,65 m²,18 phòng,18 phòng,,Sổ đỏ/ Sổ hồng,Đầy đủ,,,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-xuan-phuong-prj-xuan-phuong-tasco/ban-kdt-foresa-mat-duong-40m-dt80m2x5-5ttx-5mmt-van-phong-vi-tri-hiem-pr43126487,"Xuân Phương Tasco, Xuân Phương, Nam Từ Liêm, Hà Nội","27,3 tỷ",80 m²,,,,,,,,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-phap-van-phuong-yen-so-prj-gamuda-gardens/ban-goc-dau-hoi-230m2-hoan-thien-noi-that-vi-tri-dep-gan-cong-vien-pr38884293,"Dự án Gamuda Gardens, Đường Pháp Vân, Phường Yên Sở, Hoàng Mai, Hà Nội",47 tỷ,189 m²,,,4 tầng,Sổ đỏ/ Sổ hồng.,Nội thất cơ bản.,,15 m,,
https://batdongsan.com.vn/ban-dat-duong-thai-lai-xa-minh-tri/ban-gap-tai-soc-son-ha-noi-2-45-ty-100m2-pr43126398,"Đường Thái Lai, Xã Minh Trí, Sóc Sơn, Hà Nội","2,45 tỷ",100 m²,,,,Sổ đỏ/ Sổ hồng,,6 m,4 m,,
https://batdongsan.com.vn/ban-nha-rieng-pho-hong-tien-phuong-bo-de/ban-65m2-4pn-gara-o-to-7-cho-thang-may-chi-18-8-ty-full-noi-that-30m-ra-tien-pr43116466,"Phố Hồng Tiến, Phường Bồ Đề, Long Biên, Hà Nội","18,8 tỷ",65 m²,4 phòng,5 phòng,5 tầng,Sổ đỏ/ Sổ hồng,Đầy đủ,,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-quang-trung-phuong-quang-trung-17-prj-flc-star-tower/sieu-pham-chinh-chu-ban-gap-113m2-4pn-full-noi-that-o-ngay-pr42704534,"Dự án FLC Star Tower, Đường Quang Trung, Phường Quang Trung, Hà Đông, Hà Nội",Thỏa thuận,113 m²,4 phòng,2 phòng,,Sổ đỏ/ Sổ hồng,Đầy đủ,,,Tây - Bắc,Đông - Nam
https://batdongsan.com.vn/ban-nha-rieng-duong-co-linh-phuong-long-bien/ban-tu-dinh-dep-lo-goc-via-he-3-o-to-tranh-kinh-doanh-85m2-gia-26-ty-pr43126482,"Đường Cổ Linh, Phường Long Biên, Long Biên, Hà Nội",26 tỷ,85 m²,,,,,,,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-le-duc-tho-phuong-my-dinh-2-prj-sun-square/chu-nha-gui-ban-96m2-3ngu-2vs-toa-sunsquare-so-21-lh-pr39965561,"Sun Square, số 21, Đường Lê Đức Thọ, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội","6,4 tỷ",103 m²,3 phòng,2 phòng,,Sổ đỏ/ Sổ hồng,Đầy đủ,,,,
https://batdongsan.com.vn/ban-dat-xa-phung-chau/ban-tai-chuong-my-ha-noi-2-58-ty-61m2-dep-nhieu-tien-ich-pr43126394,"Phụng Châu, Chương Mỹ, Hà Nội","2,58 tỷ",61 m²,,,,Sổ đỏ/ Sổ hồng,,"6,5 m",,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-ba-la-phuong-phu-luong-3-prj-pcc1-complex/chinh-chu-ban-60m2-2-ngu-du-noi-that-gia-p-ly-vao-o-ngay-pr43061073,"Dự án PCC1 Complex, Đường Ba La, Phường Phú Lương, Hà Đông, Hà Nội",3 tỷ,60 m²,2 phòng,1 phòng,,Sổ đỏ/ Sổ hồng,Đầy đủ,,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-van-giap-phuong-cau-dien-prj-hoang-thanh-pearl/chu-nha-nho-gui-ban-cao-cap-3-ngu-114m2-6-8-ty-lh-pr39830291,"Dự án Hoàng Thành Pearl, Đường Nguyễn Văn Giáp, Phường Cầu Diễn, Nam Từ Liêm, Hà Nội","6,15 tỷ",81 m²,2 phòng,2 phòng,,Đang chờ sổ,Cơ bản.,,,Tây - Nam,Đông - Bắc
https://batdongsan.com.vn/ban-nha-mat-pho-duong-phuc-loi-phuong-phuc-loi/ban-toa-390mx7tang-30m-view-cong-vien-vi-tri-vip-dong-tien-tot-pr39908476,"Đường Phúc Lợi, Phường Phúc Lợi, Long Biên, Hà Nội",120 tỷ,390 m²,,7 phòng,7 tầng,Sổ đỏ/ Sổ hồng,Đầy đủ.,17 m,30 m,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-co-thach-phuong-cau-dien-prj-golden-field-my-dinh/chinh-chu-ban-nhanh-goc-3ngu-2vs-1kho-tai-toa-fiel-lh-pr39468744,"Golden Field Mỹ Đình, 24, Đường Nguyễn Cơ Thạch, Phường Cầu Diễn, Nam Từ Liêm, Hà Nội","6,35 tỷ",106 m²,3 phòng,2 phòng,,- Sổ đỏ cất két sẵn sàng giao dịch.,Đầy đủ - Full nội thất.,,,,Đông - Nam
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-xuan-tao-prj-n01-t8-ngoai-giao-doan/ban-goc-3pn-2wc-121m2-bancong-dong-bac-tai-em-duc-pr43023372,"Dự án N01-T8 Ngoại Giao Đoàn, Phường Xuân Tảo, Bắc Từ Liêm, Hà Nội","13,9 tỷ",121 m²,3 phòng,2 phòng,,Sổ đỏ/ Sổ hồng,Đầy đủ,,,,Đông - Bắc
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-duong-noi-prj-the-sparks/-ban-nhanh-gap-tang-trung-ct8-84m2-2pn-full-that-vao-o-ngay-pr42633301,"Dự án The Sparks, Phường Dương Nội, Hà Đông, Hà Nội",Thỏa thuận,84 m²,2 phòng,2 phòng,,Sổ đỏ/ Sổ hồng,Đầy đủ,,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-canh-di-phuong-dinh-cong-prj-thanh-binh-garden/ban-ang-mai-69m2-2pn-2vs-view-slot-oto-noi-that-250tr-gia-2-ty-700-pr37806782,"Dự án Thanh Bình Garden, Đường Nguyễn Cảnh Dị, Phường Định Công, Hoàng Mai, Hà Nội",5 tỷ,65 m²,2 phòng,2 phòng,,Sổ đỏ/ Sổ hồng,Đầy đủ.,,,,
https://batdongsan.com.vn/ban-nha-mat-pho-pho-au-trieu-phuong-hang-trong/-trai-tim-co-dac-dia-sam-uat-ngay-dem-kinh-doanh-khach-san-dong-tien-pr43125722,"Phố Ấu Triệu, Phường Hàng Trống, Hoàn Kiếm, Hà Nội",69 tỷ,72 m²,,,,Sổ đỏ/ Sổ hồng,,4 m,5 m,,
https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-lan-phuong-khuong-mai/ban-3-tang-dan-xay-40m2-phan-lo-oto-thanh-xuan-pr43126469,"Đường Nguyễn Lân, Phường Khương Mai, Thanh Xuân, Hà Nội",9 tỷ,40 m²,3 phòng,3 phòng,3 tầng,Sổ đỏ/ Sổ hồng,Cơ bản,"4,5 m",6 m,,
https://batdongsan.com.vn/ban-nha-rieng-pho-do-nhuan-phuong-xuan-dinh/ban-3-tang-dt-62m2-mt4-2m-oto-vao-gan-cv-hoa-binh-quan-bac-tu-liem-gia-12-8ty-pr42975947,"Phố Đỗ Nhuận, Phường Xuân Đỉnh, Bắc Từ Liêm, Hà Nội","12,8 tỷ",62 m²,4 phòng,3 phòng,3 tầng,Sổ đỏ/ Sổ hồng,,"4,2 m",4 m,Đông - Nam,Đông - Nam
https://batdongsan.com.vn/ban-can-ho-chung-cu-mini-duong-minh-khai-phuong-hoang-van-thu-4/chinh-chu-ban-ct1-mai-dinh-lang-mai-dong-full-noi-that-oto-do-a-pr35042445,"Đường Minh Khai, Phường Hoàng Văn Thụ, Hoàng Mai, Hà Nội","1,4 tỷ",58 m²,2 phòng,2 phòng,,Sổ đỏ/ Sổ hồng,Đầy đủ nội thất - về ở luôn.,,,,
https://batdongsan.com.vn/ban-dat-duong-phuc-loi-phuong-phuc-loi/ban-tai-long-bien-ha-noi-4-9-ty-50-m2-pr43126464,"Đường Phúc Lợi, Phường Phúc Lợi, Long Biên, Hà Nội","4,9 tỷ",50 m²,,,,Sổ đỏ/ Sổ hồng,,,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-bo-de-phuong-bo-de/ban-ai-mo-nguyen-van-cu-gan-vuon-hoa-dan-xay-o-to-do-cua-gia-hon-9-ty-pr43031167,"Đường Bồ Đề, Phường Bồ Đề, Long Biên, Hà Nội","9,5 tỷ",40 m²,3 phòng,,5 tầng,Sổ đỏ/ Sổ hồng,Đầy đủ,,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-mini-duong-pham-hung-phuong-my-dinh-1/ban-gap-a1-tung-mau-ben-xe-nam-tu-liem-so-ng-vinh-vien-pr42233794,"Đường Phạm Hùng, Phường Mỹ Đình 1, Nam Từ Liêm, Hà Nội",1 tỷ,50 m²,2 phòng,2 phòng,,Sổ đỏ/ Sổ hồng,Nội thất đầy đủ - về ở luôn.,,,,
https://batdongsan.com.vn/ban-nha-mat-pho-phuong-van-phuc-1/ban-ha-dong-cho-kinh-doanh-ngay-dem-dt-40m-gia-13-15-ty-pr43126462,"Vạn Phúc, Hà Đông, Hà Nội","13,15 tỷ",41 m²,2 phòng,2 phòng,2 tầng,sổ đỏ sẵn sàng giao dịch,Không nội thất,4 m,,,
https://batdongsan.com.vn/ban-nha-mat-pho-duong-trich-sai-phuong-buoi/ban-lo-goc-tay-ho-view-ho-tay-pr42889252,"Đường Trích Sài, Phường Bưởi, Tây Hồ, Hà Nội",110 tỷ,113 m²,25 phòng,27 phòng,7 tầng,Sổ đỏ/ Sổ hồng,Đầy đủ,"6,5 m",12 m,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-mini-pho-quan-nhan-phuong-nhan-chinh/-chu-ban-t1-loc-vu-trong-phung-thanh-xuan-noi-that-day-du-pr39547703,"Phố Quan Nhân, Phường Nhân Chính, Thanh Xuân, Hà Nội",900 triệu,55 m²,2 phòng,2 phòng,,Sổ đỏ/ Sổ hồng,Nội thất đầy đủ - về ở ngay,,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-chien-thang-phuong-van-quan/kien-truc-su-ban-dep-kinh-doanh-tang-noi-that-1-ty-hd-gia-12-5-ty-pr42124953,"Ngõ 72, Đường Chiến Thắng, Phường Văn Quán, Hà Đông, Hà Nội","12,5 tỷ",45 m²,4 phòng,4 phòng,5 tầng,Sổ đỏ/ Sổ hồng,Đầy đủ,"4,5 m",5 m,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-mini-duong-doi-can-phuong-doi-can/ban-gap-n02-van-cao-ba-dinh-noi-that-day-du-so-hong-vinh-vien-ve-o-ngay-pr42974672,"Đường Đội Cấn, Phường Đội Cấn, Ba Đình, Hà Nội",1 tỷ,48 m²,2 phòng,2 phòng,,Sổ đỏ/ Sổ hồng,,,,,
https://batdongsan.com.vn/ban-dat-duong-my-dinh-phuong-my-dinh-1/chinh-chu-ban-vi-tri-cuc-dep-20m-ra-oto-ngo-thoang-rong-dt-212m2-mt-8m-132tr-m2-pr43126457,"Đường Mỹ Đình, Phường Mỹ Đình 1, Nam Từ Liêm, Hà Nội",132 triệu/m²,212 m²,,,,Sổ đỏ/ Sổ hồng,,8 m,3 m,,
https://batdongsan.com.vn/ban-nha-rieng-duong-to-hieu-phuong-quang-trung-17/chinh-chu-ban-dep-6-pn-thang-may-dt-42m-gia-9-2-ty-tam-ha-dong-pr42309670,"Đường Tô Hiệu, Phường Quang Trung, Hà Đông, Hà Nội","9,2 tỷ",42 m²,6 phòng,5 phòng,5 tầng,Sổ đỏ/ Sổ hồng,Cơ bản,,"3,5 m",,
https://batdongsan.com.vn/ban-nha-rieng-duong-van-quan-phuong-van-quan/hot-ban-mat-pho-kdt-mat-cho-kinh-doanh-sam-uat-dt-45m-lo-goc-gia-9-6-ty-tang-pr42605395,"Đường Văn Quán, Phường Văn Quán, Hà Đông, Hà Nội","9,6 tỷ",45 m²,2 phòng,2 phòng,2 tầng,Sổ đỏ/ Sổ hồng,,"3,6 m",10 m,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-quoc-lo-32-xa-duc-thuong-prj-dong-duong-residence/sieu-re-80m2-gia-11-9-ti-xay-tho-4-5-tang-du-an-hoai-ha-noi-pr43126362,"Đông Dương Residence, Đường Quốc lộ 32, Xã Đức Thượng, Hoài Đức, Hà Nội","11,9 tỷ",80 m²,6 phòng,6 phòng,5 tầng,Hợp đồng mua bán,Không nội thất,5 m,12 m,Đông,Đông
https://batdongsan.com.vn/ban-nha-rieng-duong-hoang-ngan-phuong-nhan-chinh/cuc-dep-toa-chdv-xay-moi-79m2-7t-thang-may-cuc-t-du-gpxd-va-pccc-90tr-thang-pr42926343,"Đường Hoàng Ngân, Phường Nhân Chính, Thanh Xuân, Hà Nội","16,6 tỷ",81 m²,19 phòng,19 phòng,7 tầng,Sổ đỏ/ Sổ hồng,Đầy đủ,"5,2 m",,,
https://batdongsan.com.vn/ban-nha-mat-pho-phuong-la-khe/ban-phan-lo-nam-trung-tam-ha-dong-54m-5-tang-gia-13-2-ty-pr43101394,"Phường La Khê, Hà Đông, Hà Nội","13,2 tỷ",54 m²,4 phòng,4 phòng,5 tầng,Sổ đỏ/ Sổ hồng,Đầy đủ,4 m,12 m,Tây - Bắc,Tây - Bắc
https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-viet-xuan-phuong-khuong-mai/ban-gap-o-to-tranh-vao-an-sinh-dinh-80m2-4t-mt-5m-22-9-ty-pr43126354,"Đường Nguyễn Viết Xuân, Phường Khương Mai, Thanh Xuân, Hà Nội","22,9 tỷ",80 m²,4 phòng,5 phòng,4 tầng,Sổ đỏ/ Sổ hồng,Cơ bản,5 m,5 m,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-le-van-luong-phuong-nhan-chinh-prj-chung-cu-ban-co-yeu-chinh-phu/-thanh-xuan-dt124m2-3-png-ngu-full-noi-that-xin-pr39629007,"Chung cư Ban cơ yếu Chính phủ, 43, Đường Lê Văn Lương, Phường Nhân Chính, Thanh Xuân, Hà Nội",9 tỷ,124 m²,3 phòng,2 phòng,,Sổ đỏ/ Sổ hồng,Đầy đủ,,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-duong-xa-prj-vinhomes-ocean-park-gia-lam/quy-1n-3n-chinh-chu-view-dep-re-phap-ly-ro-rang-mien-phi-mg-tro-vay-80-pr42620248?c=d1,"Dự án Vinhomes Ocean Park Gia Lâm, Xã Dương Xá, Gia Lâm, Hà Nội","2,75 tỷ","55,4 m²",2 phòng,1 phòng,,Sổ đỏ/ Sổ hồng,Đầy đủ.,,,,Đông - Bắc
https://batdongsan.com.vn/ban-can-ho-chung-cu-pho-hoang-dao-thuy-phuong-trung-hoa-4-prj-khu-do-thi-trung-hoa-nhan-chinh/o937o85668-ban-toa-34t-o-dt-147m2-3-ngu-goc-pr42008749,"Dự án Trung Hòa Nhân Chính, Phố Hoàng Đạo Thúy, Phường Trung Hòa, Cầu Giấy, Hà Nội","8,3 tỷ",128 m²,3 phòng,2 phòng,,Sổ đỏ/ Sổ hồng,Tôi để lại nội thất trong nhà.,,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-vuong-thua-vu-phuong-khuong-trung/ban-quan-thanh-xuan-vip-lo-goc-2-thoang-ngo-o-to-7-cho-vao-pr43125949,"Đường Vương Thừa Vũ, Phường Khương Trung, Thanh Xuân, Hà Nội","20,2 tỷ",80 m²,,,4 tầng,Sổ đỏ/ Sổ hồng,,6 m,8 m,,
https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-chi-thanh-phuong-lang-thuong/phan-lo-ngo-thong-o-to-vong-quanh-dan-xay-dep-gara-45m-6t-pr43126439,"Đường Nguyễn Chí Thanh, Phường Láng Thượng, Đống Đa, Hà Nội","16,9 tỷ",45 m²,3 phòng,,6 tầng,Sổ đỏ,Nội thất luxury.,,,,
