Link,Địa chỉ,Mức giá,Diện tích,Số phòng ngủ,"Số phòng tắm, vệ sinh",Hướng nhà,Hướng ban công,Pháp lý,Nội thất,Số tầng,Mặt tiền,Đường vào
https://batdongsan.com.vn/ban-nha-rieng-duong-kim-giang-phuong-dai-kim/lo-goc-ngo-nong-2-mat-thoang-view-dep-noi-that-full-5-tang-30m-5-85-ty-pr43032535,"Đường Kim Giang, Phường Đại Kim, Hoàng Mai, Hà Nội","5,85 tỷ",30 m²,3 phòng,4 phòng,,,Sổ đỏ/ Sổ hồng,Đầy đủ,5 tầng,5 m,2 m
https://batdongsan.com.vn/ban-nha-rieng-duong-my-dinh-phuong-my-dinh-1/goc-nguoi-quen-gui-ban-gap-ccmn-dep-lung-linh-vai-buoc-ra-oto-s-50m-6-tang-pr43105711,"Đường Mỹ Đình, Phường Mỹ Đình 1, Nam Từ Liêm, Hà Nội","9,1 tỷ",50 m²,11 phòng,11 phòng,,,Sổ đỏ/ Sổ hồng,Đầy đủ,6 tầng,,
https://batdongsan.com.vn/ban-nha-rieng-duong-tan-mai-phuong-tan-mai-2/re-t-tai-hoang-30m2-c4-3-mat-thoang-cach-mat-ngo-20m-chi-3-5-ty-pr42880016,"Đường Tân Mai, Phường Tân Mai, Hoàng Mai, Hà Nội","3,5 tỷ",30 m²,1 phòng,1 phòng,,,Sổ đỏ/ Sổ hồng,Cơ bản,1 tầng,3 m,"1,5 m"
https://batdongsan.com.vn/ban-nha-rieng-duong-minh-khai-phuong-minh-khai/sieu-pham-dep-moi-30m-mat-pho-4pn-32m2-4-tang-chi-6-15-ty-pr43107435,"Đường Minh Khai, Phường Minh Khai, Hai Bà Trưng, Hà Nội","6,15 tỷ",32 m²,4 phòng,3 phòng,,,Sổ đỏ/ Sổ hồng,Đầy đủ,4 tầng,"3,4 m",2 m
https://batdongsan.com.vn/ban-nha-rieng-duong-khuong-trung-phuong-khuong-dinh/ban-ngo-thong-o-to-30m-kd-full-noi-that-o-ngay-hai-thoang-truoc-sau-pr43107530,"Đường Khương Trung, Phường Khương Đình, Thanh Xuân, Hà Nội","3,9 tỷ",45 m²,3 phòng,2 phòng,,,Hợp đồng mua bán,Đầy đủ,2 tầng,"4,1 m",2 m
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-xuan-thuy-phuong-dich-vong-hau-prj-to-hop-173-xuan-thuy/ban-173-cau-giay-goc-tang-cao-103-5m-3pn-view-thoang-dep-pr42514674,"Tổ hợp 173 Xuân Thủy, Xuân Thủy, Dịch Vọng Hậu, Cầu Giấy, Hà Nội",64 triệu/m²,"103,5 m²",3 phòng,2 phòng,Bắc,Tây - Nam,Sổ đỏ/ Sổ hồng,Cơ bản,,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-pho-ham-long-phuong-hang-bai/-kieu-phap-mat-o-to-tranh-100m2-kinh-doanh-so-dep-gia-hiem-pr43106479,"Phố Hàm Long, Phường Hàng Bài, Hoàn Kiếm, Hà Nội",43 tỷ,100 m²,3 phòng,,,,Sổ đỏ/ Sổ hồng,Đầy đủ,,8 m,10 m
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-buoi-phuong-vinh-phuc-prj-hoa-binh-green-apartment/-ban-chcc-376-3-ngu-4-85-ty-pr37616185,"Hòa Bình Green Apartment, 376, Đường Bưởi, Phường Vĩnh Phúc, Ba Đình, Hà Nội",Thỏa thuận,105 m²,3 phòng,2 phòng,,,,,,,
https://batdongsan.com.vn/ban-dat-duong-dong-cham-xa-dong-xuan-2/lo-3-mat-137-8m2-o-to-tranh-sat-dl-thang-long-ga-metro-dhqg-tai-hoa-lac-hon-30tr-m2-pr43107587,"Đường Đồng Chằm, Xã Đông Xuân, Quốc Oai, Hà Nội",33 triệu/m²,"137,8 m²",,,,,Sổ đỏ/ Sổ hồng.,,,"7,5 m",8 m
https://batdongsan.com.vn/ban-nha-mat-pho-duong-ho-tung-mau-phuong-cau-dien/ban-trung-tam-quan-kinh-doanh-dinh-68m2-mt-5m-gia-25-2-ty-pr42912843,"Đường Hồ Tùng Mậu, Phường Cầu Diễn, Nam Từ Liêm, Hà Nội","25,2 tỷ",68 m²,7 phòng,5 phòng,,,Sổ đỏ/ Sổ hồng,Nội thất cao cấp.,6 tầng,5 m,30 m
https://batdongsan.com.vn/ban-nha-mat-pho-duong-nam-dong-phuong-nam-dong/25-ty-da-so-dep-85m2-5-tang-cuc-hiem-kinh-doanh-dinh-pr42021869,"Đường Nam Đồng, Phường Nam Đồng, Đống Đa, Hà Nội",25 tỷ,85 m²,5 phòng,5 phòng,,,Sổ đỏ/ Sổ hồng,Đầy đủ,5 tầng,4 m,20 m
https://batdongsan.com.vn/ban-dat-xa-ha-bang/cat-lo-sau-chi-2-67-ty-so-huu-72-3m2-full-tho-tai-hoa-lac-cam-ket-re-nt-thi-truong-pr43095957,"Xã Hạ Bằng, Thạch Thất, Hà Nội",37 triệu/m²,"72,3 m²",,,,,Sổ đỏ/ Sổ hồng,,,"4,2 m",5 m
https://batdongsan.com.vn/ban-nha-mat-pho-duong-vo-chi-cong-phuong-buoi/ban-dat-mp-tay-ho-lo-goc-dt-240-mt-15-4-t-gia-80-ty-tl-pr42212513,"Đường Võ Chí Công, Phường Bưởi, Tây Hồ, Hà Nội",80 tỷ,240 m²,,,,,,,4 tầng,15 m,
https://batdongsan.com.vn/ban-dat-pho-ly-thuong-kiet-phuong-tran-hung-dao/mat-486m2-o-to-tranh-kinh-doanh-thong-nhieu-huong-mt-15m-so-do-chinh-chu-pr43106400,"Phố Lý Thường Kiệt, Phường Trần Hưng Đạo, Hoàn Kiếm, Hà Nội",740 tỷ,486 m²,,,,,Sổ đỏ/ Sổ hồng,,,15 m,
https://batdongsan.com.vn/ban-nha-rieng-duong-tu-hoang-phuong-xuan-phuong/-dep-dh-cong-nghiep-nhon-51m2-5tang-12-3-ty-o-to-phan-lo-via-he-thang-may-kinh-doanh-pr41828593,"Đường Tu Hoàng, Phường Xuân Phương, Nam Từ Liêm, Hà Nội","12,3 tỷ",51 m²,5 phòng,4 phòng,,,Sổ đỏ/ Sổ hồng,Cơ bản,5 tầng,"4,1 m",16 m
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-quoc-lo-5b-xa-da-ton-prj-masteri-waterfront/ct-ngay-2n-tai-m1-tang-thap-view-noi-khu-noi-that-cdt-gia-bat-day-4-ty-3-pr43106018,"Dự án Masteri Water Front, Đường Quốc Lộ 5B, Xã Đa Tốn, Gia Lâm, Hà Nội","4,3 tỷ","55,14 m²",2 phòng,2 phòng,,Tây - Nam,Sổ đỏ/ Sổ hồng,Cơ bản,,,
https://batdongsan.com.vn/ban-dat-xa-son-dong-1/cuc-hiem-lo-goc-231m2-duong-3-o-to-sat-san-bong-van-an-tay-gia-chi-1x-trieu-m2-pr43107584,"Xã Sơn Đông, Sơn Tây, Hà Nội",18 triệu/m²,231 m²,,,Tây - Nam,,Sổ đỏ/ Sổ hồng,,,"7,88 m",6 m
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-phung-khoang-phuong-thanh-xuan-bac/chinh-chu-ban-kd-sam-uat-100m-26-5-ty-pr42998780,"Đường Phùng Khoang, Phường Thanh Xuân Bắc, Thanh Xuân, Hà Nội","26,5 tỷ",100 m²,4 phòng,6 phòng,,,Sổ đỏ/ Sổ hồng,Đầy đủ,5 tầng,5 m,20 m
https://batdongsan.com.vn/ban-nha-rieng-duong-quang-tien-phuong-dai-mo-prj-khu-do-thi-dai-mo-ha-noi/ban-3-tang-135-m2-mt-8-5-m-gia-15-8-ty-co-the-chuyen-doi-ccmn-dong-pr43106914,"Đường Quang Tiến, Phường Đại Mỗ, Nam Từ Liêm, Hà Nội","15,8 tỷ",135 m²,6 phòng,3 phòng,Đông - Nam,,Sổ đỏ/ Sổ hồng,,3 tầng,"8,5 m",4 m
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-ho-tung-mau-phuong-phu-dien-prj-goldmark-city/cc-ban-3n-2wc-93-4m2-san-so-full-do-du-an-gia-chi-6-5-ty-lh-ms-ngan-pr43113707,"Dự án Goldmark City, Đường Hồ Tùng Mậu, Phường Phú Diễn, Bắc Từ Liêm, Hà Nội","6,5 tỷ","93,5 m²",3 phòng,2 phòng,Tây,Đông - Nam,Sổ đỏ/ Sổ hồng,Đầy đủ,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-co-nhue-phuong-co-nhue-2/-ban-5-tang-lo-goc-via-he-o-to-tranh-dt-90m2-gia-24-ty-pr43107580,"Đường Cổ Nhuế, Phường Cổ Nhuế 2, Bắc Từ Liêm, Hà Nội",24 tỷ,90 m²,,,,,Sổ đỏ/ Sổ hồng,Chủ để lại hết nội thất tiền tỷ.,5 tầng,,
https://batdongsan.com.vn/ban-nha-rieng-duong-le-trong-tan-phuong-khuong-mai/ba-n-kinh-doanh-dinh-oto-vao-gia-12-5ty-60m-pr43107301,"Đường Lê Trọng Tấn, Phường Khương Mai, Thanh Xuân, Hà Nội","12,5 tỷ",60 m²,5 phòng,4 phòng,,,Sổ đỏ/ Sổ hồng,,5 tầng,,
https://batdongsan.com.vn/ban-dat-duong-dong-cham-xa-dong-xuan-2/lo-2-mat-100m2-o-to-tranh-sat-metro-so-5-view-cuc-dep-tai-hoa-lac-chi-2-9-ty-pr43107577,"Đường Đồng Chằm, Xã Đông Xuân, Quốc Oai, Hà Nội",29 triệu/m²,100 m²,,,Tây - Nam,,Sổ đỏ/ Sổ hồng,,,5 m,8 m
https://batdongsan.com.vn/ban-nha-mat-pho-duong-quan-thanh-1-phuong-quan-thanh/hang-hiem-thi-truong-ban-hang-bun-ba-dinh-dt-120-lo-goc-mt-10-gia-8x-ty-pr41584139,"Đường Quán Thánh, Phường Quán Thánh, Ba Đình, Hà Nội",Thỏa thuận,120 m²,,,,,,,4 tầng,10 m,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-linh-duong-phuong-hoang-liet-prj-hh4-linh-dam/so-huu-2-ngu-67m2-mai-day-du-noi-that-gia-2-ty-580-trieu-lh-pr43105935,"Dự án HH4 Linh Đàm, Đường Linh Đường, Phường Hoàng Liệt, Hoàng Mai, Hà Nội","2,58 tỷ",67 m²,2 phòng,2 phòng,,,Hợp đồng mua bán,Đầy đủ,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-kim-giang-phuong-dai-kim/-khu-do-thi-o-to-qua-mat-ngo-kinh-doanh-45m-x-4-tang-gia-10-ty-nhinh-pr42900371,"Đường Kim Giang, Phường Đại Kim, Hoàng Mai, Hà Nội","10,6 tỷ",45 m²,5 phòng,3 phòng,,,Sổ đỏ/ Sổ hồng,Đầy đủ,4 tầng,,
https://batdongsan.com.vn/ban-nha-rieng-duong-dao-tan-phuong-cong-vi/ban-pho-vip-ba-dinh-lo-goc-3-thoang-42m-13-ty-ngo-thong-kinh-doanh-pr43105606,"Đường Đào Tấn, Phường Cống Vị, Ba Đình, Hà Nội",13 tỷ,42 m²,3 phòng,4 phòng,,,Sổ đỏ/ Sổ hồng,Đầy đủ,5 tầng,"4,5 m",
https://batdongsan.com.vn/ban-dat-xa-co-dong/re-nhat-khu-vuc-304m2-mat-tien-10m-tai-duong-thong-o-to-tranh-gan-cnc-hoa-lac-dhqg-pr43073376,"Xã Cổ Đông, Sơn Tây, Hà Nội",Thỏa thuận,304 m²,,,Đông - Nam,,Sổ đỏ/ Sổ hồng,,,10 m,6 m
https://batdongsan.com.vn/ban-nha-mat-pho-duong-duc-dien-phuong-phuc-dien/ban-toa-khu-cau-145m-7t-co-ham-mt-8m-dep-47-ty-pr41727356,"Đường Đức Diễn, Phường Phúc Diễn, Bắc Từ Liêm, Hà Nội",47 tỷ,145 m²,1 phòng,6 phòng,,,Sổ đỏ/ Sổ hồng.,Đầy đủ,7 tầng,8 m,25 m
https://batdongsan.com.vn/ban-nha-mat-pho-duong-truc-bach-phuong-truc-bach/chinh-chu-ban-ho-ba-dinh-hiem-k-co-can-thu-2-dt-76-mt-4-5-5tang-gia-7x-ty-pr42515828,"Đường Trúc Bạch, Phường Trúc Bạch, Ba Đình, Hà Nội",Thỏa thuận,76 m²,,,,,,,5 tầng,"4,5 m",
https://batdongsan.com.vn/ban-dat-xa-phu-man/chi-1xtr-m2-lo-240m2-mat-tien-16m-duong-7m-tai-hoa-lac-cach-duong-ql21-chi-800m-sat-dhqg-pr43098230,"Xã Phú Mãn, Quốc Oai, Hà Nội","19,5 triệu/m²",240 m²,,,Đông - Bắc,,Sổ đỏ/ Sổ hồng.,,,16 m,7 m
https://batdongsan.com.vn/ban-nha-mat-pho-pho-tran-vu-phuong-cong-vi/hang-hiem-ban-mp-ba-dinh-dt-140-mt-10-3-t-gia-55-ty-view-ho-truc-bach-pr42132218,"Phố Trấn Vũ, Phường Cống Vị, Ba Đình, Hà Nội",55 tỷ,140 m²,,,,,Sổ đỏ,,3 tầng,10 m,
https://batdongsan.com.vn/ban-nha-mat-pho-duong-dang-thuy-tram-phuong-dich-vong-hau/cuc-hiem-hoang-quoc-viet-75m2x5t-2-thoang-truoc-sau-kd-da-gia-re-pr41710065,"Đường Đặng Thùy Trâm, Phường Dịch Vọng Hậu, Cầu Giấy, Hà Nội",Thỏa thuận,75 m²,5 phòng,,,,Sổ đỏ/ Sổ hồng,Đầy đủ,5 tầng,5 m,12 m
https://batdongsan.com.vn/ban-nha-rieng-duong-tran-huu-duc-phuong-my-dinh-2/giam-ngay-2-ty-ban-gap-can-lien-ke-85m2-5-tang-ngay-chan-chung-cu-gia-23-ty-5-pr43105522,"Đường Trần Hữu Dực, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội","23,5 tỷ",85 m²,5 phòng,5 phòng,,,Sổ đỏ/ Sổ hồng,Đầy đủ,5 tầng,6 m,9 m
https://batdongsan.com.vn/ban-nha-mat-pho-duong-truc-bach-phuong-truc-bach/ban-mp-ba-dinh-hiem-ban-da-xd-9-tang-san-dt-110-mt-hon-4m-gia-64-ty-pr40565558,"Đường Trúc Bạch, Phường Trúc Bạch, Ba Đình, Hà Nội",64 tỷ,110 m²,,,,,,,9 tầng,"4,3 m",
https://batdongsan.com.vn/ban-nha-rieng-duong-xuan-la-phuong-xuan-la/ban-toa-chdv-pho-tay-ho-7tang-130m2-24ph-150tr-thang-ga-de-trung-vang-oto-do-ngo-thong-pr42473785,"Đường Xuân La, Phường Xuân La, Tây Hồ, Hà Nội","27,9 tỷ",130 m²,24 phòng,24 phòng,,,Sổ đỏ/ Sổ hồng,Đầy đủ,7 tầng,5 m,3 m
https://batdongsan.com.vn/ban-dat-xa-phung-chau/59-2m-phuong-nghia-chuong-my-ha-noi-pr43080255,"Xã Phụng Châu, Chương Mỹ, Hà Nội","3,5 tỷ","59,2 m²",,,,,Sổ đỏ/ Sổ hồng,,,"4,2 m",7 m
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-van-canh-1-prj-khu-do-thi-van-canh/ban-lk-kdt-hub-171m2x4t-mt-7-5m-o-to-dung-ngay-dem-kd-dinh-gia-25ty-pr41703436,"Dự án Khu đô thị Vân Canh, Xã Vân Canh, Hoài Đức, Hà Nội","23,5 tỷ",171 m²,5 phòng,,,,Sổ đỏ/ Sổ hồng,Cơ bản,4 tầng,"7,5 m",20 m
https://batdongsan.com.vn/ban-nha-mat-pho-pho-xa-dan-phuong-cat-linh/chinh-chu-gui-ban-mp-dong-da-hai-thoang-dt-140m-mt-9-5-5-tang-gia-hon-600-tr-m-pr42767789,"Phố Xã Đàn, Phường Cát Linh, Đống Đa, Hà Nội",666 triệu/m²,140 m²,,,,,,,,,
https://batdongsan.com.vn/ban-dat-phuong-van-phuc-1/chinh-chu-ban-lo-dep-o-to-tranh-ha-dong-dien-tich-55m-mat-tien-4m-gia-12-ty-pr43073575,"Phường Vạn Phúc, Hà Đông, Hà Nội",12 tỷ,55 m²,,,,,Sổ đỏ,,,4 m,
https://batdongsan.com.vn/ban-dat-duong-cau-dien-phuong-cau-dien/nhinh-9ty-co-phan-lo-oto-tranh-mt-rong-thoang-truoc-sau-pr43107553,"Đường Cầu Diễn, Phường Cầu Diễn, Nam Từ Liêm, Hà Nội","9,9 tỷ",99 m²,,,,,Sổ đỏ/ Sổ hồng,,,"5,5 m",7 m
https://batdongsan.com.vn/ban-dat-duong-418-xa-tan-minh-4/can-tim-nha-dau-tu-cho-cac-lo-tai-son-doai-soc-son-ha-noi-pr42761015,"Đường 418, Xã Tân Minh, Sóc Sơn, Hà Nội","1,4 tỷ",80 m²,,,Đông - Nam,,Sổ đỏ/ Sổ hồng,,,5 m,4 m
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-pham-van-bach-phuong-yen-hoa-2-prj-golden-park-tower/t-ban-2-png-ngu-dinh-nghe-chi-8-0-ty-lh-pr42995442,"Dự án Golden Park Tower, Đường Phạm Văn Bạch, Phường Yên Hòa, Cầu Giấy, Hà Nội","8,1 tỷ",85 m²,2 phòng,2 phòng,Tây - Bắc,Đông - Nam,Hợp đồng mua bán,Cơ bản,,,
https://batdongsan.com.vn/ban-nha-mat-pho-duong-truc-bach-phuong-truc-bach/hang-hiem-ban-mp-ba-dinh-vi-tri-hiem-dt-180-mt-10-8-tang-k-con-can-thu-2-pr42625078,"Đường Trúc Bạch, Phường Trúc Bạch, Ba Đình, Hà Nội",Thỏa thuận,180 m²,,,,,Sổ đỏ,,8 tầng,10 m,
https://batdongsan.com.vn/ban-dat-xa-lien-hong-1/toi-chinh-chu-can-ban-60m2-thuong-tri-cach-du-an-vin-tan-hoi-1km-pr42618031,"Thôn Thượng Trì, Xã Liên Hồng, Đan Phượng, Hà Nội",65 triệu/m²,60 m²,,,Tây,,Sổ đỏ/ Sổ hồng,,,"5,91 m","2,5 m"
https://batdongsan.com.vn/ban-nha-rieng-pho-tran-dai-nghia-phuong-dong-tam/ban-lo-goc-ngo-thong-kinh-doanh-o-to-do-cua-40m2-x-5t-full-noi-that-9-8-ty-pr43106319,"Phố Trần Đại Nghĩa, Phường Đồng Tâm, Hai Bà Trưng, Hà Nội","9,8 tỷ",40 m²,3 phòng,4 phòng,,,Sổ đỏ/ Sổ hồng,Đầy đủ,5 tầng,,
https://batdongsan.com.vn/ban-dat-xa-hoa-thach/chinh-chu-ban-lo-dep-truc-q-oai-ngo-thong-o-to-dt-132-9m-full-tho-cu-gia-3-55ty-pr43073072,"Xã Hòa Thạch, Quốc Oai, Hà Nội","3,55 tỷ","132,9 m²",,,Đông - Nam,,Sổ đỏ/ Sổ hồng.,,,5 m,5 m
https://batdongsan.com.vn/ban-nha-rieng-xa-an-khanh-4/b-moi-khh-32m2-4-tg-no-hau-c-tien-ha-gia-gia-hat-re-chi-3-65-ty-pr43107439,"Xã An Khánh, Hoài Đức, Hà Nội","3,65 tỷ",32 m²,3 phòng,3 phòng,,,Sổ đỏ/ Sổ hồng,Đầy đủ,4 tầng,,
https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-lam-1-phuong-phuc-dong/-cap-4-lb-84m-mt-5-7m-pl-via-he-o-to-tranh-kd-ngo-thong-gia-tot-21-2-ty-pr43107027,"Đường Nguyễn Lam, Phường Phúc Đồng, Long Biên, Hà Nội","21,2 tỷ",84 m²,2 phòng,1 phòng,,,Sổ đỏ/ Sổ hồng.,Cơ bản.,1 tầng,"5,7 m",15 m
https://batdongsan.com.vn/ban-nha-mat-pho-pho-ba-trieu-phuong-pho-hue/chinh-chu-n-mp-hai-trung-dt-250-mt-12-doan-giua-gia-hon-800-tr-m-pr42725285,"Phố Bà Triệu, Phường Phố Huế, Hai Bà Trưng, Hà Nội",Thỏa thuận,250 m²,,,,,,,3 tầng,12 m,
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-hoang-liet-prj-hh2-linh-dam/-ban-gap-67m-2-ngu-hh2b-view-tuyet-dep-gia-re-lh-pr43105744,"Dự án HH2 Linh Đàm, Phường Hoàng Liệt, Hoàng Mai, Hà Nội","2,7 tỷ",67 m²,2 phòng,2 phòng,,,Hợp đồng mua bán,Cơ bản,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-lac-long-quan-phuong-quang-an-2/ban-tai-tay-ho-pr43107546,"Đường Lạc Long Quân, Phường Quảng An, Tây Hồ, Hà Nội","13,6 tỷ",57 m²,,,,,Sổ đỏ/ Sổ hồng,Nội thất xịn.,,,
https://batdongsan.com.vn/ban-nha-rieng-pho-kim-ma-phuong-kim-ma/ban-dt-25m-3-tang-mt-3m-gia-5-3-ty-pr43106360,"Phố Kim Mã, Phường Kim Mã, Ba Đình, Hà Nội","5,3 tỷ",25 m²,,,,,Sổ đỏ/ Sổ hồng,,3 tầng,3 m,
https://batdongsan.com.vn/ban-nha-mat-pho-duong-trieu-viet-vuong-phuong-le-dai-hanh/ban-mp-hai-ba-trung-150m2-170-m2-12-tang-2-ham-mt6-5m-217-ty-pr41490739,"Đường Triệu Việt Vương, Phường Lê Đại Hành, Hai Bà Trưng, Hà Nội",217 tỷ,170 m²,,,,,Sổ đỏ,Nội thất,12 tầng,"6,5 m",
https://batdongsan.com.vn/ban-nha-mat-pho-duong-truc-bach-phuong-truc-bach/chinh-chu-ban-ho-ba-dinh-dt-80-mt-4-5-5tang-gia-7x-ty-doan-dep-t-ho-pr42720699,"Đường Trúc Bạch, Phường Trúc Bạch, Ba Đình, Hà Nội",Thỏa thuận,80 m²,,,,,,,5 tầng,"4,5 m",
https://batdongsan.com.vn/ban-nha-rieng-phuong-van-phuc-1/lk-45m-4tang-o-to-do-cua-hai-thoang-chi-hon-8-ty-pr43106769,"Phường Vạn Phúc, Hà Đông, Hà Nội","8,4 tỷ",45 m²,4 phòng,4 phòng,,,Sổ đỏ/ Sổ hồng,Cơ bản,4 tầng,,3 m
https://batdongsan.com.vn/ban-nha-rieng-duong-phu-xa-phuong-phu-thuong-1/ban-toa-dong-tien-deu-hang-thang-khu-tay-ho-dt-100-mt-7-8-tang-gia-24-5-ty-pr42815428,"Đường Phú Xá, Phường Phú Thượng, Tây Hồ, Hà Nội","24,5 tỷ",100 m²,,,,,,,,,
https://batdongsan.com.vn/ban-dat-xa-bac-son-16/can-tim-nha-dau-tu-cho-lo-tai-phuc-xuan-soc-ha-noi-pr42721255,"Bắc Sơn, Sóc Sơn, Hà Nội",850 triệu,100 m²,,,Tây - Nam,,Sổ đỏ/ Sổ hồng,,,5 m,4 m
https://batdongsan.com.vn/ban-nha-mat-pho-phuong-truc-bach/ban-mp-ba-dinh-view-ho-dt-129-mt-6-7-6-tang-gia-66-ty-so-no-hau-pr42799382,"Phường Trúc Bạch, Ba Đình, Hà Nội",66 tỷ,129 m²,,,,,,,,,
https://batdongsan.com.vn/ban-nha-rieng-pho-xa-dan-phuong-phuong-lien/-dep-gan-thang-may-truc-thoang-sieu-dep-tang-noi-that-52-m2-6t-pr43107343,"Phố Xã Đàn, Phường Phương Liên, Đống Đa, Hà Nội","9,5 tỷ",52 m²,4 phòng,,,,,,,,
https://batdongsan.com.vn/ban-nha-mat-pho-pho-lo-duc-phuong-pham-dinh-ho/-108m-5-tang-tien-5-6m-95-ty-pr43107428,"Phố Lò Đúc, Phường Phạm Đình Hổ, Hai Bà Trưng, Hà Nội",95 tỷ,108 m²,9 phòng,10 phòng,,,Sổ đỏ/ Sổ hồng,Đầy đủ,5 tầng,"5,6 m",40 m
https://batdongsan.com.vn/ban-nha-rieng-duong-phu-gia-phuong-phu-thuong-1/ban-dong-tien-khu-tay-ho-dt-100-mt-7-8-tang-dong-tien-100-tr-th-pr42751290,"Đường Phú Gia, Phường Phú Thượng, Tây Hồ, Hà Nội","23,5 tỷ",100 m²,,,,,Sổ vuông,,8 tầng,7 m,
https://batdongsan.com.vn/ban-nha-mat-pho-duong-hoa-bang-phuong-yen-hoa-2/ban-62m2-x6t-thang-may-san-o-to-tranh-kinh-doanh-da-loai-hinh-26-5-ty-pr43105541,"Đường Hoa Bằng, Phường Yên Hòa, Cầu Giấy, Hà Nội","26,5 tỷ",62 m²,,,,,Sổ đỏ/ Sổ hồng,Cơ bản,6 tầng,,
https://batdongsan.com.vn/ban-dat-phuong-thuy-phuong_2/ban-nha-tang-nha-gan-truong-hoc-vien-tai-chinh-oto-tranh-dt-74m-chi-nhinh-7-ty-pr43107527,"Phường Thụy Phương, Bắc Từ Liêm, Hà Nội",Thỏa thuận,74 m²,,,,,Sổ đỏ/ Sổ hồng,,,"4,5 m",10 m
https://batdongsan.com.vn/ban-dat-xa-phu-tuc-3/ban-tai-24-5-trieu-m2-93-m2-hang-hiem-gia-cuc-chat-pr43106520,"Xã Phú Túc, Phú Xuyên, Hà Nội","24,5 triệu/m²",93 m²,,,,,,,,6 m,3 m
https://batdongsan.com.vn/ban-nha-mat-pho-pho-kim-ma-phuong-lieu-giai/chinh-chu-gui-ban-mp-ba-dinh-dt-85-mt-5-6-tang-gia-52-ty-dep-pr42972392,"Phố Kim Mã, Phường Liễu Giai, Ba Đình, Hà Nội",52 tỷ,85 m²,,,,,,,6 tầng,5 m,
https://batdongsan.com.vn/ban-nha-rieng-phuong-kim-ma/chinh-chu-ban-phan-lo-lieu-giai-ba-dinh-o-to-vao-tan-dt-65-mt-4-gia-17-ty-pr42972471,"Phường Kim Mã, Quận Ba Đình, Hà Nội",17 tỷ,65 m²,,,,,,,,,
https://batdongsan.com.vn/ban-dat-xa-minh-quang/ban-lo-goc-gan-430m-co-60m-o-view-nui-dep-o-to-vao-tan-1-x-ty-ba-bi-pr43107524,"Thôn Đầm Sản, Xã Minh Quang, Ba Vì, Hà Nội","1,35 tỷ","428,6 m²",,,,,Sổ đỏ/ Sổ hồng,,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-ngoc-lam-phuong-ngoc-lam-2/sieu-pham-long-bien-6-tang-thang-may-55m2-gara-o-to-cach-pho-vai-buoc-hon-17-ty-pr43106531,"Đường Ngọc Lâm, Phường Ngọc Lâm, Long Biên, Hà Nội","17,5 tỷ",55 m²,6 phòng,4 phòng,,,Sổ đỏ/ Sổ hồng.,Đầy đủ nội thất Châu Âu.,6 tầng,"5,5 m",
https://batdongsan.com.vn/ban-dat-xa-hop-tien-2/66m-1-x-ty-my-duc-ha-noi-o-to-thong-kinh-doanh-dinh-sat-thi-tran-dai-nghia-pr43107522,"Hợp Tiến, Mỹ Đức, Hà Nội",1 tỷ,66 m²,,,,,Sổ đỏ/ Sổ hồng,,,,5 m
https://batdongsan.com.vn/ban-dat-nen-du-an-phuong-hoang-van-thu-4-prj-khu-di-dan-den-lu-iii/ban-lo-kdt-3-doi-dien-louis-city-dien-tich-108m2-mt-7m8-xay-7-tang-pr41696144,"Dự án Khu di dân Đền Lừ III, Phường Hoàng Văn Thụ, Hoàng Mai, Hà Nội",32 tỷ,108 m²,,,,,Sổ đỏ/ Sổ hồng.,,,"7,8 m",13 m
https://batdongsan.com.vn/ban-nha-mat-pho-duong-dang-thai-mai-phuong-quang-an-2/chinh-chu-gui-b-mp-tay-ho-dt-240-mt-9-5tg-gia-8x-ty-thg-may-dep-pr42980985,"Đường Đặng Thai Mai, Phường Quảng An, Tây Hồ, Hà Nội",90 tỷ,240 m²,,,,,,,5 tầng,9 m,
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-ngoc-thuy-prj-khai-son-city/-goc-tang-trung-sieu-vip-3-ngu-120m-pr43106522,"Dự án Khai Sơn City, Phường Ngọc Thụy, Long Biên, Hà Nội",60 triệu/m²,120 m²,3 phòng,2 phòng,Tây,Tây,Sổ đỏ/ Sổ hồng,Cơ bản.,,,
