Link,Địa chỉ,Mức giá,Diện tích,Số phòng ngủ,"Số phòng tắm, vệ sinh",Số tầng,Mặt tiền,Đường vào,Pháp lý,Nội thất,Hướng nhà,Hướng ban công
https://batdongsan.com.vn/ban-nha-mat-pho-duong-ngoc-thuy-phuong-ngoc-thuy/ban-hong-tien-80m-x1-tang-22-ty-pr42991543,"Đường Ngọc Thụy, Phường Ngọc Thụy, Long Biên, Hà Nội",22 tỷ,80 m²,1 phòng,1 phòng,1 tầng,4 m,10 m,Sổ đỏ/ Sổ hồng.,,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-pham-van-dong-phuong-co-nhue-1-prj-thanh-pho-giao-luu/ban-bt-canh-ho-va-cong-vien-sat-doi-mat-tien-12m-kinh-doanh-189m2-4t-pr41242602,"Thành Phố Giao Lưu, Đường Phạm Văn Đồng, Phường Cổ Nhuế 1, Bắc Từ Liêm, Hà Nội","299,9 triệu/m²",189 m²,5 phòng,5 phòng,4 tầng,12 m,15 m,Sổ đỏ/ Sổ hồng,Đầy đủ,,
https://batdongsan.com.vn/ban-nha-rieng-pho-nghia-do-phuong-nghia-do-1/ban-gap-hoang-quoc-viet-cau-giay-27-5-ty-ngo-phan-lo-o-to-tranh-dan-xay-kdvp-pr43091235,"Phố Nghĩa Đô, Phường Nghĩa Đô, Cầu Giấy, Hà Nội","27,5 tỷ",61 m²,6 phòng,4 phòng,5 tầng,"4,4 m",6 m,Sổ đỏ/ Sổ hồng,Cơ bản,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-pham-van-dong-phuong-co-nhue-1-prj-thanh-pho-giao-luu/giam-chao-2-ty-ban-gap-gan-ho-mat-tien-kinh-doanh-o-thich-190m2-4t-pr41429947,"Dự án Thành Phố Giao Lưu, Đường Phạm Văn Đồng, Phường Cổ Nhuế 1, Bắc Từ Liêm, Hà Nội",299 triệu/m²,190 m²,,,4 tầng,,,Sổ đỏ/ Sổ hồng,Cơ bản,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-pham-van-dong-phuong-co-nhue-1-prj-thanh-pho-giao-luu/chi-299-tr-m2-so-huu-ngay-bt-don-lap-view-vuon-hoa-canh-ho-kd-dinh-190m2-4t-pr41240924,"Thành Phố Giao Lưu, Đường Phạm Văn Đồng, Phường Cổ Nhuế 1, Bắc Từ Liêm, Hà Nội",299 triệu/m²,190 m²,5 phòng,5 phòng,4 tầng,12 m,,Sổ đỏ/ Sổ hồng,Đầy đủ,,
https://batdongsan.com.vn/ban-nha-rieng-duong-dinh-thon-phuong-my-dinh-1/ban-gap-toa-chdv-vi-tri-vang-7-tang-thang-may-51m-gia-ban-13-ty-pr43089505,"Đường Đình Thôn, Phường Mỹ Đình 1, Nam Từ Liêm, Hà Nội",13 tỷ,51 m²,9 phòng,,7 tầng,,,Sổ đỏ/ Sổ hồng,Đầy đủ,,
https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-van-cu-1-phuong-bo-de/trung-tam-long-bien-lo-goc-2-mat-thoang-ngo-thong-o-to-tranh-full-noi-that-xin-chi-viec-o-pr43091500,"Đường Nguyễn Văn Cừ, Phường Bồ Đề, Long Biên, Hà Nội","19,3 tỷ",65 m²,4 phòng,5 phòng,4 tầng,,,Sổ đỏ/ Sổ hồng,Đầy đủ,,
https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-pho-tran-binh-phuong-my-dinh-2-prj-dolphin-plaza/ban-chan-de-tai-toa-28-22-5-ty-127m2-sieu-vip-pr42770190,"Dolphin Plaza, Trần Bình, Mỹ Đình 2, Nam Từ Liêm, Hà Nội","22,5 tỷ",127 m²,,,2 tầng,10 m,24 m,Sổ đỏ/ Sổ hồng,Không nội thất,Tây - Nam,
https://batdongsan.com.vn/ban-nha-rieng-pho-lang-ha-phuong-thanh-cong/ban-ba-dinh-4-tang-dan-xay-ngo-nong-pn-lo-gia-nhinh-3-ty-pr42825971,"Phố Láng Hạ, Phường Thành Công, Ba Đình, Hà Nội","3,65 tỷ",20 m²,2 phòng,2 phòng,4 tầng,4 m,2 m,Sổ đỏ/ Sổ hồng,Đầy đủ,,
https://batdongsan.com.vn/ban-nha-rieng-duong-cau-giay-phuong-dich-vong/ban-pho-35m2-4-tang-dan-xay-ngo-rong-gan-vanh-dai-2-5-gia-ban-8-ty-pr42958747,"Đường Cầu Giấy, Phường Dịch Vọng, Cầu Giấy, Hà Nội","8,3 tỷ",35 m²,4 phòng,3 phòng,4 tầng,"3,5 m",3 m,Sổ đỏ/ Sổ hồng,Đầy đủ,,
https://batdongsan.com.vn/ban-nha-mat-pho-duong-kim-quan-phuong-viet-hung-2/ban-nhanh-120m2-6t-thang-may-long-bien-o-to-kinh-doanh-thang-may-pr43091497,"Đường Kim Quan, Phường Việt Hưng, Long Biên, Hà Nội",20 tỷ,120 m²,,,6 tầng,"5,2 m",,Sổ đỏ/ Sổ hồng,Đầy đủ,,
https://batdongsan.com.vn/ban-dat-duong-my-noi-xa-bac-hong-1/chinh-chu-ban-manh-80m2-tai-dong-anh-pr43087883,"Đường Mỹ Nội, Xã Bắc Hồng, Đông Anh, Hà Nội",50 triệu/m²,80 m²,,,,7 m,3 m,Sổ đỏ/ Sổ hồng,,Nam,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-kim-no-prj-villa-avenue-van-tri/chinh-chu-can-ban-nhanh-san-golf-rat-thien-chi-lam-viec-gia-ca-linh-dong-pr42806706,"Villa Avenue Vân Trì, Kim Nỗ, Đông Anh, Hà Nội",Thỏa thuận,1.100 m²,,,,,,,,,
https://batdongsan.com.vn/ban-nha-mat-pho-duong-tan-ap_1-phuong-phuc-xa/ban-ap-ba-dinh-kinh-doanh-tap-nap-35m-tien-4-6m-gia-16-9-ty-pr41526082,"Đường Tân Ấp, Phường Phúc Xá, Ba Đình, Hà Nội","15,8 tỷ",35 m²,3 phòng,3 phòng,5 tầng,"4,6 m",15 m,Sổ đỏ/ Sổ hồng,Cơ bản,,
https://batdongsan.com.vn/ban-nha-rieng-xa-di-trach/ban-hoai-duc-ha-noi-45-3m-6-ngu-mat-tien-3m-gia-chi-5-2-ty-pr42990938,"Xã Di Trạch, Hoài Đức, Hà Nội","5,2 tỷ","45,3 m²",6 phòng,4 phòng,5 tầng,3 m,"2,5 m",Sổ đỏ/ Sổ hồng,Đầy đủ,Đông - Bắc,Đông - Bắc
https://batdongsan.com.vn/ban-nha-rieng-pho-dai-la-phuong-truong-dinh/ban-gap-quan-hai-ba-trung-31m2-x-5-tang-3-pn-gan-khu-vuc-bach-kinh-xay-o-ngay-pr43091398,"Phố Đại La, Phường Trương Định, Hai Bà Trưng, Hà Nội","6,2 tỷ",31 m²,3 phòng,3 phòng,5 tầng,,,Sổ đỏ/ Sổ hồng,Cơ bản,,
https://batdongsan.com.vn/ban-nha-rieng-phuong-me-tri/ban-chdv-moi-tai-nam-tu-liem-57m-x-7-tang-thang-may-17-phong-so-do-chinh-chu-pr41213307,"Phường Mễ Trì, Nam Từ Liêm, Hà Nội","12,9 tỷ",57 m²,17 phòng,17 phòng,7 tầng,,,Sổ đỏ chính chủ,Đầy đủ,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-trai-phuong-thuong-dinh-prj-king-palace/chinh-chu-ban-gap-3n2vs-cb-105m2-8-3-ty-lien-he-pr42622130,"King Palace, Đường Nguyễn Trãi, Phường Thượng Đình, Thanh Xuân, Hà Nội","8,2 tỷ",105 m²,3 phòng,2 phòng,,,,Hợp đồng mua bán,Cơ bản,,Đông - Bắc
https://batdongsan.com.vn/ban-nha-rieng-pho-nghia-do-phuong-nghia-do-1/cuc-hiem-phan-lo-via-he-o-to-tranh-2-thoang-truoc-sau-ngo-thong-dan-tri-cao-80m-4t-pr43091486,"Phố Nghĩa Đô, Phường Nghĩa Đô, Cầu Giấy, Hà Nội",23 tỷ,80 m²,4 phòng,3 phòng,4 tầng,5 m,,Sổ đỏ/ Sổ hồng,Đầy đủ,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-trai-phuong-thuong-dinh-prj-king-palace/ban-3n2vs-105m2-80tr-m2-lh-pr42490446,"King Palace, Đường Nguyễn Trãi, Phường Thượng Đình, Quận Thanh Xuân, Hà Nội","6,9 tỷ",83 m²,2 phòng,2 phòng,,,,Hợp đồng mua bán,Cơ bản,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-canh-di-phuong-dai-kim-prj-smile-building/em-ban-3pn-2wc-toa-dinh-cong-tang-trung-huong-nam-thoang-mat-co-slot-oto-pr43091395,"Smile Building, Đường Nguyễn Cảnh Dị, Phường Đại Kim, Hoàng Mai, Hà Nội","5,25 tỷ",74 m²,3 phòng,2 phòng,,,,Sổ đỏ/ Sổ hồng,Đầy đủ,Đông,Nam
https://batdongsan.com.vn/ban-dat-duong-doi-can-phuong-lieu-giai/ban-mat-ngo-ngo-thong-kinh-doanh-ngo-to-3-o-to-tranh-49m2-mat-tien-3-9m-gia-16-6-ty-pr42806711,"Đường Đội Cấn, Phường Liễu Giai, Ba Đình, Hà Nội","16,6 tỷ",50 m²,,,,"3,9 m",,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-dat-pho-phung-chi-kien-phuong-nghia-do-1/sieu-pham-cau-giay-phan-lo-oto-tranh-2-mat-ngo-72m2-mt-4-1m-gia-20-7-ty-pr43042059,"Phố Phùng Chí Kiên, Phường Nghĩa Đô, Cầu Giấy, Hà Nội","20,7 tỷ",72 m²,,,,"4,1 m",5 m,Sổ đỏ/ Sổ hồng,Không nội thất,,
https://batdongsan.com.vn/ban-nha-rieng-duong-vo-thi-sau-phuong-thanh-nhan/ban-n-62m-x-4-tang-ngo-thoang-gia-chi-10-ty-pr43091475,"Đường Võ Thị Sáu, Phường Thanh Nhàn, Hai Bà Trưng, Hà Nội",10 tỷ,62 m²,,,4 tầng,,,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-nha-rieng-xa-duc-thuong/chu-nho-ban-hoai-dien-tich-43-5m-gia-chi-co-3-5-ty-pr42972290,"Xã Đức Thượng, Hoài Đức, Hà Nội","3,5 tỷ","43,5 m²",1 phòng,1 phòng,1 tầng,4 m,2 m,Sổ đỏ/ Sổ hồng,Không nội thất,,Đông - Bắc
https://batdongsan.com.vn/ban-nha-mat-pho-duong-tran-thai-tong-phuong-dich-vong-hau/-san-hd-thue-450tr-thang-toa-9t-228m-mt-11m-via-he-10m-kd-sam-uat-pr43091468,"Đường Trần Thái Tông, Phường Dịch Vọng Hậu, Cầu Giấy, Hà Nội","136,5 tỷ",228 m²,,,,11 m,40 m,,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-yen-lang-phuong-thinh-quang/sieu-pham-phan-lo-ngo-thong-tu-tung-thang-tap-48m2-4-tang-gia-13-ty-pr42696604,"Đường Yên Lãng, Phường Thịnh Quang, Đống Đa, Hà Nội",13 tỷ,48 m²,4 phòng,3 phòng,4 tầng,,,Sổ đỏ/ Sổ hồng,Đầy đủ,,
https://batdongsan.com.vn/ban-nha-rieng-pho-hoang-cau-phuong-o-cho-dua/ban-tai-50m2-7-tang-mat-tien-4-1m-gia-15-5-ty-t-gan-thang-may-p-khau-pr42673550,"Phố Hoàng Cầu, Phường Ô Chợ Dừa, Đống Đa, Hà Nội","15,5 tỷ",50 m²,4 phòng,5 phòng,7 tầng,"4,1 m",,Sổ đỏ/ Sổ hồng,Cơ bản,,
https://batdongsan.com.vn/ban-nha-rieng-pho-thai-thinh-phuong-trung-liet/ban-mat-ngo-o-to-do-cua-vao-gan-dien-tich-50m2-7-tang-gia-12-9-ty-pr42677676,"Phố Thái Thịnh, Phường Trung Liệt, Đống Đa, Hà Nội","12,8 tỷ",50 m²,,,,,,Sổ đỏ/ Sổ hồng,Cơ bản,,
https://batdongsan.com.vn/ban-nha-rieng-duong-yen-lang-phuong-thinh-quang/sieu-pham-dep-phan-lo-o-to-cach-pho-15m-50m-6-tang-thang-may-gia-chi-14-8-ty-pr42691128,"Đường Yên Lãng, Phường Thịnh Quang, Đống Đa, Hà Nội","14,8 tỷ",50 m²,7 phòng,5 phòng,6 tầng,,5 m,Sổ đỏ/ Sổ hồng,Đầy đủ,,
https://batdongsan.com.vn/ban-nha-rieng-duong-kim-giang-phuong-thinh-liet/-thanh-43m-nhinh-7-ty-pr43069218,"Đường Kim Giang, Phường Thịnh Liệt, Hoàng Mai, Hà Nội",178 triệu/m²,43 m²,4 phòng,4 phòng,5 tầng,"3,2 m","2,5 m",Sổ đỏ/ Sổ hồng,,Đông - Bắc,
https://batdongsan.com.vn/ban-nha-rieng-xa-kim-chung-1/soc-ban-hoai-duc-ha-noi-36m-4-ngu-mat-tien-3-3m-gia-chi-5-05-ty-pr42990493,"Xã Kim Chung, Hoài Đức, Hà Nội","5,05 tỷ",36 m²,4 phòng,4 phòng,4 tầng,"3,3 m","2,5 m",Sổ đỏ/ Sổ hồng,Cơ bản,Tây - Nam,Tây - Nam
https://batdongsan.com.vn/ban-nha-rieng-xa-kim-chung-1/giam-gia-soc-ban-dep-hoai-duc-38m-chi-5-35-ty-pr42966269,"Thôn Yên Vĩnh, Xã Kim Chung, Hoài Đức, Hà Nội","5,35 tỷ",38 m²,4 phòng,3 phòng,4 tầng,"3,5 m",3 m,Sổ đỏ/ Sổ hồng,,Tây - Bắc,Tây - Bắc
https://batdongsan.com.vn/ban-nha-rieng-duong-van-phu-phuong-phu-la/-dan-xay-35m-o-ha-dong-3-o-to-do-cua-gan-cong-vien-cay-xanh-6-tang-thang-may-pr42970448,"Đường Văn Phú, Phường Phú La, Hà Đông, Hà Nội","10,75 tỷ","31,5 m²",4 phòng,5 phòng,6 tầng,"4,8 m",10 m,Sổ đỏ/ Sổ hồng.,Đầy đủ,,
https://batdongsan.com.vn/ban-dat-xa-hoang-van-thu-5/soc-soc-ban-phan-lo-chuong-my-96m-gia-chi-1-85-ty-pr42966675,"Xã Hoàng Văn Thụ, Chương Mỹ, Hà Nội","1,85 tỷ",96 m²,,,,4 m,6 m,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-co-loa-xa-dong-hoi-prj-vinhomes-co-loa/chinh-chu-ban-lai-can-khu-cat-tuong-vin-loa-pr42979727,"Dự án Vinhomes Cổ Loa, Đường Cổ Loa, Xã Đông Hội, Đông Anh, Hà Nội","19,5 tỷ","62,5 m²",,,,,,Hợp đồng mua bán,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-ngoc-thuy-phuong-ngoc-thuy/ban-4pn-4wc-41m2-long-bien-gia-hop-ly-6-2-ty-o-to-do-cong-kd-online-pr42826226,"Đường Ngọc Thụy, Phường Ngọc Thụy, Long Biên, Hà Nội","6,2 tỷ",41 m²,4 phòng,4 phòng,5 tầng,4 m,,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-duong-xa-prj-chung-cu-the-senique-hanoi/chinh-chu-ban-goc-duplex-tang-dep-view-be-boi-va-nha-hat-gia-lam-pr42890046,"Chung cư The Senique Hanoi , Dương Xá, Gia Lâm, Hà Nội","11,7 tỷ","133,7 m²",4 phòng,,,,,Sổ đỏ/ Sổ hồng,Cơ bản,Đông - Bắc,Tây - Bắc
https://batdongsan.com.vn/ban-nha-rieng-phuong-me-tri/ban-34m2-thang-may-gia-6-5-ty-3pn-3wc-tai-nam-tu-liem-ha-noi-gia-tot-pr43091080,"Phường Mễ Trì, Nam Từ Liêm, Hà Nội","6,5 tỷ",34 m²,3 phòng,3 phòng,5 tầng,4 m,"2,5 m",Sổ đỏ/ Sổ hồng,Đầy đủ,,
https://batdongsan.com.vn/ban-nha-rieng-duong-ngoc-lam-phuong-ngoc-lam-2/ban-123m2-21-ty-tai-long-bien-hang-hot-mt-rong-kinh-doanh-gara-oto-pr43091409,"Đường Ngọc Lâm, Phường Ngọc Lâm, Long Biên, Hà Nội",21 tỷ,123 m²,,,3 tầng,7 m,5 m,Sổ đỏ/ Sổ hồng,Đầy đủ,,
https://batdongsan.com.vn/ban-nha-rieng-duong-dai-tu-phuong-dai-kim/sieu-hiem-42m-thang-may-nhinh-9-dong-pr43069170,"Đường Đại Từ, Phường Đại Kim, Hoàng Mai, Hà Nội",219 triệu/m²,42 m²,4 phòng,4 phòng,6 tầng,"3,4 m","2,5 m",Sổ đỏ/ Sổ hồng,Đầy đủ,,
https://batdongsan.com.vn/ban-nha-rieng-duong-doi-nhan-phuong-cong-vi/13-8-ty-ban-n-ba-dinh-dt-87m2-x-4-tang-mt-5m-tri-phan-lo-o-to-tranh-pr41420224,"Đường Đội Nhân, Phường Cống Vị, Ba Đình, Hà Nội","13,8 tỷ",87 m²,2 phòng,3 phòng,4 tầng,5 m,,Sổ đỏ/ Sổ hồng,Đầy đủ,Nam,Nam
https://batdongsan.com.vn/ban-nha-rieng-duong-truong-cong-giai-phuong-dich-vong-hau/oto-qua-trung-tam-cau-giay-mat-ngo-kinh-doanh-chi-hon-11-ty-so-no-chot-phut-mot-pr43091324,"Đường Trương Công Giai, Phường Dịch Vọng Hậu, Cầu Giấy, Hà Nội","11,7 tỷ","42,7 m²",,,,,,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-5-xa-dong-hoi-prj-eurowindow-river-park/ban-gap-82m2-toa-gia-re-nhat-thi-truong-3-95-ty-pr42971985,"Eurowindow River Park, Đường 5, Xã Đông Hội, Đông Anh, Hà Nội","3,95 tỷ",82 m²,3 phòng,2 phòng,,,,Sổ đỏ/ Sổ hồng,Cơ bản,Đông - Nam,Tây - Bắc
https://batdongsan.com.vn/ban-nha-rieng-duong-cau-dien-phuong-cau-dien/ban-ngo-thong-kinh-doanh-gan-cho-bac-tu-liem-ha-noi-pr43090929,"Ngõ 91, Đường Cầu Diễn, Phường Cầu Diễn, Nam Từ Liêm, Hà Nội","8,5 tỷ",36 m²,7 phòng,5 phòng,5 tầng,"3,1 m",3 m,Sổ đỏ/ Sổ hồng,,Bắc,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-dang-xuan-bang-phuong-dai-kim-prj-khu-do-thi-moi-linh-dam/4-nha-o-co-loc-gia-dinh-em-chuyen-mat-dat-ban-nhanh-goc-tai-toa-oct2-bang-pr43084512,"Dự án KĐT Linh Đàm, Đường Đặng Xuân Bảng, Phường Đại Kim, Hoàng Mai, Hà Nội",Thỏa thuận,108 m²,3 phòng,2 phòng,,,,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-nha-mat-pho-duong-trieu-viet-vuong-phuong-bui-thi-xuan/sieu-pham-quan-hai-ba-trung-150m2-11t-mt-7m-190-ty-pr42610135,"Đường Triệu Việt Vương, Phường Bùi Thị Xuân, Hai Bà Trưng, Hà Nội",185 tỷ,150 m²,,,11 tầng,"6,5 m",8 m,Sổ đỏ/ Sổ hồng,Nội thất nhập khẩu cao cấp.,Tây,Tây
https://batdongsan.com.vn/ban-nha-rieng-duong-phuong-canh-phuong-xuan-phuong/hon-7-3-ty-moi-koong-khu-vuc-nam-tu-liem-7tang-thang-may-pr43090888,"Đường Phương Canh, Phường Xuân Phương, Nam Từ Liêm, Hà Nội","7,35 tỷ",38 m²,4 phòng,5 phòng,7 tầng,5 m,"2,5 m",Sổ đỏ/ Sổ hồng,Đầy đủ,,
https://batdongsan.com.vn/ban-nha-rieng-pho-hoang-cau-phuong-o-cho-dua/ban-dien-tich-khung-60m2-xay-san-7-tang-thang-may-gia-chi-19-5-ty-pr42636566,"Phố Hoàng Cầu, Phường Ô Chợ Dừa, Đống Đa, Hà Nội","19,5 tỷ",60 m²,7 phòng,7 phòng,7 tầng,6 m,5 m,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-dai-kim/ban-penuse-goc-56-2-m2-dien-tich-thuc-120m2-noi-that-dep-gia-chao-4-7-ty-pr43083389,"Phường Đại Kim, Hoàng Mai, Hà Nội","4,5 tỷ",120 m²,3 phòng,2 phòng,,,,Sổ đỏ/ Sổ hồng,Đầy đủ,Tây - Bắc,Đông - Nam
https://batdongsan.com.vn/ban-nha-rieng-pho-kim-ma-phuong-kim-ma/ban-trung-tam-ba-dinh-pr43091136,"Phố Kim Mã, Phường Kim Mã, Ba Đình, Hà Nội","9,7 tỷ",44 m²,4 phòng,2 phòng,4 tầng,"5,35 m",3 m,Sổ đỏ/ Sổ hồng,Đầy đủ,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-to-huu-phuong-la-khe-prj-the-charm-an-hung/mo-b-mat-so-72m2-2pn-2vs-chi-tu-5-x-ty-pr42999249,"Dự án The Charm An Hưng, Đường Tố Hữu, Phường La Khê, Hà Đông, Hà Nội","5,4 tỷ",72 m²,2 phòng,2 phòng,,,,Sổ đỏ/ Sổ hồng,Đầy đủ,Đông - Nam,Tây - Bắc
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-tan-hoi-7-prj-vinhomes-wonder-city/-96-gia-17-5-ty-full-vat-vin-dan-phuong-xay-4-tang-ky-moi-cdt-co-san-vuon-mat-tien-8m-pr43084885,"Dự án Vinhomes Wonder City, Xã Tân Hội, Đan Phượng, Hà Nội","17,5 tỷ",96 m²,4 phòng,5 phòng,4 tầng,8 m,11 m,Sổ đỏ/ Sổ hồng,Không nội thất,Đông - Bắc,Đông - Bắc
https://batdongsan.com.vn/ban-dat-duong-hoang-lien-phuong-lien-mac/-lo-goc-o-to-tai-vao-thong-thoang-qua-tuyet-voi-9-5-ty-pr41529688,"Đường Hoàng Liên, Phường Liên Mạc, Bắc Từ Liêm, Hà Nội","10,5 tỷ",90 m²,,,,"7,6 m",5 m,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-dat-duong-phu-man-1-xa-dong-xuan-2/sieu-pham-dep-mat-nhua-99m2-gia-chi-2ty150tr-lien-he-pr42904860,"Đường Phú Mãn, Xã Đông Xuân, Quốc Oai, Hà Nội","2,15 tỷ",99 m²,,,,6 m,,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-nha-mat-pho-pho-kham-thien-phuong-kham-thien/ban-mt-rong-thue-kinh-doanh-hoac-xay-toa-van-ng-khong-len-san-130m-pr42994157,"Phố Khâm Thiên, Phường Khâm Thiên, Đống Đa, Hà Nội",65 tỷ,130 m²,,,4 tầng,,,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-nha-mat-pho-duong-ao-sen-phuong-mo-lao/chi-9-5-ty-co-kinh-doanh-5-tang-thien-am-thuc-dai-hoch-kien-truc-ha-noi-hiem-pr43086390,"Đường Ao Sen, Phường Mỗ Lao, Hà Đông, Hà Nội","9,5 tỷ",26 m²,4 phòng,4 phòng,5 tầng,3 m,12 m,Sổ đỏ/ Sổ hồng,Đầy đủ,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-an-khanh-4-prj-thang-long-capital/chin-chu-ban-2-ngu-2-ve-sinh-toa-t3-lh-pr43091105,"Dự án Thăng Long Capital, Xã An Khánh, Hoài Đức, Hà Nội","3,85 tỷ",70 m²,2 phòng,2 phòng,,,,Sổ đỏ/ Sổ hồng,Đầy đủ,,Tây - Nam
https://batdongsan.com.vn/ban-dat-duong-mai-hien-xa-mai-lam/ban-lo-goc-mat-tien-shr-gia-dau-tu-duy-nhat-khu-vuc-lam-pr42630741,"Đường Mai Hiên, Xã Mai Lâm, Đông Anh, Hà Nội","4,05 tỷ","45,1 m²",,,,"4,35 m",,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-co-linh-phuong-long-bien-prj-northern-diamond/-ban-107m2-gia-5-9-ty-vnd-tai-ha-noi-pr42101744,"Dự án Northern Diamond, Đường Cổ Linh, Phường Long Biên, Long Biên, Hà Nội",7 tỷ,108 m²,3 phòng,2 phòng,,,,Sổ đỏ/ Sổ hồng,Đầy đủ.,Tây - Bắc,Đông - Nam
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-tan-hoi-7-prj-vinhomes-wonder-city/15-2-ty-hang-hiem-can-96m2-khu-binh-minh-gian-xay-tai-dan-phuong-lh-pr43091083,"Dự án Vinhomes Wonder City, Xã Tân Hội, Đan Phượng, Hà Nội","15,2 tỷ",96 m²,3 phòng,3 phòng,4 tầng,8 m,,Hợp đồng mua bán,,,
https://batdongsan.com.vn/ban-dat-xa-mai-lam/hot-268m2-loc-ha-full-tho-cu-gia-chi-36tr-m2-pr42900135,"Thôn Lộc Hà, Xã Mai Lâm, Đông Anh, Hà Nội",36 triệu/m²,268 m²,,,,,,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-nha-rieng-phuong-kham-thien/ban-dong-da-dt-50-2-m2-gia-hon-9-ty-cach-pho-50m-o-ngay-pr43091300,"Phường Khâm Thiên, Đống Đa, Hà Nội","9,3 tỷ","50,2 m²",,,,,,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-nha-rieng-pho-van-phuc-phuong-van-phuc-1/ban-5-tang-45m-thang-may-o-to-vao-10-6-ty-pr43011870,"Phố Vạn Phúc, Phường Vạn Phúc, Hà Đông, Hà Nội","10,6 tỷ",45 m²,6 phòng,5 phòng,5 tầng,5 m,5 m,Sổ đỏ/ Sổ hồng,Đầy đủ cao cấp.,,
https://batdongsan.com.vn/ban-nha-rieng-duong-bui-xuong-trach-phuong-khuong-trung/ban-tai-dep-36m-nhinh-8-ty-6-pr43091287,"Đường Bùi Xương Trạch, Phường Khương Trung, Thanh Xuân, Hà Nội",238 triệu/m²,36 m²,3 phòng,3 phòng,6 tầng,"4,3 m",3 m,Sổ đỏ/ Sổ hồng,Đầy đủ,Đông - Nam,
https://batdongsan.com.vn/ban-nha-rieng-phuong-quan-hoa/hiem-mat-ngo-thong-cau-giay-o-to-qua-cua-kinh-doanh-moi-loai-hinh-dt-35m2-nhinh-9-ty-pr42715772,"Phường Quan Hoa, Cầu Giấy, Hà Nội",9 tỷ,35 m²,5 phòng,4 phòng,5 tầng,"3,8 m",6 m,Sổ đỏ/ Sổ hồng,Cơ bản,Đông - Nam,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-hoang-hoa-tham-phuong-lieu-giai-prj-chung-cu-671-hoang-hoa-tham/chinh-chu-ban-viglacera-140m-chi-39-ty-ba-dinh-via-he-kinh-doanh-cuc-tot-pr43090948,"Dự án 671 Hoàng Hoa Thám, Đường Hoàng Hoa Thám, Phường Liễu Giai, Ba Đình, Hà Nội",39 tỷ,140 m²,5 phòng,5 phòng,4 tầng,7 m,,Sổ đỏ,Đầy đủ,,
https://batdongsan.com.vn/ban-nha-rieng-thi-tran-chuc-son/ban-xay-moi-30m2-gia-2ty390tr-o-to-canh-so-do-chuan-thiet-ke-hien-dai-gan-cho-truong-pr42717402,"Chúc Sơn, Chương Mỹ, Hà Nội","2,39 tỷ",30 m²,4 phòng,3 phòng,,,,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-truong-chinh-phuong-phuong-mai-prj-khu-nha-o-cao-tang-102-truong-chinh/cc-ban-cucao-cap-toa-meco-complex-102-dong-da-lh-pr42992118,"Dự án 102 Trường Chinh Meco, Đường Trường Chinh, Phường Phương Mai, Đống Đa, Hà Nội","7,6 tỷ",92 m²,2 phòng,2 phòng,,,,Sổ đỏ/ Sổ hồng,Đầy đủ,,
