Link,Địa chỉ,Mức giá,Diện tích,Số phòng ngủ,"Số phòng tắm, vệ sinh",Hướng nhà,Hướng ban công,Pháp lý,Nội thất,Mặt tiền,Đường vào,Số tầng
https://batdongsan.com.vn/ban-dat-duong-uy-no-xa-uy-no/ban-tai-dong-anh-66m-2-mt-truoc-mat-truc-chinh-oto-tranh-chi-5x-ty-pr43041873,"Đường Uy Nỗ, Xã Uy Nỗ, Đông Anh, Hà Nội",Thỏa thuận,66 m²,,,,,Sổ đỏ/ Sổ hồng,,"4,5 m",8 m,
https://batdongsan.com.vn/ban-nha-rieng-duong-kim-giang-phuong-hoang-liet/-mat-ngo-thong-kinh-doanh-o-to-do-trong-6-tang-thang-may-xay-moi-tu-mong-pr43142445,"Đường Kim Giang, Phường Hoàng Liệt, Hoàng Mai, Hà Nội",11 tỷ,45 m²,4 phòng,4 phòng,Đông - Bắc,,Sổ đỏ/ Sổ hồng,Đầy đủ,4 m,4 m,6 tầng
https://batdongsan.com.vn/ban-nha-mat-pho-duong-tay-son-phuong-thinh-quang/ban-dt-136m2-mt-rong-lo-goc-7-tang-thang-may-46-ty-dong-tien-200tr-thang-pr42856785,"Đường Tây Sơn, Phường Thịnh Quang, Đống Đa, Hà Nội",46 tỷ,136 m²,7 phòng,,,,Sổ đỏ,"Nội thất sang trọng, chuẩn văn phòng.",,,
https://batdongsan.com.vn/ban-nha-rieng-duong-le-trong-tan-phuong-khuong-mai/phan-lo-dan-xay-kinh-doanh-o-to-tranh-dt88m2-2x-ty-pr43143789,"Đường Lê Trọng Tấn, Phường Khương Mai, Thanh Xuân, Hà Nội","27,5 tỷ",88 m²,,,,,Sổ đỏ/ Sổ hồng,Đầy đủ,"4,6 m",8 m,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-huy-tuong-phuong-thanh-xuan-trung-prj-phu-gia-residence/chinh-chu-ban-gap-105m2-2-ngu-8-ty-pr42958004,"Phú Gia Residence, số 3, Đường Nguyễn Huy Tưởng, Phường Thanh Xuân Trung, Thanh Xuân, Hà Nội",8 tỷ,105 m²,2 phòng,2 phòng,,,Sổ đỏ/ Sổ hồng,Full nội thất.,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-to-hieu-phuong-ha-cau-prj-hyundai-hillstate/ban-135-7m2-dong-nam-cccc-hillstate-pr43081254,"Dự án Hyundai Hillstate, Đường Tô Hiệu, Phường Hà Cầu, Hà Đông, Hà Nội",Thỏa thuận,"135,7 m²",3 phòng,,Đông - Nam,,Sổ đỏ.,,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-duong-noi-prj-the-terra-an-hung/-dualkey-dg-cap-nhat-140m2-4pn-3wc-bc-dong-nam-tg-trung-dep-gia-chi-9-x-ty-pr43071183,"Dự án The Terra An Hưng, Phường Dương Nội, Hà Đông, Hà Nội",66 triệu/m²,140 m²,4 phòng,3 phòng,,Đông - Nam,Sổ đỏ/ Sổ hồng,Đầy đủ,,,
https://batdongsan.com.vn/ban-dat-xa-dang-xa/sieu-hiem-manh-duong-thong-ban-co-2-mat-o-to-tranh-gan-pho-y-lan-dt-115m-8x-ty-pr43077880,"Xã Đặng Xá, Gia Lâm, Hà Nội",Thỏa thuận,115 m²,,,,,,,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-duong-noi-prj-the-terra-an-hung/dg-cap-song-voi-90m2-3pn-2wc-bc-dong-nam-that-thiet-ke-gia-chi-6-2x-ty-pr43071200,"Dự án The Terra An Hưng, Phường Dương Nội, Hà Đông, Hà Nội",69 triệu/m²,90 m²,3 phòng,2 phòng,,Đông - Nam,Sổ đỏ/ Sổ hồng,Đầy đủ,,,
https://batdongsan.com.vn/ban-nha-rieng-pho-khuong-ha-phuong-khuong-dinh/-dep-tnh-xuan-55m2-7t-tng-may-moi-o-hoac-kd-van-phong-chi-17-5-ty-pr42683563,"Phố Khương Hạ, Phường Khương Đình, Thanh Xuân, Hà Nội","17,5 tỷ",55 m²,4 phòng,6 phòng,,,Sổ đỏ/ Sổ hồng,Đầy đủ,4 m,4 m,7 tầng
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-to-hieu-phuong-ha-cau-prj-hyundai-hillstate/ban-sieu-pham-full-do-dep-136m-cccc-hillstate-pr43081298,"Dự án Hyundai Hillstate, Đường Tô Hiệu, Phường Hà Cầu, Hà Đông, Hà Nội",Thỏa thuận,136 m²,3 phòng,,Đông - Nam,,Sổ đỏ.,,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-duong-noi-prj-the-terra-an-hung/dang-cap-song-voi-75m2-thiet-ke-2pn-2wc-view-sieu-tang-full-that-gia-chi-4-9x-ty-pr43071208,"Dự án The Terra An Hưng, Phường Dương Nội, Hà Đông, Hà Nội","66,6 triệu/m²",75 m²,2 phòng,2 phòng,Đông - Nam,,Sổ đỏ/ Sổ hồng,Đầy đủ,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-minh-khai-phuong-vinh-tuy/ban-pho-hai-ba-trung-o-to-tranh-2-mat-ngo-83m2-x-4-tang-mat-tien-rong-21-ty-pr43143962,"Đường Minh Khai, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội",21 tỷ,83 m²,,,,,Sổ đỏ/ Sổ hồng,,,,
https://batdongsan.com.vn/ban-nha-rieng-xa-an-khanh-4/-moi-full-noi-that-35m2-5-tang-gia-hat-re-4-x-ty-pr43140478,"Xã An Khánh, Hoài Đức, Hà Nội",4 tỷ,35 m²,,,,,Sổ đỏ/ Sổ hồng,Đầy đủ,5 m,3 m,5 tầng
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-giang-bien-1-prj-eco-city-viet-hung/hang-hiem-2n-77m2-gia-cuc-tot-tam-view-cuc-dep-va-mat-me-tai-hung-pr37687461,"Dự án Eco City Việt Hưng, Phường Giang Biên, Long Biên, Hà Nội","4,2 tỷ",73 m²,2 phòng,2 phòng,Tây - Nam,Đông - Bắc,Sổ đỏ/ Sổ hồng,Đầy đủ,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-trieu-khuc-phuong-thanh-xuan-bac/ban-chung-cu-mini-70m2-7t-nt-4-5m-chi-12-5-ty-o-to-do-cua-thang-may-tong-15-pn-pr39809911,"Đường Triều Khúc, Phường Thanh Xuân Bắc, Thanh Xuân, Hà Nội","13,8 tỷ",63 m²,14 phòng,14 phòng,,,Sổ đỏ/ Sổ hồng,Đầy đủ,4 m,,7 tầng
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-khuat-duy-tien-phuong-nhan-chinh-prj-licogi-13-tower/-chu-ban-gap-13-thanh-xuan-dt-95m2-2pn-chi-5-8-ty-pr43092293,"Dự án Licogi 13 Tower, Đường Khuất Duy Tiến, Phường Nhân Chính, Thanh Xuân, Hà Nội","5,8 tỷ",95 m²,2 phòng,2 phòng,,,Sổ đỏ,Full nội thất.,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-quoc-lo-5b-xa-da-ton-prj-masteri-waterfront/ban-2pn-2wc-tai-4-65-ty-63m2-pr42502403,"Masteri Waterfront, Quốc Lộ 5B, Đa Tốn, Gia Lâm, Hà Nội","4,4 tỷ",63 m²,2 phòng,2 phòng,,,Sổ đỏ/ Sổ hồng,Đầy đủ,,,
https://batdongsan.com.vn/ban-dat-duong-trau-quy-thi-tran-trau-quy/can-ban-nhanh-trong-tuan-tho-cu-sinh-loi-tot-pr43142429,"Đường Trâu Quỳ, Thị trấn Trâu Quỳ, Gia Lâm, Hà Nội","6,9 tỷ",40 m²,,,Tây - Nam,,Sổ đỏ/ Sổ hồng,,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-la-khe-prj-the-terra-an-hung/duy-nhat-97m2-3pn-1-2wc-tang-dep-noi-that-thiet-ke-dong-bo-sang-trong-gia-chi-6-x-ty-pr43071192,"Dự án The Terra An Hưng, Phường La Khê, Hà Đông, Hà Nội","6,58 tỷ",97 m²,3 phòng,2 phòng,,Đông - Nam,Sổ đỏ/ Sổ hồng,Đầy đủ,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-tran-duy-hung-phuong-trung-hoa-4-prj-eurowindow-multi-complex/chinh-chu-ban-gap-ccu-cau-giay-105m2-3pn-7-95ty-pr43074423,"Eurowindow Multi Complex, Trần Duy Hưng, Trung Hòa, Cầu Giấy, Hà Nội","7,95 tỷ",105 m²,3 phòng,2 phòng,,,Sổ đỏ/ Sổ hồng,Đầy đủ,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-phung-khoang-phuong-trung-van/ban-can-ccmn-dt-71m2-7t-thang-may-ngo-4m-2-mat-ngo-gan-pho-chi-15-8-ty-pr41429585,"Đường Phùng Khoang, Phường Trung Văn, Nam Từ Liêm, Hà Nội","15,8 tỷ",71 m²,21 phòng,21 phòng,,,Sổ đỏ chính chủ.,Đầy đủ,,,7 tầng
https://batdongsan.com.vn/ban-can-ho-chung-cu-pho-hong-tien-phuong-bo-de-prj-hc-golden-city/ban-cao-cap-chi-3-ty-2-png-ngu-tro-vay-70-nhan-pr30650865,"Dự án HC Golden City, Phố Hồng Tiến, Phường Bồ Đề, Long Biên, Hà Nội",11 tỷ,148 m²,4 phòng,3 phòng,,Đông - Nam,Sổ đỏ/ Sổ hồng,"+ Tủ bếp trên dưới gỗ Gỗ Đỏ, thiết bị bếp Hafele, máy lọc nước Kangaroo. + Tủ âm tường, tủ giày gỗ đỏ tự nhiên. + Thiết bị vệ sinh, bồn rửa mặt, vách kính tắm. Vòi sen, nóng lạnh Kohler.",,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-pham-hung-phuong-me-tri-prj-vinhomes-west-point/chu-nha-ban-nhanh-cac-2n-3n-4n-gia-re-nhat-thi-truong-pr43057124,"Vinhomes West Point, Phạm Hùng, Mễ Trì, Nam Từ Liêm, Hà Nội",Thỏa thuận,66 m²,2 phòng,2 phòng,Tây - Bắc,Đông - Nam,Sổ đỏ/ Sổ hồng,Hoàn thiện nội thất CĐT.,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-le-trong-tan-xa-an-khanh-4-prj-gemek-tower/chinh-chu-ban-re-nhat-cuc-nhanh-3n-goc-rong-92m2-chi-4-4ty-o-luon-cach-bigc-my-dinh-5km-pr43143960,"Dự án Gemek Tower, Đường Lê Trọng Tấn, Xã An Khánh, Hoài Đức, Hà Nội","4,4 tỷ",92 m²,3 phòng,2 phòng,Đông - Nam,Tây - Bắc,,"Sàn gỗ, trần thạch cao, tủ bếp, bếp, hút mùi, điều hòa, giường, rèm, lưới an toàn, thiết bị vệ sinh...",,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-to-hieu-phuong-ha-cau-prj-xuan-mai-tower-ct2-to-hieu/chinh-chu-ban-gap-2-png-ngu-73m-ngay-trong-tuan-de-gia-uu-dai-4-2-ty-pr42728921,"Dự án Xuân Mai Tower - CT2 Tô Hiệu, Đường Tô Hiệu, Phường Hà Cầu, Hà Đông, Hà Nội","4,15 tỷ",73 m²,2 phòng,2 phòng,,,Sổ đỏ/ Sổ hồng,Cơ bản,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-pham-hung-phuong-me-tri-prj-khu-do-thi-me-tri-ha/chinh-chu-ban-gap-toa-ct4-1-nam-tu-liem-dt-71-m2-2pn-4-85-ty-pr43019004,"Dự án KĐT Mễ Trì Hạ, Đường Phạm Hùng, Phường Mễ Trì, Nam Từ Liêm, Hà Nội","4,45 tỷ",71 m²,2 phòng,2 phòng,,,Sổ đỏ/ Sổ hồng,Đầy đủ,,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-le-trong-tan-phuong-phu-la-prj-khu-do-thi-moi-van-phu/ban-kdt-240m2-mat-tien-12m-12m-dau-so-gia-dau-tu-pr43141906,"Dự án KĐT Văn Phú, Đường Lê Trọng Tấn, Phường Phú La, Hà Đông, Hà Nội",Thỏa thuận,240 m²,5 phòng,5 phòng,Tây - Nam,,Sổ đỏ/ Sổ hồng,,12 m,12 m,3 tầng
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-ham-nghi-phuong-cau-dien-prj-vinhomes-gardenia/chinh-chu-ban-goc-sieu-dep-3pn-cc-vin-106m2-bc-dong-nam-10-6-ty-full-nt-lh-pr42999472,"Dự án Vinhomes Gardenia, Đường Hàm Nghi, Phường Cầu Diễn, Nam Từ Liêm, Hà Nội",Thỏa thuận,110 m²,3 phòng,2 phòng,Tây - Bắc,Đông - Nam,Sổ đỏ/ Sổ hồng,Đầy đủ,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-cuong-ngo-xa-tu-hiep/ban-52m2-x-4-tang-tai-thanh-tri-ha-noi-7-3-ty-pr43142780,"Đường Cương Ngô, Xã Tứ Hiệp, Thanh Trì, Hà Nội","7,3 tỷ",52 m²,4 phòng,4 phòng,Nam,,Sổ đỏ/ Sổ hồng,Đầy đủ,5 m,3 m,4 tầng
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-duong-xa-prj-vinhomes-ocean-park-gia-lam/1n-re-nhat-thi-truong-vinhome-oceanpark-chi-2-x-ty-san-so-full-do-pr43142422,"Dự án Vinhomes Ocean Park Gia Lâm, Xã Dương Xá, Gia Lâm, Hà Nội","2,35 tỷ",43 m²,1 phòng,1 phòng,,,Sổ đỏ/ Sổ hồng,Đầy đủ đồ.,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-to-huu-phuong-la-khe-prj-the-pride/chu-sang-shophouse-ban-nhanh-3-ngu-toa-ct2-hai-phat-ngoi-nha-hanh-phuc-pr43143902,"The Pride, Đường Tố Hữu, Phường La Khê, Hà Đông, Hà Nội","6,3 tỷ",140 m²,3 phòng,3 phòng,,,Sổ đỏ/ Sổ hồng,Đầy đủ,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-huynh-van-nghe-phuong-sai-dong-prj-le-grand-jardin-sai-dong/truc-tiep-cdt-ban-99m2-3pn-tai-du-an-kdt-long-bien-ha-noi-pr34328205,"Dự án Le Grand Jardin Sài Đồng, Đường Huỳnh Văn Nghệ, Phường Sài Đồng, Long Biên, Hà Nội","5,3 tỷ",85 m²,3 phòng,2 phòng,Đông - Bắc,Tây - Nam,Hợp đồng mua bán,Đầy đủ.,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-32-xa-di-trach-prj-chung-cu-the-wisteria/chinh-chu-ban-73m2-2pn-tang-trung-san-vang-view-dong-nam-mat-me-pr43123016,"Dự án The Wisteria, Đường 32, Xã Di Trạch, Hoài Đức, Hà Nội","5,05 tỷ",73 m²,2 phòng,2 phòng,Đông - Nam,Đông - Nam,,Cơ bản,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-hung-thinh-phuong-yen-so-prj-hateco-hoang-mai/ban-ang-dien-tich-77m-2-ngu-2wc-gia-4-15-ty-lh-pr43130268,"Dự án Hateco Hoàng Mai, Đường Hưng Thịnh, Phường Yên Sở, Hoàng Mai, Hà Nội","4,15 tỷ",77 m²,2 phòng,2 phòng,Bắc,Nam,Sổ đỏ/ Sổ hồng,Cơ bản,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-van-huyen-phuong-quan-hoa/ban-cau-giay-56m2-x-5-tang-phan-lo-o-to-kinh-doanh-17-8-ty-pr42798596,"Đường Nguyễn Văn Huyên, Phường Quan Hoa, Cầu Giấy, Hà Nội",18 tỷ,56 m²,,,,,Sổ đỏ/ Sổ hồng,,4 m,,5 tầng
https://batdongsan.com.vn/ban-dat-xa-dang-xa/ban-48m2-gia-lam-lo-goc-duong-o-to-tai-tranh-thong-cac-nga-dep-gia-dep-pr43142385,"Xã Đặng Xá, Gia Lâm, Hà Nội",Thỏa thuận,48 m²,,,Tây - Nam,,Sổ đỏ/ Sổ hồng,,"4,15 m",,
https://batdongsan.com.vn/ban-can-ho-chung-cu-pho-chinh-kinh-phuong-thanh-xuan-trung-prj-sapphire-palace/-chu-ban-gap-ch-place-so-4-dt-105m2-3pn-6-8-ty-pr43117330,"Sapphire Palace, số 4, Phố Chính Kinh, Phường Thanh Xuân Trung, Thanh Xuân, Hà Nội","6,8 tỷ",105 m²,3 phòng,2 phòng,,,Sổ đỏ/ Sổ hồng,Đầy đủ,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-tay-son-phuong-thinh-quang/-toi-o-ngo-can-ban-gap-33m2-4-tang-ngo-thoang-kinh-doanh-tot-oto-lui-vao-nha-pr43141818,"Đường Tây Sơn, Phường Thịnh Quang, Đống Đa, Hà Nội.","5,9 tỷ",33 m²,3 phòng,3 phòng,Đông - Nam,Đông - Nam,Sổ đỏ/ Sổ hồng,Đầy đủ,3 m,5 m,4 tầng
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-xuan-dinh-prj-n03-t1-ngoai-giao-doan/ban-96m2-3-ngu-full-noi-that-ban-cong-tang-mat-pr43142639,"Dự án N03-T1 Ngoại Giao Đoàn, Phường Xuân Đỉnh, Bắc Từ Liêm, Hà Nội",Thỏa thuận,96 m²,3 phòng,,,,,Full nội thất.,,,
https://batdongsan.com.vn/ban-dat-duong-quang-tien-phuong-dai-mo/ban-45m-ngo-oto-thong-thoang-gan-chinh-lo-thang-long-lh-pr43047084,"Đường Quang Tiến, Phường Đại Mỗ, Nam Từ Liêm, Hà Nội","7,3 tỷ",45 m²,,,Tây - Bắc,,Sổ đỏ/ Sổ hồng,,4 m,3 m,
https://batdongsan.com.vn/ban-nha-rieng-duong-doi-can-phuong-doi-can/hoa-hau-pho-ngo-thong-oto-phong-veo-veo-kd-dinh-o-dang-cap-thang-may-sin-72m2-7t-pr43143936,"Đường Đội Cấn, Phường Đội Cấn, Ba Đình, Hà Nội","21,5 tỷ",72 m²,6 phòng,5 phòng,,,,,"4,5 m",8 m,7 tầng
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-to-hieu-phuong-ha-cau-prj-hyundai-hillstate/ban-139m2-full-do-cao-cap-cccc-hillstate-pr43081427,"Dự án Hyundai Hillstate, Đường Tô Hiệu, Phường Hà Cầu, Hà Đông, Hà Nội",Thỏa thuận,139 m²,3 phòng,,Đông - Nam,,Sổ đỏ.,,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-duong-noi-prj-the-terra-an-hung/b-74m2-full-do-sieu-dep-hung-pr43081423,"Dự án The Terra An Hưng, Phường Dương Nội, Hà Đông, Hà Nội",Thỏa thuận,74 m²,,,,Đông - Nam,,Full đồ.,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-ngo-thi-nham-phuong-duong-noi-prj-anland-lakeview/gap-chinh-chu-cat-lo-nhanh-hoa-hau-2pn-75m2-tang-19-huong-mat-re-hon-truong-280tr-pr43141821,"Dự án Anland LakeView, Đường Ngô Thì Nhậm, Phường Dương Nội, Hà Đông, Hà Nội","4,88 tỷ",75 m²,2 phòng,2 phòng,Đông - Nam,Đông - Nam,Sổ đỏ/ Sổ hồng,"Đầy đủ nội thất cao cấp, chỉ cần xách vali về ở",,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-lam-ha-1-phuong-bo-de/ban-vi-tri-cuc-dep-o-ha-pr43139099,"Đường Lâm Hạ, Phường Bồ Đề, Long Biên, Hà Nội","32,5 tỷ",90 m²,6 phòng,8 phòng,Nam,,Sổ đỏ/ Sổ hồng,Đầy đủ,5 m,12 m,7 tầng
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-to-hieu-phuong-ha-cau-prj-xuan-mai-tower-ct2-to-hieu/ban-hoa-hau-goc-118m-a-a-nha-rat-dep-pr43081417,"Dự án Xuân Mai Tower - CT2 Tô Hiệu, Đường Tô Hiệu, Phường Hà Cầu, Hà Đông, Hà Nội",Thỏa thuận,118 m²,3 phòng,2 phòng,Tây - Bắc,Đông - Nam,Sổ đỏ/ Sổ hồng,Nội thất mới 100% cực đẹp.,,,
https://batdongsan.com.vn/ban-dat-duong-son-du-xa-nguyen-khe/lo-goc-5m-thong-oto-tranh-kinh-doanh-vuong-van-3-buoc-chan-ra-le-huu-tu-va-vo-pr43131541,"Đường Sơn Du, Xã Nguyên Khê, Đông Anh, Hà Nội","5,42 tỷ","60,9 m²",,,Đông - Nam,,Sổ đỏ/ Sổ hồng,,"4,5 m",5 m,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-le-trong-tan-phuong-phu-la-prj-la-casta-van-phu/ban-84m2-full-do-dep-huong-dong-bac-pr43081409,"Dự án La Casta Văn Phú, Đường Lê Trọng Tấn, Phường Phú La, Hà Đông, Hà Nội",Thỏa thuận,84 m²,2 phòng,2 phòng,,Đông - Bắc,Sẵn sổ,Nội thất chủ nhà làm rất kĩ càng tiền tỉ nay tặng lại hết cho khách.,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-le-trong-tan-phuong-phu-la-prj-la-casta-van-phu/ban-goc-111m2-full-do-dep-phu-pr43081406,"Dự án La Casta Văn Phú, Đường Lê Trọng Tấn, Phường Phú La, Hà Đông, Hà Nội",Thỏa thuận,111 m²,3 phòng,,,Đông - Nam,Sẵn sổ,Full đồ.,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-tuan-phuong-nhan-chinh-prj-the-legend-tower-109-nguyen-tuan/-chu-ban-2n-3n-gia-tu-6-x-ty-pr43143744,"The Legend Tower 109 Nguyễn Tuân, Nguyễn Tuân, Nhân Chính, Thanh Xuân, Hà Nội",Thỏa thuận,66 m²,2 phòng,2 phòng,Tây - Bắc,Tây - Bắc,Sổ đỏ/ Sổ hồng,,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-pham-hung-phuong-dich-vong-prj-constrexim-complex/chuan-bi-mo-ban-toa-cao-cap-nhat-cau-giay-vi-tri-sieu-dep-mat-xuan-thuy-hung-pr42958814,"Dự án Constrexim Complex, Đường Phạm Hùng, Phường Dịch Vọng, Cầu Giấy, Hà Nội",Thỏa thuận,70 m²,1 phòng,1 phòng,,,,,,,
https://batdongsan.com.vn/ban-nha-mat-pho-pho-hoang-cau-phuong-o-cho-dua/chinh-chu-ban-toa-116m-x-10-tang-118-ty-quan-dong-da-pr43143741,"Phố Hoàng Cầu, Phường Ô Chợ Dừa, Đống Đa, Hà Nội",118 tỷ,216 m²,,,,,Sổ đỏ/ Sổ hồng,,,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-le-trong-tan-phuong-la-khe-prj-parkcity-ha-noi/sieu-hot-ban-can-goc-230m2-jardin-nguyen-ban-pr43081403,"Dự án ParkCity Hà Nội, Đường Lê Trọng Tấn, Phường La Khê, Hà Đông, Hà Nội",Thỏa thuận,230 m²,,,Đông - Nam,,,,,,4 tầng
https://batdongsan.com.vn/ban-nha-rieng-duong-lac-long-quan-phuong-xuan-la/sieu-hiem-re-chinh-chu-ban-5-tang-35m-o-to-do-cua-tay-ho-gia-7-5-ty-pr42828362,"Đường Lạc Long Quân, Phường Xuân La, Tây Hồ, Hà Nội","7,5 tỷ",35 m²,3 phòng,4 phòng,,,Sổ đỏ/ Sổ hồng,Đầy đủ,6 m,5 m,5 tầng
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-la-khe-prj-the-terra-an-hung/b-90m2-full-do-b-cong-dong-nam-hung-pr43081398,"Dự án The Terra An Hưng, Phường La Khê, Hà Đông, Hà Nội",Thỏa thuận,90 m²,3 phòng,2 phòng,,Đông - Nam,,Full đồ.,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-pho-phung-hung-1-phuong-phuc-la-prj-khu-do-thi-moi-xa-la/ban-84m-toa-bmm-kdt-2pn-2vs-chu-tien-ban-luon-gia-3-x-ty-pr41055273,"Dự án KĐT Xa La, Phố Phùng Hưng, Phường Phúc La, Hà Đông, Hà Nội",Thỏa thuận,84 m²,2 phòng,2 phòng,,,Sổ đỏ/ Sổ hồng,Đầy đủ,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-xuan-dieu-phuong-quang-an-2-prj-d-le-roi-soleil/doi-nha-ban-nhanh-sieu-tang-view-tay-noi-that-rat-dep-111m2-3pn3wc-lh-pr39027582,"D’. Le Roi Soleil , 59, Đường Xuân Diệu, Phường Quảng An, Tây Hồ, Hà Nội","12,7 tỷ",88 m²,2 phòng,2 phòng,Tây - Bắc,Đông - Nam,Sổ đỏ/ Sổ hồng,Đầy đủ,,,
https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-tay-mo-prj-vinhomes-smart-city/sieu-pham-cho-khach-hang-chua-kip-nam-thong-tin-em-shop-150m2-600m2-san-32-5-ty-hang-hiem-co-pr42127590,"Dự án Vinhomes Smart City , Phường Tây Mỗ, Nam Từ Liêm, Hà Nội","32,5 tỷ",150 m²,,,,,,,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-xuan-dieu-phuong-quang-an-2-prj-d-le-roi-soleil/chu-nha-b-nhh-88m2-re-nhat-toa-b-du-view-pho-b-cong-huong-mat-lh-pr38972452,"D’. Le Roi Soleil , 59, Đường Xuân Diệu, Phường Quảng An, Tây Hồ, Hà Nội","19,5 tỷ",146 m²,3 phòng,2 phòng,Tây - Nam,Đông - Bắc,Sổ đỏ/ Sổ hồng,Đầy đủ,,,
https://batdongsan.com.vn/ban-dat-duong-ngo-gia-tu-phuong-viet-hung-2/ban-tai-long-bien-ha-noi-tot-11-8-ty-60m2-pr43138906,"Đường Ngô Gia Tự, Phường Việt Hưng, Long Biên, Hà Nội","11,8 tỷ",58 m²,,,,,Sổ đỏ.,,"4,3 m",4 m,
https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-tay-mo-prj-vinhomes-smart-city/-ban-tmdv-sieu-vip-tai-ga-de-trung-vang-chi-tu-20-ty-can-hot-pr42170498,"Vinhomes Smart City , Tây Mỗ, Nam Từ Liêm, Hà Nội",200 triệu/m²,100 m²,,,,,,,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-le-trong-tan-xa-an-khanh-4-prj-gemek-premium/ban-rat-re-3pn-goc-chi-4-2ty-89m2-rong-cuc-gap-hop-kinh-te-vc-tre-2-cach-big-c-5km-pr43063002,"Dự án Gemek Premium, Đường Lê Trọng Tấn, Xã An Khánh, Hoài Đức, Hà Nội","4,2 tỷ",89 m²,3 phòng,2 phòng,,,,Đầy đủ.,,,
https://batdongsan.com.vn/ban-dat-duong-khe-nu-xa-nguyen-khe/lo-goc-3-mat-thoang-thong-oto-nho-cach-le-huu-tuu-150m-pr43132279,"Đường Khê Nữ, Xã Nguyên Khê, Đông Anh, Hà Nội","3,6 tỷ",73 m²,,,Đông - Bắc,,Sổ đỏ/ Sổ hồng,,"5,4 m","2,5 m",
https://batdongsan.com.vn/ban-nha-rieng-duong-le-trong-tan-phuong-quang-trung-17/ban-ha-dong-35m2-5-g-thang-may-pr43065582,Phan đình giót la Khê hà đông,"6,65 tỷ",35 m²,1 phòng,1 phòng,Bắc,Bắc,Sổ đỏ/ Sổ hồng,Cơ bản,"4,1 m",5 m,1 tầng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-lam-ha-1-phuong-bo-de/ban-bt-vip-tai-du-an-hoang-nhu-tiep-q-long-bien-hn-pr43138856,"Đường Lâm Hạ, Phường Bồ Đề, Long Biên, Hà Nội",Thỏa thuận,114 m²,,,Tây - Nam,,Sổ đỏ/ Sổ hồng,,7 m,13 m,6 tầng
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-duong-noi-prj-the-terra-an-hung/b-97m2-full-do-b-cong-dong-nam-hung-pr43081376,"Dự án The Terra An Hưng, Phường Dương Nội, Hà Đông, Hà Nội",Thỏa thuận,97 m²,4 phòng,,,Đông - Nam,,Full đồ.,,,
