Link,Địa chỉ,Mức giá,Diện tích,Mặt tiền,Nội thất,Số phòng ngủ,"Số phòng tắm, vệ sinh",Số tầng,Hướng nhà,Hướng ban công,Đường vào,Pháp lý
https://batdongsan.com.vn/ban-nha-mat-pho-duong-nguyen-kha-trac-phuong-mai-dich/ban-can-7-tang-2-to-sau-via-he-o-to-tranh-gia-dau-tu-pr42982792,"Đường Nguyễn Khả Trạc, Phường Mai Dịch, Cầu Giấy, Hà Nội",25 tỷ,60 m²,"5,2 m",,9 phòng,8 phòng,6 tầng,Bắc,Bắc,20 m,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-xa-duong-xa-prj-vinhomes-ocean-park-gia-lam/toa-s2-08-minh-can-ban-lai-shop-chan-de-mat-sanh-16-ti-pr42982774,"Vinhomes Ocean Park Gia Lâm, Xã Dương Xá, Huyện Gia Lâm, Hà Nội",16 tỷ,137 m²,,,,,,Đông - Bắc,,,
https://batdongsan.com.vn/ban-dat-xa-van-phuc-2/chinh-chu-ban-thua-sd-mt-lon-7-5-x-sau-15-113m2-ngo-nong-2-2m-h-dong-nam-mat-me-trong-de-pr42982480,"Xã Vạn Phúc, Thanh Trì, Hà Nội",56 triệu/m²,"113,3 m²","7,5 m",,,,,Đông - Nam,,"2,2 m",Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-co-loa-xa-dong-hoi-prj-vinhomes-co-loa/minh-can-sang-nhuong-can-o-vd3-gia-6-9-ti-pr42982699,"Vinhomes Cổ Loa, Đường Cổ Loa, Xã Đông Hội, Đông Anh, Hà Nội","23,6 tỷ",75 m²,5 m,,,,,Đông - Nam,,75 m,
https://batdongsan.com.vn/ban-dat-duong-thuy-linh-phuong-linh-nam/ban-manh-dau-tu-140m2-22-ty-o-to-tranh-pr41685349,"Đường Thúy Lĩnh, Phường Lĩnh Nam, Hoàng Mai, Hà Nội","7,7 tỷ",75 m²,"4,5 m",,,,,,,10 m,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-rieng-duong-le-trong-tan-phuong-khuong-mai/-6pn-7wc-50m2-16-25ty-tai-thanh-xuan-hn-oto-do-cua-so-do-cc-pr42982632,"Đường Lê Trọng Tấn, Phường Khương Mai, Thanh Xuân, Hà Nội","16,25 tỷ",50 m²,4 m,Cơ bản,6 phòng,7 phòng,6 tầng,,,4 m,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-xa-duong-xa-prj-vinhomes-ocean-park-gia-lam/s2-10-can-ban-gap-can-shop-chan-de-6-9-ti-pr42982536,"Vinhomes Ocean Park Gia Lâm, Xã Dương Xá, Huyện Gia Lâm, Hà Nội","6,9 tỷ",48 m²,,,,,,Đông - Nam,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-tam-trinh-phuong-yen-so/ban-can-ho-dich-vu-7-tang-thang-may-dep-100m2-26-ty-o-to-tranh-ngo-thong-pr41583552,"Đường Tam Trinh, Phường Yên Sở, Hoàng Mai, Hà Nội",27 tỷ,100 m²,"6,5 m",Đầy đủ.,25 phòng,26 phòng,7 tầng,,,,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-duong-xa-prj-vinhomes-ocean-park-gia-lam/ra-nuoc-ngoai-dinh-nen-e-ban-gap-3n2vs-toa-r1-03-5-2-ti-pr42982467,"Vinhomes Ocean Park Gia Lâm, Xã Dương Xá, Gia Lâm, Hà Nội","5,2 tỷ",75 m²,,Đầy đủ,,,,,Đông - Bắc,,
https://batdongsan.com.vn/ban-dat-duong-tam-trinh-phuong-yen-so/ban-manh-140m2-4-2-ty-ba-gac-do-cua-gan-pho-pr41970721,"Đường Tam Trinh, Phường Yên Sở, Hoàng Mai, Hà Nội","4,2 tỷ",140 m²,7 m,,,,,,,15 m,Hợp đồng mua bán.
https://batdongsan.com.vn/ban-dat-duong-tinh-lo-87a-xa-yen-bai/chinh-chu-ban-goc-2-mat-tien-viu-doi-nui-cuc-dep-pr41753170,"Đường Tỉnh Lộ 87A, thôn Mít Mái, Xã Yên Bài, Ba Vì, Hà Nội","9,5 triệu/m²",468 m²,22 m,,,,,,,6 m,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-phuc-loi-prj-vinhomes-riverside/sieu-hot-hiem-nguoi-ban-dang-cap-ong-luu-sieu-long-bien-350m2-pr42982005,"Dự án Vinhomes Riverside, Phường Phúc Lợi, Long Biên, Hà Nội",190 tỷ,350 m²,,Đầy đủ.,5 phòng,6 phòng,5 tầng,,,,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-rieng-duong-thuy-phuong-phuong-dong-ngac/ai-can-mua-khu-lac-long-quan-5-4-ty-33m2-3pn-4wc-vf3-do-cua-so-do-chinh-chu-pr42981917,"Đường Thụy Phương, Phường Đông Ngạc, Bắc Từ Liêm, Hà Nội","5,4 tỷ",33 m²,4 m,Cơ bản,3 phòng,4 phòng,5 tầng,,,"2,5 m",Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-thuy-khue-phuong-thuy-khue-prj-golden-westlake/ban-sieu-vip-tai-toa-nha-151-700m2-view-tuyet-dep-pr9876089,"Golden Westlake, 151, Đường Thụy Khuê, Phường Thụy Khuê, Tây Hồ, Hà Nội",100 tỷ,700 m²,,Đủ.,5 phòng,6 phòng,,Đông - Nam,,,
https://batdongsan.com.vn/ban-nha-mat-pho-pho-mai-anh-tuan-phuong-o-cho-dua/vi-tri-chien-luoc-long-duong-phinh-to-no-rong-ho-tuan-pr39385635,"Phố Mai Anh Tuấn, Phường Ô Chợ Dừa, Đống Đa, Hà Nội",47 tỷ,106 m²,6 m,,,,,Nam,Nam,30 m,Sổ đỏ/ Sổ hồng.
https://batdongsan.com.vn/ban-dat-duong-quoc-lo-32-xa-dai-dong-5/chinh-chu-can-ban-dien-tich-88-8m-sat-gan-32-pr42811558,"Đường Quốc lộ 32, Xã Đại Đồng, Thạch Thất, Hà Nội","2,4 tỷ","88,8 m²",,,,,,,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-cau-giay-phuong-trung-hoa-4/ban-phan-lo-o-to-tranh-gara-o-to-thang-may-kinh-doanh-60m2-6-tang-mt5m-21-6-ty-pr42981187,"Đường Cầu Giấy, Phường Trung Hòa, Cầu Giấy, Hà Nội","21,6 tỷ",60 m²,5 m,Cơ bản,5 phòng,4 phòng,6 tầng,Đông - Nam,Nam,7 m,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-rieng-duong-van-cao-phuong-ngoc-khanh/-2-mat-ngo-15m-ra-pho-46mx5t-thag-may-gia-15-8-ty-pr42980555,"Đường Văn Cao, Phường Ngọc Khánh, Ba Đình, Hà Nội","15,8 tỷ",45 m²,,,,,,,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-hoang-mai-phuong-hoang-van-thu-4/ban-nr-tai-6-75-ty-32m2-3pn-4wc-5t-pr42680208,"Đường Hoàng Mai, Phường Hoàng Văn Thụ, Hoàng Mai, Hà Nội","6,75 tỷ",32 m²,"3,5 m",,3 phòng,4 phòng,5 tầng,,,3 m,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-rieng-duong-le-van-hien-phuong-duc-thang/ban-to-5-thang-pr42977147,"Ngõ 56, Đường Lê Văn Hiến, Phường Đức Thắng, Bắc Từ Liêm, Hà Nội",230 triệu/m²,66 m²,"5,5 m",Đầy đủ,9 phòng,6 phòng,5 tầng,Đông - Nam,Đông - Nam,4 m,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-tran-thu-do-xa-tu-hiep-prj-chung-cu-iec-residences-tu-hiep/ban-thanh-tri-pr42980274,"Dự án IEC Residences Tứ Hiệp , Đường Trần Thủ Độ, Xã Tứ Hiệp, Thanh Trì, Hà Nội",19 tỷ,"57,5 m²",5 m,Không nội thất,3 phòng,4 phòng,5 tầng,Đông,Đông,7 m,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-rieng-duong-hoang-mai-phuong-truong-dinh/-ba-gac-do-cong-gan-o-to-tranh-41m2-gia-hon-5-ty-pr42979552,"Đường Hoàng Mai, Phường Trương Định, Hai Bà Trưng, Hà Nội",Thỏa thuận,41 m²,,Full nội thất.,2 phòng,,3 tầng,,,,Sổ đỏ
https://batdongsan.com.vn/ban-nha-mat-pho-pho-bach-mai-phuong-bach-mai/lo-goc-dep-o-luon-37m2-8-ty-co-thuong-luong-pr42979452,"Phố Bạch Mai, Phường Bạch Mai, Hai Bà Trưng, Hà Nội",8 tỷ,37 m²,,,4 phòng,,5 tầng,,,,Sổ đỏ
https://batdongsan.com.vn/ban-nha-rieng-duong-tran-hoa-phuong-dinh-cong/-dep-phan-lo-2-tng-vai-buoc-chan-ra-pho-rat-nhieu-tien-ich-trinh-cuu-pr42979815,"Đường Trần Hòa, Phường Định Công, Hoàng Mai, Hà Nội","9,55 tỷ",48 m²,"3,7 m",,4 phòng,3 phòng,5 tầng,,,,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-yen-xa-xa-tan-trieu-prj-chung-cu-vien-103/gap-minh-chinh-chu-ban-2502-103-ct2-pr35695612,"Dự án Chung cư Viện 103, Đường Yên Xá, Xã Tân Triều, Thanh Trì, Hà Nội","2,69 tỷ",78 m²,,"Như hình: 2 điều hòa, bàn ghế, 2 bộ giường tủ, nóng lạnh, tủ bếp.",2 phòng,2 phòng,,Tây,Đông - Nam,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-pho-phung-hung-1-phuong-phuc-la-prj-khu-do-thi-moi-xa-la/-tien-nen-ban-nhanh-toa-ct4-kdt-ha-dong-ha-noi-pr36300760,"Dự án KĐT Xa La, Phố Phùng Hưng, Phường Phúc La, Hà Đông, Hà Nội","2,9 tỷ",63 m²,,,2 phòng,2 phòng,,Tây - Bắc,Đông - Nam,,Sổ đỏ
https://batdongsan.com.vn/ban-nha-rieng-duong-minh-khai-phuong-vinh-tuy/-dan-xay-ngo-nong-45m2-gia-nhinh-7-ty-pr42979248,"Đường Minh Khai, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội",Thỏa thuận,45 m²,,,4 phòng,,5 tầng,,,,Sổ đỏ
https://batdongsan.com.vn/ban-nha-rieng-phuong-duong-noi/cuc-ky-hiem-co-dep-cach-200m-ra-le-trong-tan-o-to-do-gan-32m2x5-tang-gia-5-2-ty-pr42760178,"Phường Dương Nội, Hà Đông, Hà Nội","5,2 tỷ",32 m²,,Đầy đủ,4 phòng,4 phòng,5 tầng,,,,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-hoa-phuong-8-phuong-phuc-loi-prj-vinhomes-riverside/ban-hp8-38-gia-cuc-chat-81-ty-231m2-long-bien-ha-noi-pr42877124,"Vinhomes Riverside, Đường Hoa Phượng 8, Phường Phúc Lợi, Long Biên, Hà Nội",81 tỷ,231 m²,,,,,3 tầng,Tây - Nam,Đông - Bắc,13 m,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-phuc-loi-prj-vinhomes-riverside/chinh-chu-can-ban-song-lap-hoa-6-lh-pr42879131,"Vinhomes Riverside, Phúc Lợi, Long Biên, Hà Nội",Thỏa thuận,238 m²,,,,,3 tầng,Tây - Bắc,Đông - Nam,13 m,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-rieng-duong-phu-dien-phuong-phu-dien/-5-tang-vi-tri-dep-day-du-tien-nghi-bao-thue-phi-sang-ten-so-do-pr42920448,"Đường Phú Diễn, Phường Phú Diễn, Bắc Từ Liêm, Hà Nội","7,5 tỷ","40,3 m²","3,5 m",Không nội thất,3 phòng,3 phòng,5 tầng,Tây - Nam,Tây - Nam,"4,5 m",Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-mat-pho-duong-nguyen-huu-tho-phuong-dai-kim/ban-toa-05-tang-tien-4m-khu-kinh-doanh-tap-nap-dan-tri-cao-pr41852932,"Đường Nguyễn Hữu Thọ, Phường Đại Kim, Hoàng Mai, Hà Nội","23,5 tỷ","54,3 m²",4 m,,,,5 tầng,,,,Có sổ.
https://batdongsan.com.vn/ban-dat-xa-bac-son-16/tai-chinh-tu-700tr-1-ty-co-ngay-1-lo-dien-tich-tu-100m-150m-full-tho-cu-tai-soc-son-pr42914018,"Xã Bắc Sơn, Sóc Sơn, Hà Nội",650 triệu,100 m²,5 m,,,,,Tây,,6 m,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-mat-pho-duong-nguyen-thiep-phuong-nguyen-trung-truc/ban-ba-dinh-ha-noi-pr42978499,"Đường Nguyễn Thiệp, Phường Nguyễn Trung Trực, Ba Đình, Hà Nội",115 tỷ,150 m²,,,,,,,,,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-rieng-pho-thai-ha-phuong-trung-liet/pn-lo-50mx5tag-mt4m-gia-21-1-ty-pr42978417,"Phố Thái Hà, Phường Trung Liệt, Đống Đa, Hà Nội","21,1 tỷ",50 m²,,,,,,,,,
https://batdongsan.com.vn/ban-nha-mat-pho-duong-nguyen-huu-huan-phuong-ly-thai-to/ban-2-va-hang-muoi-hoan-kiem-ha-noi-pr42978332,"Đường Nguyễn Hữu Huân, Phường Lý Thái Tổ, Hoàn Kiếm, Hà Nội",125 tỷ,92 m²,"6,1 m",,,,,,,,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-rieng-pho-kham-thien-phuong-kham-thien/-30m-ra-mat-42mx6t-thag-may-gia-11-99-ty-pr42815431,"Ngõ Kiến Thiết, Phố Khâm Thiên, Phường Khâm Thiên, Đống Đa, Hà Nội","11,99 tỷ",42 m²,,,3 phòng,4 phòng,6 tầng,,,,Sổ đỏ
https://batdongsan.com.vn/ban-nha-rieng-duong-truong-chinh-phuong-phuong-mai/-ngo-oto-tranh-pho-40mx6t-thang-may-gia-14-5-ty-pr42564969,"Đường Trường Chinh, Phường Phương Mai, Đống Đa, Hà Nội","14,5 tỷ",40 m²,,,,,,,,,
https://batdongsan.com.vn/ban-nha-rieng-pho-hao-nam-phuong-cat-linh/-phan-lo-dan-xay-truoc-oto-tranh-39m2x5tag-mt3-7m-gia-13-8-ty-pr42845453,"Phố Hào Nam, Phường Cát Linh, Đống Đa, Hà Nội","13,8 tỷ",39 m²,"3,7 m",,4 phòng,,4 tầng,,,,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-dat-pho-ke-tanh-phuong-giang-bien-1/chu-can-ban-gap-lo-vang-tho-cu-chi-13-ty-dt-90m-mat-tien-5m-no-hau-5-2m-pr42926077,"Phố Kẻ Tạnh, Phường Giang Biên, Long Biên, Hà Nội","13,5 tỷ",90 m²,5 m,,,,,Đông - Nam,,6 m,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-dat-duong-nguyen-khac-vien-phuong-giang-bien-1/sieu-hot-ban-tdc-40m2-mat-tien-4-4m-vi-tri-dac-dia-gia-chi-10-3-ty-pr42928286,"Đường Nguyễn Khắc Viện, Phường Giang Biên, Long Biên, Hà Nội","10,3 tỷ",40 m²,"4,4 m",,,,,Tây - Bắc,,13 m,Sổ đỏ/ Sổ hồng.
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-thi-tran-tram-troi-prj-westpoint-nam-duong-32/-32-giai-doan-1-giai-doan-2-pr42977426,"Dự án Westpoint - Nam đường 32, Thị trấn Trạm Trôi, Hoài Đức, Hà Nội",Thỏa thuận,75 m²,5 m,,,,,,,30 m,Hợp đồng mua bán
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-pham-hung-phuong-my-dinh-2-prj-flc-complex-36-pham-hung/truc-tiep-chinh-chu-chuyen-nhuong-3-png-ngu-gia-cuc-tot-tai-lh-pr42797097,"FLC Complex 36 Phạm Hùng, Phạm Hùng, Mỹ Đình 2, Nam Từ Liêm, Hà Nội","6,8 tỷ",98 m²,,,3 phòng,2 phòng,,,,,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-khang-phuong-yen-hoa-2/ccmn-cau-giay-7-tang-thang-may-30-phong-khep-kin-oto-5-ta-do-cua-pccc-dat-chuan-pr42977334,"Đường Nguyễn Khang, Phường Yên Hòa, Cầu Giấy, Hà Nội",31 tỷ,103 m²,"5,5 m",Đầy đủ,30 phòng,30 phòng,7 tầng,Đông - Nam,Đông - Nam,,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-van-canh-1-prj-moonlight-1-an-lac-green-symphony/ban-2pn-2wc-tai-1-h-ai-duc-4-6-ty-72-39-m2-tang-trung-view-tang-pr42977251,"Moonlight 1 - An Lạc Green Symphony, Vân Canh, Hoài Đức, Hà Nội","4,6 tỷ","72,39 m²",,,2 phòng,2 phòng,,,,,Hợp đồng mua bán
https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-dai-tu-phuong-dai-kim-prj-eco-lake-view/chinh-chu-ban-gap-70m2-so-lau-nhinh-6-ty-tai-32-hoang-mai-pr42976229,"Eco Lake View, 32, Đường Đại Từ, Phường Đại Kim, Hoàng Mai, Hà Nội",6 tỷ,35 m²,,Cơ bản.,,,2 tầng,Đông,,,Sổ đỏ/ Sổ hồng.
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-huynh-thuc-khang-phuong-lang-thuong-prj-hateco-laroma/chinh-chu-ban-gap-3pn-138m2-gia-10-5-ty-pr42945060,"Dự án Hateco Laroma, Đường Huỳnh Thúc Kháng, Phường Láng Thượng, Đống Đa, Hà Nội","10,5 tỷ",138 m²,,Cơ bản,3 phòng,2 phòng,,,,,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-mat-pho-pho-thai-ha-phuong-trung-liet/ban-12-7-tang-tng-may-mt-6m-quan-dong-da-pr40725809,"12, Phố Thái Hà, Phường Trung Liệt, Đống Đa, Hà Nội",47 tỷ,62 m²,6 m,,,,7 tầng,Tây - Nam,Tây - Nam,40 m,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-mat-pho-duong-tran-khat-chan-phuong-bach-dang/chinh-chu-ban-3-tang-1-tum-keo-dai-pr40329754,"Đường Trần Khát Chân, Phường Bạch Đằng, Hai Bà Trưng, Hà Nội",Thỏa thuận,34 m²,"4,2 m",Cơ bản,,,3 tầng,,,30 m,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-huu-tho-phuong-dai-kim/ban-nr-48m2-14-ty-7pn-4wc-tai-view-dep-pr42976077,"Đường Nguyễn Hữu Thọ, Phường Đại Kim, Hoàng Mai, Hà Nội",14 tỷ,48 m²,"3,3 m",,7 phòng,4 phòng,6 tầng,,,5 m,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-mat-pho-pho-chau-long-phuong-truc-bach/ban-vi-tri-kim-cuong-trung-tam-ba-dinh-pr42975984,"Phố Châu Long, Phường Trúc Bạch, Ba Đình, Hà Nội",Thỏa thuận,252 m²,10 m,Đầy đủ,,,3 tầng,,,20 m,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-rieng-phuong-phu-lam-1/-dep-36m2-x-5-tang-mat-tien-3-6m-ha-dong-4x-ty-pr42960309,"Phường Phú Lãm, Hà Đông, Hà Nội",Thỏa thuận,36 m²,"3,6 m",Đầy đủ,3 phòng,4 phòng,5 tầng,Đông,Đông,3 m,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-rieng-duong-hoang-liet-phuong-hoang-liet/ban-tai-6-8-ty-37m2-5-tang-chinh-chu-hang-hiem-pr42970399,"Đường Hoàng Liệt, Phường Hoàng Liệt, Hoàng Mai, Hà Nội","6,8 tỷ",37 m²,6 m,Đầy đủ,,,5 tầng,,,4 m,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-ho-me-tri-phuong-nhan-chinh-prj-trinity-tower/-kng-dang-ao-ban-3pn-dt-84m2-toa-nity-gia-5-95-ty-bao-phi-lh-0377-220-pr42433930,"Trinity Tower, Hồ Mễ Trì, Nhân Chính, Thanh Xuân, Hà Nội","5,3 tỷ","68,2 m²",,Cơ bản,2 phòng,2 phòng,,,Tây - Nam,,Đang chờ sổ
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-tan-hoi-7-prj-vinhomes-wonder-city/-gan-my-dinh-96m-chi-nhinh-17-ty-vay-24-thang-ko-mat-lai-pr42975105,"Vinhomes Wonder City, Tân Hội, Đan Phượng, Hà Nội",17 tỷ,96 m²,8 m,Không nội thất,4 phòng,4 phòng,4 tầng,Đông - Bắc,Đông - Bắc,13 m,Hợp đồng mua bán
https://batdongsan.com.vn/ban-nha-rieng-pho-dai-la-phuong-dong-tam/-dep-4-tang-full-noi-that-gan-bach-mai-chi-12-5-ty-moi-quy-khach-xem-anh-va-cam-nhan-pr42929059,"Phố Đại La, Phường Đồng Tâm, Hai Bà Trưng, Hà Nội","12,5 tỷ",60 m²,"4,67 m",Đầy đủ,4 phòng,4 phòng,4 tầng,Bắc,,3 m,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-yen-bai/ban-nghi-duong-dien-tich-so-do-lau-dai-resort-rose-villa-ba-vi-dien-tich-290m2-pr38715390,"Xã Yên Bài, Ba Vì, Hà Nội","6,6 tỷ",290 m²,,Đầy đủ,3 phòng,3 phòng,2 tầng,Bắc,Bắc,,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-dat-duong-thuy-linh-phuong-linh-nam/ban-204m2-34-68-ty-o-to-tranh-via-he-pr41681682,"Đường Thúy Lĩnh, Phường Lĩnh Nam, Hoàng Mai, Hà Nội","34,68 tỷ",204 m²,12 m,,,,,,,,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-can-ho-chung-cu-pho-doan-ke-thien-phuong-mai-dich/chu-nha-ban-tap-the-cau-giay-tang-2-dt-so-40m-vuong-pr42962893,"Phố Doãn Kế Thiện, Phường Mai Dịch, Cầu Giấy, Hà Nội","3,2 tỷ",60 m²,,Cơ bản,2 phòng,1 phòng,,Bắc,Bắc,,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-dong-du-1-xa-duong-xa-prj-the-zenpark/chinh-chu-gui-ban-gap-goc-3pn-2vs-76-1m2-toa-r1-03-view-dieu-a-va-be-boi-ruby-pr40400870,"Dự án The Zenpark, Đường Đông Dư, Xã Dương Xá, Gia Lâm, Hà Nội","5,3 tỷ","75,8 m²",,Tình trạng: Full đồ Luxury như hình.,3 phòng,2 phòng,,,Đông - Bắc,,Có sổ.
https://batdongsan.com.vn/ban-nha-rieng-phuong-phuc-la-prj-chung-cu-nam-xa-la/ban-gap-tai-ha-dong-gia-6-1-ty-32-9-m2-pr42973823,"Chung cư Nam Xa La, Phúc La, Hà Đông, Hà Nội","6,1 tỷ","32,9 m²",,,2 phòng,3 phòng,3 tầng,,,,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-me-tri-phuong-me-tri-prj-golden-palace/ban-chinh-chu-tai-4-png-view-xem-phao-a-142m2-3-mat-tang-pr42972575,"Dự án Golden Palace, đường Mễ Trì, Phường Mễ Trì, Nam Từ Liêm, Hà Nội","10,8 tỷ",142 m²,,Đầy đủ,4 phòng,3 phòng,,Đông - Bắc,Đông - Nam,,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-rieng-duong-le-trong-tan-phuong-dinh-cong/ban-chinh-chu-68m2-hoang-mai-ha-noi-pr42024742,"Đường Lê Trọng Tấn, Phường Định Công, Hoàng Mai, Hà Nội","19,9 tỷ",68 m²,,,,,5 tầng,,,,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-rieng-duong-huynh-thuc-khang-phuong-lang-thuong/-phan-lo-oto-tranh-do-pho-keo-dai-45mx-4-tang-mt3-7m-gia-15-8-ty-pr42973016,"Đường Huỳnh Thúc Kháng, Phường Láng Thượng, Đống Đa, Hà Nội","15,8 tỷ",45 m²,,,,,,,,,
https://batdongsan.com.vn/ban-nha-mat-pho-duong-104-phuong-xuan-dinh/chinh-chu-ban-lo-goc-6-tang-42m-mt-5-5m-so-do-o-to-tranh-kinh-doanh-l-he-pr42786792,"Đường 104, Phường Xuân Đỉnh, Bắc Từ Liêm, Hà Nội",15 tỷ,42 m²,"5,5 m",Đầy đủ,4 phòng,5 phòng,6 tầng,,,,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-quoc-lo-1a-thi-tran-thuong-tin-prj-minh-an-green-park/cdt-mo-b-du-phong-cach-song-luu-co-so-do-tung-lo-pr42238649,"Dự án Minh An Green Park, Đường Quốc lộ 1A, Thị trấn Thường Tín, Thường Tín, Hà Nội",Thỏa thuận,80 m²,5 m,Cơ bản,4 phòng,3 phòng,5 tầng,Đông,Nam,24 m,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-dat-nen-du-an-duong-cao-toc-thang-long-noi-bai-xa-tien-phong-8-prj-khu-do-thi-cienco-5-me-linh/doc-quyen-phan-phoi-20-lo-lien-ke-biet-thu-da-5-huyen-hang-that-100-pr37510448,"Dự án Cienco 5 Mê Linh, Đường Cao tốc Thăng Long Nội Bài, Xã Tiền Phong, Mê Linh, Hà Nội",Thỏa thuận,100 m²,,,,,,,,24 m,Sổ đỏ.
https://batdongsan.com.vn/ban-dat-nen-du-an-duong-23-2-xa-tien-phong-8-prj-khu-do-thi-minh-giang-dam-va/b-gig-huyen-me-linh-ha-noi-pr41823707,"Dự án Minh Giang Đầm Và, Đường 23, Xã Tiền Phong, Mê Linh, Hà Nội",Thỏa thuận,110 m²,"7,1 m",,,,,Nam,,27 m,Hợp đồng mua bán
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-le-duc-tho-phuong-my-dinh-2-prj-chung-cu-ct3-le-duc-tho/chinh-chu-ban-gap-goc-153m2-4n3wc-cland-gia-9-ty-pr42971669,"CT3 C’Land Lê Đức Thọ, 81, Đường Lê Đức Thọ, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội","8,5 tỷ","152,4 m²",,Đầy đủ,4 phòng,3 phòng,,,,,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-quoc-lo-5b-xa-da-ton-prj-masteri-waterfront/-ban-studio-dep-tai-waterfront-pr42089913,"Dự án Masteri Water Front, Đường Quốc Lộ 5B, Xã Đa Tốn, Gia Lâm, Hà Nội","2,3 tỷ",32 m²,,Đầy đủ,1 phòng,1 phòng,,Tây - Nam,Đông - Bắc,,Hợp đồng mua bán
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-quoc-lo-5b-xa-da-ton-prj-masteri-waterfront/ban-cao-cap-tai-waterfront-pr42027428,"Dự án Masteri Water Front, Đường Quốc Lộ 5B, Xã Đa Tốn, Gia Lâm, Hà Nội","3,75 tỷ",48 m²,,Đầy đủ,2 phòng,1 phòng,,Tây - Nam,Đông - Bắc,,Sổ đỏ/ Sổ hồng
