Link,Địa chỉ,Mức giá,Diện tích,Số phòng ngủ,"Số phòng tắm, vệ sinh",Hướng ban công,Pháp lý,Nội thất,Mặt tiền,Hướng nhà,Đường vào,Số tầng
https://batdongsan.com.vn/ban-can-ho-chung-cu-pho-hoang-dao-thuy-phuong-nhan-chinh-prj-ha-noi-center-point/-chu-808-ban-3pn-ban-cong-dong-nam-pr41730049,"Dự án Hà Nội Center Point, Phố Hoàng Đạo Thúy, Phường Nhân Chính, Thanh Xuân, Hà Nội","7,2 tỷ",90 m²,3 phòng,2 phòng,Đông - Nam,Sổ đỏ/ Sổ hồng,Cơ bản,,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-ly-nam-de-phuong-cua-dong/ban-can-pho-oto-do-lo-goc-1-ra-mat-pho-vip-hiem-co-ban-dan-tri-cao-pr42640833,"Đường Lý Nam Đế, Phường Cửa Đông, Hoàn Kiếm, Hà Nội",39 tỷ,100 m²,6 phòng,7 phòng,,Sổ đỏ/ Sổ hồng,Đầy đủ,"13,5 m",,,7 tầng
https://batdongsan.com.vn/ban-nha-rieng-duong-phu-vien-phuong-bo-de/ban-gap-4pn-4wc-tai-long-bien-4-99-ty-70m2-pr42793057,"Đường Phú Viên, Phường Bồ Đề, Long Biên, Hà Nội","5,99 tỷ",70 m²,4 phòng,4 phòng,Tây - Nam,Sổ đỏ/ Sổ hồng,Đầy đủ.,"2,6 m",Tây - Nam,6 m,4 tầng
https://batdongsan.com.vn/ban-nha-rieng-xa-bat-trang-1/chinh-chu-can-ban-106m2-truc-chinh-tai-dong-du-gia-lam-ha-noi-pr41164597,"Xã Đông Dư, Gia Lâm, Hà Nội",12 tỷ,"105,5 m²",1 phòng,1 phòng,Nam,Sổ đỏ/ Sổ hồng.,Cơ bản.,"6,2 m",Nam,7 m,1 tầng
https://batdongsan.com.vn/ban-nha-rieng-duong-dang-thuy-tram-phuong-nghia-tan-3/phan-lo-o-to-tranh-ngo-thong-ban-co-noi-that-go-xin-dan-tri-cao-o-ngay-63m-4t-pr43073601,"Đường Đặng Thùy Trâm, Phường Nghĩa Tân, Cầu Giấy, Hà Nội",17 tỷ,63 m²,4 phòng,3 phòng,,Sổ đỏ/ Sổ hồng,Đầy đủ,"4,5 m",,10 m,4 tầng
https://batdongsan.com.vn/ban-nha-rieng-phuong-quang-trung/ban-can-pho-tay-son-oto-do-cua-thang-may-6-tang-moi-thong-san-dan-xay-20-met-ra-mat-pho-pr42716165,"Phường Quang Trung, Đống Đa, Hà Nội",12 tỷ,50 m²,6 phòng,6 phòng,,Sổ đỏ/ Sổ hồng,Đầy đủ,5 m,,,6 tầng
https://batdongsan.com.vn/ban-nha-rieng-duong-dich-vong-phuong-dich-vong/ban-can-biet-thu-pho-phan-lo-oto-tranh-dung-do-ham-de-xe-trong-vi-tri-quan-chuc-pr42712271,"Đường Dịch Vọng, Phường Dịch Vọng, Cầu Giấy, Hà Nội",72 tỷ,270 m²,7 phòng,7 phòng,,Sổ đỏ/ Sổ hồng,Đầy đủ,18 m,,,4 tầng
https://batdongsan.com.vn/ban-nha-rieng-duong-cau-to-xa-ta-thanh-oai/-huu-hoa-so-50m-o-lui-cua-4-tang-4-3-ty-pr42555636,"Đường Cầu Tó, Xã Tả Thanh Oai, Thanh Trì, Hà Nội","4,2 tỷ",50 m²,4 phòng,,,Sổ đỏ/ Sổ hồng,,,,,4 tầng
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-tran-kim-xuyen-phuong-yen-hoa-2-prj-khu-do-thi-yen-hoa/ban-cc-sieu-hot-tai-cau-giay-ha-noi-4-ty-60m2-pr42728380,"Dự án Yên Hòa, Đường Trần Kim Xuyến, Phường Yên Hòa, Cầu Giấy, Hà Nội",4 tỷ,60 m²,2 phòng,2 phòng,,,,,Đông - Nam,,
https://batdongsan.com.vn/ban-nha-mat-pho-pho-lo-duc-phuong-pham-dinh-ho/ban-toa-van-ng-tien-quyen-luc-hiem-co-7-tang-thang-may-thong-san-pr42617539,"Phố Lò Đúc, Phường Phạm Đình Hổ, Hai Bà Trưng, Hà Nội",65 tỷ,90 m²,6 phòng,7 phòng,,Sổ đỏ/ Sổ hồng,Đầy đủ,6 m,,,7 tầng
https://batdongsan.com.vn/ban-nha-rieng-duong-cau-to-xa-ta-thanh-oai/-nhu-anh-5-tang-o-lui-cua-3-x-ty-pr42727028,"Đường Cầu Tó, Xã Tả Thanh Oai, Thanh Trì, Hà Nội",Thỏa thuận,"35,2 m²",4 phòng,,,Sổ đỏ/ Sổ hồng,,,,,5 tầng
https://batdongsan.com.vn/ban-nha-rieng-duong-duong-quang-ham-phuong-dich-vong/ban-nr-60m2-15-ty-cau-giay-ha-noi-view-dep-hang-hiem-tai-pr43073507,"Đường Dương Quảng Hàm, Phường Dịch Vọng, Cầu Giấy, Hà Nội",15 tỷ,60 m²,5 phòng,5 phòng,Tây - Bắc,Sổ đỏ/ Sổ hồng,Cơ bản,6 m,Đông - Nam,8 m,6 tầng
https://batdongsan.com.vn/ban-nha-rieng-duong-ngoc-thuy-phuong-ngoc-thuy/ban-tai-11-9-trieu-vnd-35m2-3pn-4wc-7-tang-phap-ly-day-du-pr42792768,"Đường Ngọc Thụy, Phường Ngọc Thụy, Long Biên, Hà Nội","11,5 tỷ",35 m²,3 phòng,4 phòng,Đông - Nam,Sổ đỏ/ Sổ hồng.,"Đầy đủ nội thất đầy đủ với điều hòa, giường, tủ lạnh.",,Đông - Nam,3 m,7 tầng
https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-chi-thanh-phuong-lang-thuong/toa-7-tang-thang-may-vip-t-quan-dong-da-pho-o-to-do-trong-2-mat-pr42712201,"Đường Nguyễn Chí Thanh, Phường Láng Thượng, Đống Đa, Hà Nội","23,5 tỷ",80 m²,8 phòng,8 phòng,,Sổ đỏ/ Sổ hồng,Đầy đủ,"8,2 m",,,7 tầng
https://batdongsan.com.vn/ban-nha-rieng-duong-huu-hoa-xa-huu-hoa/co-1-khong-2-cau-buou-37m-5-tang-chi-3-8-ty-pr42681304,"Đường Hữu Hòa, Xã Hữu Hòa, Thanh Trì, Hà Nội","3,8 tỷ",37 m²,,,,,,,,,
https://batdongsan.com.vn/ban-nha-mat-pho-duong-xuan-dieu-phuong-quang-an-2/ban-tay-ho-dt-so-80m2-x-5t-mt-5-5m-gan-canh-ho-tay-via-he-rong-pr42967093,"Đường Xuân Diệu, Phường Quảng An, Tây Hồ, Hà Nội",37 tỷ,55 m²,,,,Sổ đỏ.,,"5,5 m",,,3 tầng
https://batdongsan.com.vn/ban-nha-rieng-duong-cau-giay-phuong-quan-hoa/ban-can-chung-cu-mini-dong-tien-100tr-1-thang-cach-mat-100-met-lo-goc-trung-tam-pr42348055,"Đường Cầu Giấy, Phường Quan Hoa, Cầu Giấy, Hà Nội",15 tỷ,60 m²,,,,Sổ đỏ/ Sổ hồng,Đầy đủ,,,,7 tầng
https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-khang-phuong-yen-hoa-2/chung-cu-mini-ngo-nong-7-tang-thang-may-30-phong-dong-tien-250tr-thang-moi-2thoang-pr42262704,"Đường Nguyễn Khang, Phường Yên Hòa, Cầu Giấy, Hà Nội",26 tỷ,120 m²,30 phòng,30 phòng,,Sổ đỏ/ Sổ hồng,Đầy đủ,,,,7 tầng
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-chanh-phuong-trung-hoa-4-prj-chung-cu-30t-nam-trung-yen/so-huu-cau-giay-dien-tich-60m-2-ngu-2-ve-sinh-pr42750636,"Dự án 30T Nam Trung Yên, Đường Nguyễn Chánh, Phường Trung Hòa, Cầu Giấy, Hà Nội","4,06 tỷ",61 m²,2 phòng,2 phòng,Đông - Nam,,,,Tây - Bắc,,
https://batdongsan.com.vn/ban-dat-xa-bat-trang-1/chinh-chu-ban-75m2-tdc-dong-du-duong-rong-6m-via-he-3-5m-pr41531415,"Xã Đông Dư, Gia Lâm, Hà Nội","8,2 tỷ",76 m²,,,,Sổ đỏ/ Sổ hồng.,,"6,5 m",Tây - Nam,6 m,
https://batdongsan.com.vn/ban-nha-rieng-duong-hoang-ngan-phuong-trung-hoa-4/ban-pho-oto-tranh-via-he-kinh-doanh-thang-may-8-tang-xay-moi-thong-san-kinh-doanh-pr42726764,"Đường Hoàng Ngân, Phường Trung Hòa, Cầu Giấy, Hà Nội",30 tỷ,70 m²,8 phòng,8 phòng,,Sổ đỏ,,5 m,,,8 tầng
https://batdongsan.com.vn/ban-dat-phuong-ngoc-thuy/ban-to-19-cuc-hiem-con-sot-lai-ngo-o-to-thong-cac-nga-pr40894856,"Phường Ngọc Thụy, Long Biên, Hà Nội",175 triệu/m²,114 m²,,,,Sổ đỏ/ Sổ hồng.,,5 m,,4 m,
https://batdongsan.com.vn/ban-nha-mat-pho-duong-le-trong-tan-phuong-khuong-mai/ban-can-via-he-kinh-doanh-oto-tranh-lo-goc-biet-thu-van-ng-dep-pr43013468,"Đường Lê Trọng Tấn, Phường Khương Mai, Thanh Xuân, Hà Nội",112 tỷ,130 m²,6 phòng,4 phòng,,Sổ đỏ/ Sổ hồng,Đầy đủ nội thât gỗ hương xịn sò. Thang máy.,7 m,,,7 tầng
https://batdongsan.com.vn/ban-nha-rieng-pho-8-3-1-phuong-bach-khoa/ban-can-hai-ba-trung-kinh-doanh-oto-do-cua-vao-thang-may-7-tang-vip-xay-moi-full-pr42991717,"Phố 8/3, Phường Bách Khoa, Hai Bà Trưng, Hà Nội",15 tỷ,80 m²,6 phòng,8 phòng,,Sổ đỏ/ Sổ hồng,Full nội thất.,,,,6 tầng
https://batdongsan.com.vn/ban-nha-rieng-duong-dong-tac-phuong-kim-lien/chinh-chu-ban-can-da-thang-may-5-tang-cach-oto-15-met-day-du-noi-that-moi-dep-pr43055473,"Đường Đông Tác, Phường Kim Liên, Đống Đa, Hà Nội",9 tỷ,35 m²,5 phòng,5 phòng,,Sổ đỏ/ Sổ hồng,Đầy đủ,,,,5 tầng
https://batdongsan.com.vn/ban-dat-xa-hai-boi/ban-43m2-tai-4-ty-dong-anh-ha-noi-pr42963470,"Xã Hải Bối, Đông Anh, Hà Nội",4 tỷ,43 m²,,,,,,,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-hoang-van-thai-phuong-khuong-trung/gara-o-to-kinh-doanh-co-102-toa-building-thanh-xuan-phai-that-nhanh-ace-oi-kinh-doanh-da-dang-pr43073583,"Đường Hoàng Văn Thái, Phường Khương Trung, Thanh Xuân, Hà Nội","12,9 tỷ",36 m²,3 phòng,5 phòng,Tây,Sổ đỏ/ Sổ hồng,,"5,3 m",Tây,5 m,6 tầng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-tran-thai-tong-phuong-dich-vong/ban-5pn-3wc-250m2-tai-cau-giay-ha-noi-gia-uu-dai-136-ty-pr42841170,"Đường Trần Thái Tông, Phường Dịch Vọng, Cầu Giấy, Hà Nội",136 tỷ,250 m²,5 phòng,3 phòng,,Sổ đỏ/ Sổ hồng,Cơ bản,28 m,Đông - Bắc,11 m,5 tầng
https://batdongsan.com.vn/ban-nha-rieng-duong-dang-thai-mai-phuong-quang-an-2/ban-tai-tay-ho-pr43073582,"Đường Đặng Thai Mai, Phường Quảng An, Tây Hồ, Hà Nội",180 tỷ,180 m²,,,,Sổ đỏ/ Sổ hồng,,,,,9 tầng
https://batdongsan.com.vn/ban-nha-mat-pho-duong-nguyen-hong-phuong-lang-ha/ban-tai-16-5-ty-36m2-6pn-4-tang-gia-cuc-chat-uy-tin-pr42799896,"Đường Nguyên Hồng, Phường Láng Hạ, Đống Đa, Hà Nội","16,5 tỷ",36 m²,6 phòng,,,Sổ đỏ/ Sổ hồng,Đầy đủ,,Đông - Nam,,4 tầng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-quoc-lo-32-xa-di-trach-prj-hinode-royal-park/ban-5pn-5wc-tai-30-5-ty-311-5m2-hoai-duc-ha-noi-pr42869319,"Hinode Royal Park, Quốc lộ 32, Di Trạch, Hoài Đức, Hà Nội","30,5 tỷ","311,5 m²",5 phòng,5 phòng,Đông,Hợp đồng mua bán,Không nội thất,,Đông - Bắc,"13,5 m",5 tầng
https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-pham-hung-phuong-trung-hoa-4-prj-khu-do-thi-nam-trung-yen/mot-lo-duy-nhat-gia-tot-nhat-yen-pr43072510,"Dự án Nam Trung Yên, Đường Phạm Hùng, Phường Trung Hòa, Cầu Giấy, Hà Nội",250 triệu/m²,153 m²,,,,,,6 m,,30 m,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-kien-hung-prj-khu-do-thi-thanh-ha-muong-thanh/ban-a1-1-gia-cat-lo-pr36719932,"Dự án Thanh Hà Mường Thanh, Phường Kiến Hưng, Hà Đông, Hà Nội",Thỏa thuận,200 m²,,,,Hợp đồng mua bán,,10 m,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-me-tri-thuong-phuong-me-tri/ban-tro-nam-tu-liem-o-to-vao-cua-pr43071967,"Đường Mễ Trì Thượng, Phường Mễ Trì, Nam Từ Liêm, Hà Nội","7,3 tỷ",34 m²,3 phòng,,,Sổ đỏ/ Sổ hồng,Đầy đủ,"4,2 m",,,3 tầng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-kien-hung-prj-khu-do-thi-thanh-ha-muong-thanh/can-ban-cat-lo-kdt-khong-du-tien-xay-lh-pr42307652,"Dự án Thanh Hà Mường Thanh, Phường Kiến Hưng, Hà Đông, Hà Nội",Thỏa thuận,100 m²,,,,Hợp đồng mua bán,,5 m,,25 m,
https://batdongsan.com.vn/ban-dat-xa-an-thuong-1/chinh-chu-b-lo-dich-vu-ngay-sat-ho-lon-pr42977348,"An Thượng, Hoài Đức, Hà Nội",Thỏa thuận,90 m²,,,,Sổ đỏ/ Sổ hồng,,"5,8 m",Tây,10 m,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-ba-la-phuong-phu-luong-3-prj-pcc1-complex/n-cc-2pn-1wc-56m2-tai-ha-dong-3-05-ty-pr43072216,"Dự án PCC1 Complex, Đường Ba La, Phường Phú Lương, Hà Đông, Hà Nội","3,05 tỷ",56 m²,2 phòng,1 phòng,Đông,Sổ đỏ/ Sổ hồng,Đầy đủ,,Tây,,
https://batdongsan.com.vn/ban-nha-rieng-duong-hoang-dao-thanh-phuong-ha-dinh/toa-21-phong-tt-quan-xuan-so-do-lo-goc-o-to-do-cua-thang-may-sin-so-dong-tien-1-ty-nam-pr42941230,"Đường Hoàng Đạo Thành, Phường Hạ Đình, Thanh Xuân, Hà Nội",Thỏa thuận,80 m²,21 phòng,22 phòng,,Sổ đỏ/ Sổ hồng,,"5,4 m",,,7 tầng
https://batdongsan.com.vn/ban-nha-mat-pho-pho-hoe-nhai-phuong-quan-thanh/ban-toa-khach-san-i-xay-8-tang-1-ham-17-ng-pr40873651,"Phố Hòe Nhai, Phường Quán Thánh, Ba Đình, Hà Nội",77 tỷ,82 m²,17 phòng,17 phòng,,Sổ đỏ/ Sổ hồng,Đầy đủ,6 m,Tây - Bắc,17 m,9 tầng
https://batdongsan.com.vn/ban-nha-mat-pho-duong-nguyen-thi-dinh-phuong-trung-hoa-4/ban-khach-san-tam-nhan-chinh-dt-540m2-mt-15m-xay-10-tang-gia-245-ty-hien-ct-35k-pr36881216,"Đường Nguyễn Thị Định, Phường Trung Hòa, Cầu Giấy, Hà Nội",245 tỷ,540 m²,86 phòng,88 phòng,,Sổ đỏ/ Sổ hồng,,,,,10 tầng
https://batdongsan.com.vn/ban-dat-duong-vanh-dai-3-5-xa-van-canh-1/ban-lo-56m-mt-4-4m-2-mat-thoang-11m-vai-buoc-chan-ra-3-5-khu-4-5ha-pr39051816,"Đường Vành Đai 3.5, Xã Vân Canh, Hoài Đức, Hà Nội",Thỏa thuận,48 m²,,,,Sổ đỏ/ Sổ hồng,,,Tây,60 m,
https://batdongsan.com.vn/ban-nha-mat-pho-pho-bach-mai-phuong-bach-mai/can-ban-dt-210m2-mt-7m-xay-8-5-tang-thang-may-lh-0913851111-pr29772247,"Phố Bạch Mai, Phường Bạch Mai, Hai Bà Trưng, Hà Nội",85 tỷ,210 m²,8 phòng,8 phòng,,Sổ đỏ/ Sổ hồng,,,,,8 tầng
https://batdongsan.com.vn/ban-nha-mat-pho-pho-pho-hue-phuong-ngo-thi-nham/can-ban-hai-ba-trung-dt-so-160m2-x-mt-8-2m-vi-tri-rat-dep-gan-hang-bai-pr39929655,"Phố Phố Huế, Phường Ngô Thì Nhậm, Hai Bà Trưng, Hà Nội",116 tỷ,160 m²,,,,Sổ đỏ/ Sổ hồng,Đầy đủ,"8,2 m",,,
https://batdongsan.com.vn/ban-nha-rieng-duong-hoang-quoc-viet-phuong-nghia-do-1/ban-lo-goc-mat-ngo-to-pho-dt-so-85m2-x-7t-mt-5m-thang-may-3-oto-tranh-pr31326376,"Đường Hoàng Quốc Việt, Phường Nghĩa Đô, Cầu Giấy, Hà Nội",33 tỷ,85 m²,,,,Sổ đỏ/ Sổ hồng,Đầy đủ,5 m,,"4,5 m",7 tầng
https://batdongsan.com.vn/ban-nha-mat-pho-pho-ton-duc-thang-phuong-hang-bot-1/can-ban-dong-da-dt-so-106m2-x-7t-mt-4m-may-vi-tri-dep-t-pr38170531,"Phố Tôn Đức Thắng, Phường Hàng Bột, Đống Đa, Hà Nội",45 tỷ,110 m²,,,,Sổ đỏ/ Sổ hồng,Đầy đủ,"4,5 m",,,7 tầng
https://batdongsan.com.vn/ban-nha-rieng-duong-giang-van-minh-phuong-doi-can/-moi-kinh-koong-ngo-thong-2-thoang-gan-pho-6-tang-thang-may-gia-7-8-ty-pr42831068,"Đường Giang Văn Minh, Phường Đội Cấn, Ba Đình, Hà Nội","7,8 tỷ",38 m²,4 phòng,4 phòng,,Sổ đỏ/ Sổ hồng,Nội thất đắt tiền.,,,,6 tầng
https://batdongsan.com.vn/ban-nha-mat-pho-duong-hoang-quoc-viet-phuong-nghia-do-1/can-ban-q-cau-giay-dt-so-85m2-x-9t-mt-7m-vi-tri-dep-t-pr31464197,"Đường Hoàng Quốc Việt, Phường Nghĩa Đô, Cầu Giấy, Hà Nội","33,5 tỷ",85 m²,,,,Sổ đỏ,Đầy đủ,7 m,,,9 tầng
https://batdongsan.com.vn/ban-nha-mat-pho-pho-lo-su-phuong-ly-thai-to/can-ban-nguyen-quan-hoan-kiem-dt-80m2-x-5t-mt-6-3m-vi-tri-dep-sat-ho-guom-pr42260534,"Phố Lò Sũ, Phường Lý Thái Tổ, Hoàn Kiếm, Hà Nội",72 tỷ,80 m²,,,,Sổ đỏ/ Sổ hồng,,"6,3 m",,,5 tầng
https://batdongsan.com.vn/ban-nha-mat-pho-duong-nguyen-thai-hoc-phuong-dien-bien/can-ban-quan-ba-dinh-dt-so-do-650m2-x-mt-20m-vi-tri-dep-t-pr42705570,"Đường Nguyễn Thái Học, Phường Điện Biên, Ba Đình, Hà Nội",Thỏa thuận,650 m²,,,,Sổ đỏ/ Sổ hồng,,20 m,,,
https://batdongsan.com.vn/ban-nha-rieng-phuong-nghia-do-1/phung-chi-kien-hiem-phan-lo-quan-doi-moi-kinh-koong-8-tang-thang-may-o-to-vao-gia-19-3-ty-pr42821398,"Phường Nghĩa Đô, Cầu Giấy, Hà Nội","19,1 tỷ",52 m²,,,,Sổ đỏ/ Sổ hồng,Đầy đủ,,,,8 tầng
https://batdongsan.com.vn/ban-nha-rieng-duong-hoang-van-thai-phuong-khuong-mai/sieu-hiem-phan-lo-o-to-vao-36m-x-6-tang-pr43069307,"Đường Hoàng Văn Thái, Phường Khương Mai, Thanh Xuân, Hà Nội","12,9 tỷ",36 m²,3 phòng,5 phòng,,Sổ đỏ/ Sổ hồng,Nội thất đỉnh.,"5,3 m",,5 m,6 tầng
https://batdongsan.com.vn/ban-nha-mat-pho-pho-hang-buom-phuong-hang-buom/khach-san-350m2-tien-10m-45-phong-cao-cap-spa-gym-bar-7-tang-gia-358-ty-pr35952941,"Phố Hàng Buồm, Phường Hàng Buồm, Hoàn Kiếm, Hà Nội",300 tỷ,350 m²,45 phòng,45 phòng,,,Nội thất cao cấp,10 m,,,7 tầng
https://batdongsan.com.vn/ban-nha-mat-pho-pho-hang-dieu-phuong-hang-gai/can-ban-quan-hoan-kiem-dt-220m2-x-4t-mt-6m-vi-tri-dep-kinh-doanh-sam-uat-pr42413953,"Phố Hàng Điếu, Phường Hàng Gai, Hoàn Kiếm, Hà Nội",Thỏa thuận,220 m²,,,,Sổ đỏ/ Sổ hồng,Đầy đủ,6 m,,,4 tầng
https://batdongsan.com.vn/ban-nha-mat-pho-pho-hang-trong-phuong-hang-trong/can-ban-quan-hoan-kiem-dt-so-60m2-x-5t-mt-4-5m-vi-tri-dep-sam-uat-pr42792417,"Phố Hàng Trống, Phường Hàng Trống, Hoàn Kiếm, Hà Nội",55 tỷ,60 m²,,,,,,,,,
https://batdongsan.com.vn/ban-nha-mat-pho-pho-cau-go-phuong-hang-bac/hiem-can-ban-hoan-kiem-dt-42m2-x-5t-mt-4-5m-rieng-biet-vi-tri-dep-dac-dia-pr33727787,"Phố Cầu Gỗ, Phường Hàng Bạc, Hoàn Kiếm, Hà Nội.","35,8 tỷ",42 m²,,,,Sổ đỏ/ Sổ hồng,Đầy đủ,"4,5 m",,,5 tầng
https://batdongsan.com.vn/ban-nha-mat-pho-duong-huynh-thuc-khang-phuong-lang-ha/can-ban-q-dong-da-dt-so-80m2-x-7t-mt-7m-vi-tri-dac-dia-sam-uat-pr31190636,"Đường Huỳnh Thúc Kháng, Phường Láng Hạ, Đống Đa, Hà Nội",45 tỷ,70 m²,,,,Sổ đỏ/ Sổ hồng,Đầy đủ,5 m,,,7 tầng
https://batdongsan.com.vn/ban-nha-mat-pho-duong-nguyen-hong-phuong-lang-ha/ban-tai-tien-5-8m-gia-28-ty-43m2-pr42898891,"Đường Nguyên Hồng, Phường Láng Hạ, Đống Đa, Hà Nội",28 tỷ,43 m²,6 phòng,6 phòng,Tây - Bắc,Sổ đỏ/ Sổ hồng,Đầy đủ,"5,8 m",Tây - Bắc,20 m,5 tầng
https://batdongsan.com.vn/ban-nha-mat-pho-duong-phan-dinh-phung-phuong-quan-thanh/can-ban-lo-goc-q-ba-dt-so-68m2-x-4tang-vi-tri-dep-sat-co-pr29796681,"Đường Phan Đình Phùng, Phường Quán Thánh, Ba Đình, Hà Nội",45 tỷ,70 m²,,,,Sổ đỏ/ Sổ hồng,Đầy đủ,"4,5 m",,,4 tầng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-thach-hoa-1-prj-khu-do-thi-phu-cat-city/chinh-chu-can-ban-lo-goc-vi-tri-dep-da-co-so-do-pr42737822,"KĐT Phú Cát City, Xã Thạch Hòa, Thạch Thất, Hà Nội",52 triệu/m²,180 m²,6 phòng,5 phòng,Tây - Nam,Sổ đỏ/ Sổ hồng,Không nội thất,20 m,Đông - Nam,,4 tầng
https://batdongsan.com.vn/ban-nha-rieng-duong-dinh-cong-thuong-phuong-dinh-cong/-42m2-5tang-mt4m-hon-8ty-truoc-rong-gan-3m-50m-ra-mat-pho-pr42940748,"Đường Định Công Thượng, Phường Định Công, Hoàng Mai, Hà Nội","8,4 tỷ",42 m²,5 phòng,5 phòng,,Sổ đỏ/ Sổ hồng,Đầy đủ,4 m,,"2,5 m",5 tầng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-pho-phung-hung-1-phuong-phuc-la-prj-khu-do-thi-moi-xa-la/gap-ha-dong-dt-75m-4-tang-mt-5m-kinh-doanh-via-he-o-to-tranh-chi-hon-17-ty-pr42606925,"Dự án KĐT Xa La, Phố Phùng Hưng, Phường Phúc La, Hà Đông, Hà Nội",Thỏa thuận,75 m²,4 phòng,3 phòng,,Sổ đỏ/ Sổ hồng,Cơ bản,5 m,,8 m,4 tầng
https://batdongsan.com.vn/ban-nha-mat-pho-duong-thuy-khue-phuong-thuy-khue/can-ban-lo-goc-tay-ho-dt-so-40m2-x-4t-mt-4-3m-vi-tri-rat-dep-kd-sam-uat-pr37985294,"Đường Thụy Khuê, Phường Thụy Khuê, Tây Hồ, Hà Nội","19,5 tỷ",40 m²,,,,Sổ đỏ/ Sổ hồng,Đầy đủ,"4,3 m",,,4 tầng
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nhan-my-phuong-my-dinh-1-prj-chung-cu-bo-tong-tham-muu/chinh-chu-gui-ban-nhanh-789-1-quan-nam-tu-liem-ha-noi-pr43073513,"Dự án 789 Bộ Tổng Tham Mưu - BQP, Đường Nhân Mỹ, Phường Mỹ Đình 1, Nam Từ Liêm, Hà Nội",Thỏa thuận,108 m²,3 phòng,2 phòng,Đông - Nam,Sổ đỏ/ Sổ hồng,Đầy đủ,,Tây - Bắc,,
https://batdongsan.com.vn/ban-nha-mat-pho-pho-hoa-ma-phuong-nguyen-du/can-ban-quan-hai-ba-trung-dt-110m2-x-9t-mt-4-5m-vi-tri-rat-dep-via-he-rong-pr39311793,"Phố Hòa Mã, Phường Nguyễn Du, Hai Bà Trưng, Hà Nội",70 tỷ,110 m²,,,,Sổ đỏ/ Sổ hồng,Đầy đủ,"4,5 m",,,9 tầng
https://batdongsan.com.vn/ban-nha-mat-pho-pho-tran-xuan-soan-phuong-ngo-thi-nham/can-ban-hai-ba-trung-dt-205m2-x-10t-mt-7-5m-vi-tri-dep-canh-hue-pr38012949,"Phố Trần Xuân Soạn, Phường Ngô Thì Nhậm, Hai Bà Trưng, Hà Nội",185 tỷ,205 m²,,,,Sổ đỏ/ Sổ hồng,Đầy đủ,"7,5 m",,,10 tầng
https://batdongsan.com.vn/ban-nha-rieng-duong-van-cao-phuong-lieu-giai/gia-dinh-can-ban-can-goc-mat-ngo-97-pho-q-ba-dinh-dt-so-70m2-x-4tang-oto-tranh-pr31598251,"97, Đường Văn Cao, Phường Liễu Giai, Ba Đình, Hà Nội",22 tỷ,70 m²,,,,Sổ đỏ/ Sổ hồng,Đầy đủ,,,,4 tầng
https://batdongsan.com.vn/ban-nha-rieng-pho-bach-mai-phuong-cau-den/ban-ngo-chua-lien-phai-so-do-46-m-xay-4-5-tang-moi-dep-tang-noi-that-gia-8-1-ty-pr42494346,"Ngõ Chùa Liên Phái, Phố Bạch Mai, Phường Cầu Dền, Hai Bà Trưng, Hà Nội","8,1 tỷ",46 m²,6 phòng,4 phòng,,Sổ đỏ/ Sổ hồng,,"3,5 m",,2 m,5 tầng
https://batdongsan.com.vn/ban-nha-rieng-pho-phung-chi-kien-phuong-nghia-do-1/phan-lo-o-to-vao-ngo-thong-via-he-2-thoang-dan-tri-cao-full-tien-ich-62m-4t-pr43073509,"Phố Phùng Chí Kiên, Phường Nghĩa Đô, Cầu Giấy, Hà Nội","16,5 tỷ",62 m²,4 phòng,3 phòng,,Sổ đỏ/ Sổ hồng,Cơ bản,"4,2 m",,8 m,4 tầng
https://batdongsan.com.vn/ban-dat-duong-tu-lien-phuong-tu-lien/manh-vang-dau-gan-oto-tranh-mat-tien-quyen-luc-thong-ng-dt100-m-mt-5m-nhinh16ty-pr43073437,"Đường Tứ Liên, Phường Tứ Liên, Tây Hồ, Hà Nội","16,5 tỷ",100 m²,,,,Sổ đỏ/ Sổ hồng,,5 m,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-vong-thi-phuong-buoi/ban-mat-ngo-to-oto-tranh-u-pho-tay-ho-dt-so-42-5m-x-5t-mt-4m-cach-mp-30m-pr33091792,"đường Võng Thị, Phường Bưởi, Tây Hồ, Hà Nội",22 tỷ,72 m²,,,,Sổ đỏ/ Sổ hồng,Đầy đủ,6 m,,,4 tầng
