Link,Mức giá,Diện tích,Số phòng ngủ,"Số phòng tắm, vệ sinh",Số tầng,Hướng nhà,Hướng ban công,Mặt tiền,Đường vào,Pháp lý,Nội thất,Địa chỉ
https://batdongsan.com.vn/ban-nha-rieng-duong-ngoc-thuy-phuong-ngoc-thuy/ban-trung-tam-khai-son-6-tang-thang-may-50m2-oto-tranh-gara-oto-7c-13-ty-hon-pr43129181,"13,9 tỷ",50 m²,4 phòng,6 phòng,6 tầng,,,"4,5 m",,,,"Đường Ngọc Thụy, Phường Ngọc Thụy, Long Biên, Hà Nội"
https://batdongsan.com.vn/ban-nha-rieng-duong-ngo-thi-sy-phuong-van-phuc-1/ban-dt-38m-5t-thang-may-full-noi-that-o-to-do-cua-hang-xom-galaxy-pr43021148,"10,5 tỷ",38 m²,3 phòng,4 phòng,5 tầng,,,"3,6 m",4 m,Sổ đỏ/ Sổ hồng,,"Đường Ngô Thì Sỹ, Phường Vạn Phúc, Hà Đông, Hà Nội"
https://batdongsan.com.vn/ban-nha-rieng-duong-hoang-tang-bi-phuong-thuy-phuong_2/ban-98m2-hai-mat-t-pr42716556,18 tỷ,98 m²,,,3 tầng,,,"5,5 m",,,,"Đường Hoàng Tăng Bí, Phường Thụy Phương, Bắc Từ Liêm, Hà Nội."
https://batdongsan.com.vn/ban-nha-rieng-pho-thai-thinh-phuong-thinh-quang/phan-lo-loi-dong-da-o-to-tranh-kinh-doanh-lo-goc-80m-5-tang-mat-tien-5m-gia-25-ty-pr42971734,25 tỷ,80 m²,4 phòng,3 phòng,,Tây - Bắc,,5 m,5 m,Sổ đỏ/ Sổ hồng,Cơ bản,"Phố Thái Thịnh, Phường Thịnh Quang, Đống Đa, Hà Nội"
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-yen-phu-phuong-truc-bach-prj-ha-noi-aqua-central/chinh-chu-ban-nhanh-2-ngu-57m-sunshine-riverside-tang-cao-full-that-nhinh-5-ty-pr42696479,Thỏa thuận,110 m²,,,,,,,,,Nội thất sang trọng,"Hà Nội Aqua Central, 44, Đường Yên Phụ, Phường Trúc Bạch, Ba Đình, Hà Nội"
https://batdongsan.com.vn/ban-nha-rieng-duong-mau-luong-phuong-kien-hung/toi-chinh-chu-can-ban-5-tang-pho-ha-dong-kd-nho-oto-do-gia-5ty8-pr42888324,"5,8 tỷ",36 m²,3 phòng,4 phòng,5 tầng,,,4 m,,Sổ đỏ/ Sổ hồng,Cơ bản,"Đường Mậu Lương, Phường Kiến Hưng, Hà Đông, Hà Nội"
https://batdongsan.com.vn/ban-dat-xa-co-dong/ban-son-tay-ha-noi-gia-cuc-chat-2-65-ty-18tr-m-pr42941054,"2,65 tỷ",146 m²,,,,,,"4,5 m","6,5 m",Sổ đỏ/ Sổ hồng,,"Cổ Đông, Sơn Tây, Hà Nội"
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-duong-xa-prj-vinhomes-ocean-park-gia-lam/re-nhat-vinmes-2pn1vs-60m-full-do-dep-chi-2-ty680tr-tro-khach-mua-vay-pr43108086,"2,68 tỷ",60 m²,2 phòng,1 phòng,,,,,,Sổ đỏ/ Sổ hồng,Đầy đủ,"Vinhomes Ocean Park Gia Lâm, Dương Xá, Gia Lâm, Hà Nội"
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-luong-ngoc-quyen-phuong-van-quan/nha-moi-tap-the-ha-dong-giap-thanh-xuan-2thoang-3ngu-2vs-vi-tri-loc-75m-2-3ty-pr42059663,"2,3 tỷ",75 m²,3 phòng,2 phòng,,,,,,Sổ đỏ,,"Đường Lương Ngọc Quyến, Phường Văn Quán, Hà Đông, Hà Nội"
https://batdongsan.com.vn/ban-nha-rieng-phuong-phu-luong-3/ban-xay-moi-chac-chan-kien-truc-hien-dai-day-du-cong-nang-su-dung-dt-46m2-mt5-95m-pr43130634,"5,85 tỷ",46 m²,4 phòng,3 phòng,4 tầng,Đông - Bắc,,"5,95 m","2,2 m",Sổ đỏ/ Sổ hồng,Cơ bản,"Phường Phú Lương, Quận Hà Đông, Hà Nội"
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-phuc-loi-phuong-phuc-loi-prj-vinhomes-riverside/ban-studio-1-pn1vs-noi-that-full-do-tai-vinmes-sympny-gia-3-5-ty-37-7m2-lh-pr43141106,"3,5 tỷ","37,7 m²",1 phòng,1 phòng,,Tây - Bắc,Đông - Nam,,,Sổ đỏ/ Sổ hồng,Đầy đủ,"Vinhomes Riverside, Đường Phúc Lợi, Phường Phúc Lợi, Long Biên, Hà Nội"
https://batdongsan.com.vn/ban-nha-rieng-duong-le-trong-tan-phuong-duong-noi/chinh-chu-ban-ccmn-cho-thue-tro-ngay-hv-kiem-sat-31pkk-dt-210m2-dthu-1-5-ty-nam-gia-26ty-pr42278207,26 tỷ,160 m²,30 phòng,31 phòng,6 tầng,,,,,Sổ đỏ/ Sổ hồng,Đầy đủ,"Đường Lê Trọng Tấn, Phường Dương Nội, Hà Đông, Hà Nội"
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-le-duc-tho-phuong-my-dinh-2-prj-the-zei-my-dinh/-co-ham-duy-t-tai-dien-tich-lon-n-o-ngay-so-trao-tay-pr39647289,Thỏa thuận,312 m²,,,6 tầng,,,15 m,,Sổ đỏ/ Sổ hồng,Không nội thất,"Dự án The Zei Mỹ Đình, Đường Lê Đức Thọ, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội"
https://batdongsan.com.vn/ban-nha-rieng-phuong-yen-hoa-2/ban-ngo-155-cau-giay-o-to-do-cua-7-tang-thang-may-chi-12-ty-pr43130508,"11,8 tỷ",43 m²,4 phòng,6 phòng,7 tầng,Đông,Nam,4 m,,Sổ đỏ/ Sổ hồng,Đầy đủ,"Phường Yên Hòa, Cầu Giấy, Hà Nội"
https://batdongsan.com.vn/ban-nha-rieng-duong-doi-can-phuong-cong-vi/ban-dt-40m-4-tang-mt-6m-10-5-ty-pr43134838,"10,5 tỷ",40 m²,,,4 tầng,,,6 m,,Sổ đỏ/ Sổ hồng,,"Đường Đội Cấn, Phường Cống Vị, Ba Đình, Hà Nội"
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-duong-xa-prj-vinhomes-ocean-park-gia-lam/goi-ngay-cho-em-de-mua-duoc-2pn2vs-1-goc-full-do-3-ty350tr-tai-glam-pr43108284,"3,35 tỷ",70 m²,2 phòng,2 phòng,,,,,,Sổ đỏ/ Sổ hồng,Đầy đủ,"Dự án Vinhomes Ocean Park Gia Lâm, Xã Dương Xá, Gia Lâm, Hà Nội"
https://batdongsan.com.vn/ban-dat-duong-giang-bien-phuong-giang-bien-1/ban-tai-dinh-cu-manh-xinh-vua-tien-via-he-da-bong-lo-goc-cuc-thoang-kinh-pr42891748,"10,3 tỷ",40 m²,,,,,,"4,4 m",,Sổ đỏ/ Sổ hồng,,"Đường Giang Biên, Phường Giang Biên, Long Biên, Hà Nội"
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-duong-xa-prj-vinhomes-ocean-park-gia-lam/sieu-hiem-3pn2vs-full-noi-that-chi-3-ty700tr-view-thoang-lh-pr43111174,"3,7 tỷ",80 m²,3 phòng,2 phòng,,,,,,Sổ đỏ/ Sổ hồng,Đầy đủ,"Vinhomes Ocean Park Gia Lâm, Dương Xá, Gia Lâm, Hà Nội"
https://batdongsan.com.vn/ban-nha-rieng-duong-21b-phuong-phu-luong-3/ban-tai-bich-hoa-thanh-oai-gia-cuc-chat-3-15-ty-32m2-pr43140864,"3,15 tỷ",32 m²,,,,Tây - Nam,Tây - Nam,4 m,"2,5 m",Sổ đỏ/ Sổ hồng,Cơ bản,"Đường 21B, Phường Phú Lương, Hà Đông, Hà Nội"
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-mo-lao-prj-thap-doi-kepler-land/ban-3-ngu-ha-dong-truc-tiep-cdt-pr43129633,"8,6 tỷ",103 m²,3 phòng,2 phòng,,Đông - Bắc,Đông - Bắc,,,Sổ đỏ/ Sổ hồng,Cơ bản,"Dự án Tháp đôi Kepler Land, Phường Mỗ Lao, Hà Đông, Hà Nội"
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-duong-xa-prj-vinhomes-ocean-park-gia-lam/anh-trai-em-muon-ban-studio-full-noi-that-1-ty650tr-tai-ocen-park-pr43111295,"1,65 tỷ",31 m²,1 phòng,1 phòng,,,,,,Sổ đỏ/ Sổ hồng,Đầy đủ,"Vinhomes Ocean Park Gia Lâm, Dương Xá, Gia Lâm, Hà Nội"
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-khuong-trung-phuong-khuong-mai/qua-hiem-cuc-re-tap-the-gan-nga-tu-so-vi-tri-sieu-dinh-gia-binh-dan-70m-2-68ty-pr41427994,"2,56 tỷ",70 m²,3 phòng,2 phòng,,,,,,Sổ đỏ nở hậu chính chủ,,"Số 204A ngõ 267, Đường Khương Trung, Phường Khương Mai, Thanh Xuân, Hà Nội"
https://batdongsan.com.vn/ban-nha-rieng-pho-chua-quynh-phuong-thanh-nhan/9-45-ty-50m2-4-tang-2-thoang-ngo-thong-rong-hbt-pr43090170,"9,45 tỷ",50 m²,3 phòng,3 phòng,4 tầng,Bắc,Bắc,4 m,3 m,Sổ đỏ/ Sổ hồng,Đầy đủ,"Phố Chùa Quỳnh, Phường Thanh Nhàn, Hai Bà Trưng, Hà Nội"
https://batdongsan.com.vn/ban-dat-pho-ha-bang-xa-ha-bang/ban-dep-tai-tch-tt-noi-lo-goc-42tr-m-pr42947845,12 tỷ,290 m²,,,,,,8 m,6 m,Sổ đỏ/ Sổ hồng,,"Phố Hạ Bằng, Xã Hạ Bằng, Thạch Thất, Hà Nội"
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-duong-xa-prj-vinhomes-ocean-park-gia-lam/mua-la-thang-1pn-47m2-full-noi-that-view-thoang-2-ty270tr-tai-lam-pr43111351,"2,27 tỷ",47 m²,1 phòng,1 phòng,,,,,,Sổ đỏ/ Sổ hồng,Đầy đủ,"Vinhomes Ocean Park Gia Lâm, Dương Xá, Gia Lâm, Hà Nội"
https://batdongsan.com.vn/ban-can-ho-chung-cu-mini-pho-thai-thinh-phuong-thinh-quang/chi-3-36-ty-so-huu-ngay-p-dep-nhu-cao-cap-pr43132953,"3,36 tỷ",55 m²,2 phòng,2 phòng,,,,,,Sổ đỏ/ Sổ hồng,,"Phố Thái Thịnh, Phường Thịnh Quang, Đống Đa, Hà Nội"
https://batdongsan.com.vn/ban-nha-mat-pho-duong-nguyen-trai-phuong-khuong-dinh/ban-dien-tich-65m2-xay-8-tang-o-goc-3-thoang-tien-8m-gia-35-ty-pr41113172,35 tỷ,65 m²,,,8 tầng,,,8 m,,Sổ đỏ/ Sổ hồng,Đầy đủ,"Đường Nguyễn Trãi, Phường Khương Đình, Thanh Xuân, Hà Nội"
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-duong-xa-prj-vinhomes-ocean-park-gia-lam/chuyen-nhuong-1n-1-1vs-vinmes-full-do-dep-o-ngay-ac-khai-thac-c-thue-pr43099698,"2,35 tỷ",47 m²,1 phòng,1 phòng,,,Tây - Nam,,,Sổ đỏ/ Sổ hồng,Đầy đủ,"Dự án Vinhomes Ocean Park Gia Lâm, Xã Dương Xá, Gia Lâm, Hà Nội"
https://batdongsan.com.vn/ban-nha-rieng-pho-trung-kinh-phuong-yen-hoa-2/sieu-hiem-cuc-dep-35m2x5t-vuong-van-ngo-rong-thoang-sang-tam-hoa-pr43121924,"7,58 tỷ",35 m²,3 phòng,4 phòng,5 tầng,,,,,Sổ đỏ/ Sổ hồng,Đầy đủ,"Phố Trung Kính, Phường Yên Hòa, Cầu Giấy, Hà Nội"
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-minh-khai-phuong-vinh-tuy-prj-times-city/ban-ch-2pn-2wc-75m2-tai-hai-ba-trung-ha-noi-gia-6-2-ty-pr43046901,"6,2 tỷ",75 m²,2 phòng,2 phòng,,,,,,Sổ đỏ/ Sổ hồng,Đầy đủ,"Times City, Minh Khai, Vĩnh Tuy, Hai Bà Trưng, Hà Nội"
https://batdongsan.com.vn/ban-dat-duong-nguyen-lam-1-phuong-phuc-dong/ban-235m2-mt-10-met-o-to-tranh-kinh-doanh-xay-toa-nha-vp-rat-dep-pr43031412,"49,9 tỷ",235 m²,,,,,,10 m,,Sổ đỏ/ Sổ hồng.,,"Đường Nguyễn Lam, Phường Phúc Đồng, Long Biên, Hà Nội"
https://batdongsan.com.vn/ban-dat-duong-bac-hong-xa-bac-hong-1/ban-my-noi-dong-anh-dien-tich-70m2-gia-5-75ty-o-to-vao-tan-pr43111172,"5,75 tỷ",70 m²,,,,,,5 m,4 m,Sổ đỏ/ Sổ hồng,,"Đường Bắc Hồng, Xã Bắc Hồng, Đông Anh, Hà Nội"
https://batdongsan.com.vn/ban-nha-rieng-duong-khuong-trung-phuong-khuong-dinh/hiem-nhinh-6-ty-co-thanh-xuan-moi-keng-full-noi-that-o-ngay-32m2-5-tang-hang-hiem-nh-tay-pr43132328,Thỏa thuận,32 m²,,,5 tầng,,,,,Sổ đỏ/ Sổ hồng,Full nội thất.,"Đường Khương Trung, Phường Khương Đình, Thanh Xuân, Hà Nội"
https://batdongsan.com.vn/ban-nha-mat-pho-duong-trinh-van-bo-phuong-my-dinh-2/sieu-pham-vip-gan-dh-fpt-60m-3t-2-thoang-kinh-doanh-bat-chap-via-he-da-bong-pr43067163,31 tỷ,60 m²,3 phòng,3 phòng,3 tầng,,,"4,8 m",50 m,Sổ đỏ/ Sổ hồng,Cơ bản,"Đường Trịnh Văn Bô, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội"
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-thanh-trung-thi-tran-trau-quy-prj-east-center/ban-gap-can-84m2-mat-tien-6m-4-5tang-hoan-thien-dep-khu-song-hong-quy-pr38605136,17 tỷ,84 m²,,,5 tầng,,,6 m,12 m,Sổ đỏ/ Sổ hồng,,"Dự án East Center, Đường Thành Trung, Thị trấn Trâu Quỳ, Gia Lâm, Hà Nội"
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nghiem-xuan-yem-phuong-dai-kim-prj-khu-do-thi-kim-van-kim-lu-golden-silk/ban-3-29-ty-75m2-3pn-2wc-full-noi-that-view-dep-pr42905196,"3,29 tỷ",75 m²,3 phòng,2 phòng,,,,,,Sổ đỏ/ Sổ hồng,Đầy đủ,"Dự án Kim Văn Kim Lũ, Đường Nghiêm Xuân Yêm, Phường Đại Kim, Hoàng Mai, Hà Nội."
https://batdongsan.com.vn/ban-nha-rieng-duong-6-4-phuong-bien-giang/ban-tai-6-loc-ninh-chuc-son-ha-noi-3-25-trieu-32-m2-hang-hiem-chi-voi-pr43140992,"3,25 triệu",32 m²,3 phòng,3 phòng,4 tầng,Đông - Nam,Đông - Nam,4 m,3 m,Sổ đỏ/ Sổ hồng,Cơ bản,"Đường 6, Phường Biên Giang, Hà Đông, Hà Nội"
https://batdongsan.com.vn/ban-nha-rieng-duong-minh-khai-phuong-thanh-luong/-phan-lo-o-to-tranh-kinh-doanh-83m-4-tang-mat-tien-4-8m-gia-21-5-ty-pr43013387,21 tỷ,83 m²,3 phòng,3 phòng,4 tầng,Bắc,,"4,8 m",6 m,Sổ đỏ/ Sổ hồng,Không nội thất,"Đường Minh Khai, Phường Thanh Lương, Hai Bà Trưng, Hà Nội"
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-tran-kim-xuyen-phuong-yen-hoa-2-prj-chelsea-residences/cham-tay-goc-trieu-do-giua-trung-tam-cau-giay-gia-soc-tu-9-ty-pr43108254,9 tỷ,80 m²,2 phòng,2 phòng,,Tây - Bắc,Đông - Nam,,,Sổ đỏ/ Sổ hồng,Full nội thất châu Âu.,"Dự án Chelsea Residences, Đường Trần Kim Xuyến, Phường Yên Hòa, Cầu Giấy, Hà Nội"
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-thanh-lam-3-prj-hud-me-linh-central/ban-sieu-pham-duy-nhat-tai-gia-cuc-re-vai-buoc-chan-ra-den-duong-vanh-dai-4-pr41544181,Thỏa thuận,132 m²,,,,Đông - Bắc,,6 m,,Hợp đồng mua bán,Không nội thất,"Dự án HUD Me Linh Central, Xã Thanh Lâm, Mê Linh, Hà Nội"
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-duong-xa-prj-vinhomes-ocean-park-gia-lam/so-huu-ngay-2pn1wc-nhan-nha-nguyen-ban-vi-tri-dep-dau-tu-pr43099028,"2,75 tỷ",60 m²,2 phòng,1 phòng,,,,,,Sổ đỏ/ Sổ hồng,Cơ bản,"Vinhomes Ocean Park Gia Lâm, Dương Xá, Gia Lâm, Hà Nội"
https://batdongsan.com.vn/ban-nha-rieng-duong-doi-can-phuong-lieu-giai/sieu-dep-10m-mat-pho-truoc-thoang-o-cho-thang-may-tang-noi-that-co-ban-pr43134728,"9,3 tỷ",46 m²,,,5 tầng,,,,,Sổ đỏ/ Sổ hồng,Đầy đủ,"Đường Đội Cấn, Phường Liễu Giai, Ba Đình, Hà Nội"
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-duong-xa-prj-vinhomes-ocean-park-gia-lam/-chu-tay-tu-menh-tim-3pn-em-co-ngay-view-tay-bac-sieu-dep-tot-pr42971517,"3,9 tỷ",80 m²,3 phòng,2 phòng,,Tây - Bắc,,,,Sổ đỏ/ Sổ hồng,Cơ bản,"Dự án Vinhomes Ocean Park Gia Lâm, Xã Dương Xá, Gia Lâm, Hà Nội"
https://batdongsan.com.vn/ban-nha-rieng-duong-bo-song-set-phuong-thinh-liet/ban-nr-4pn-5wc-57m2-moi-ngo-thong-tai-hoang-mai-ha-noi-gia-tot-12-8-ty-pr42638458,"12,8 tỷ",57 m²,4 phòng,5 phòng,6 tầng,,Tây - Bắc,"4,5 m","4,5 m",Sổ đỏ/ Sổ hồng,,"Đường Bờ Sông Sét, Phường Thịnh Liệt, Hoàng Mai, Hà Nội"
https://batdongsan.com.vn/ban-nha-mat-pho-duong-giang-van-minh-phuong-kim-ma/ban-dt-24m2-5tang-mt-4-1m-17-5-ty-pr43140875,"17,5 tỷ",24 m²,,,5 tầng,,,"4,1 m",,,,"Đường Giang Văn Minh, Phường Kim Mã, Ba Đình, Hà Nội"
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-duong-xa-prj-vinhomes-ocean-park-gia-lam/ban-nhanh-goc-2pn-full-noi-that-huong-tay-tu-trach-cuc-vuong-khi-re-nhat-khu-ve-o-ngay-pr43034658,"3,33 tỷ",70 m²,2 phòng,2 phòng,,,Tây - Bắc,,,Sổ đỏ/ Sổ hồng,Đầy đủ.,"Dự án Vinhomes Ocean Park Gia Lâm, Xã Dương Xá, Gia Lâm, Hà Nội"
https://batdongsan.com.vn/ban-nha-rieng-pho-lieu-giai-phuong-lieu-giai/ban-gap-can-ngo-19-64m2-ngo-phan-lo-ban-co-gia-re-t-tai-hien-tai-pr43063132,"17,9 tỷ",64 m²,,,2 tầng,,,,"3,5 m",Sổ đỏ/ Sổ hồng,Cơ bản,"Ngõ 19, Phố Liễu Giai, Phường Liễu Giai, Ba Đình, Hà Nội"
https://batdongsan.com.vn/ban-nha-rieng-duong-minh-khai-phuong-minh-khai/ban-chinh-chu-44m2-pho-hai-ba-trung-pr43132931,"8,8 tỷ",44 m²,4 phòng,5 phòng,5 tầng,,,"3,8 m","2,5 m",Sổ đỏ/ Sổ hồng,Đầy đủ,"Đường Minh Khai, Phường Minh Khai, Hai Bà Trưng, Hà Nội"
https://batdongsan.com.vn/ban-loai-bat-dong-san-khac-pho-bach-mai-phuong-truong-dinh-prj-vinaconex-diamond-tower/co-hoi-so-huu-can-goc-van-phong-cao-cap-233-m-gia-chi-11-ty-6-tai-du-an-diamond-pr43063207,"11,6 tỷ",233 m²,,,,,,,,Sổ đỏ/ Sổ hồng,,"Dự án Vinaconex Diamond Tower, Phố Bạch Mai, Phường Trương Định, Hai Bà Trưng, Hà Nội"
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-duong-xa-prj-vinhomes-ocean-park-gia-lam/chinh-chu-ban-studio-cuc-mem-phap-ly-chuan-tiem-nang-dau-tu-tot-pr43098628,"1,7 tỷ",33 m²,1 phòng,1 phòng,,,,,,Sổ đỏ/ Sổ hồng,Đầy đủ,"Dự án Vinhomes Ocean Park Gia Lâm, Xã Dương Xá, Gia Lâm, Hà Nội"
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nghiem-xuan-yem-phuong-dai-kim-prj-khu-do-thi-kim-van-kim-lu-golden-silk/ban-goc-ct12-kvkl-day-du-noi-that-moi-cung-so-tro-bank-gia-tot-nhat-truong-pr43013580,"2,88 tỷ",60 m²,2 phòng,2 phòng,,,,,,Sổ đỏ/ Sổ hồng,Đầy đủ,"Dự án Kim Văn Kim Lũ, Đường Nghiêm Xuân Yêm, Phường Đại Kim, Hoàng Mai, Hà Nội"
https://batdongsan.com.vn/ban-loai-bat-dong-san-khac-pho-bach-mai-phuong-truong-dinh-prj-vinaconex-diamond-tower/can-ban-van-phong-hang-a-lam-cong-ty-hoac-cho-thue-tai-cho-mo-pr43104714,"8,79 tỷ",172 m²,,,,,,,,Sổ đỏ/ Sổ hồng,,"Vinaconex Diamond Tower, Bạch Mai, Trương Định, Hai Bà Trưng, Hà Nội"
https://batdongsan.com.vn/ban-nha-rieng-duong-vo-chi-cong-phuong-xuan-la/sieu-pham-tay-ho-4-tang-mt-4-2m-7-95-ty-ngo-ba-gac-tien-ich-ho-tay-pr43136281,"7,95 tỷ",31 m²,3 phòng,,4 tầng,,,"4,2 m",2 m,Sổ đỏ/ Sổ hồng,Full đồ sang xịn.,"Đường Võ Chí Công, Phường Xuân La, Tây Hồ, Hà Nội"
https://batdongsan.com.vn/ban-nha-rieng-duong-me-tri-phuong-me-tri/ban-moi-dep-thang-may-o-to-lo-goc-gan-pho-do-duc-duc-dt-43m-x6tang-mt-5m-gia-re-pr43112139,"8,3 tỷ",43 m²,,,6 tầng,,,5 m,,Sổ đỏ/ Sổ hồng,Cơ bản,"Đường Mễ Trì, Phường Mễ Trì, Nam Từ Liêm, Hà Nội"
https://batdongsan.com.vn/ban-nha-mat-pho-duong-bo-song-set-phuong-tuong-mai/ban-86-ty-lo-goc-vi-tri-dep-t-khu-vuc-dong-tien-3-ty-nam-tien-ich-pr42671634,86 tỷ,260 m²,28 phòng,30 phòng,8 tầng,,,14 m,8 m,Sổ đỏ/ Sổ hồng,Cơ bản,"Đường Bờ Sông Sét, Phường Tương Mai, Hoàng Mai, Hà Nội"
https://batdongsan.com.vn/ban-nha-rieng-duong-le-trong-tan-phuong-khuong-trung/phan-lo-thanh-xuan-45m-7-g-lo-goc-thang-may-gia-14-ty-pr42987693,"12,2 tỷ",45 m²,5 phòng,6 phòng,7 tầng,,,"4,5 m",6 m,Sổ đỏ/ Sổ hồng,Đầy đủ,"Đường Lê Trọng Tấn, Phường Khương Trung, Thanh Xuân, Hà Nội"
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tay-mo-prj-vinhomes-smart-city/ban-gap-3pn-tai-vinmes-7-2-ty-79-6m2-nam-tu-liem-ha-noi-pr43129576,"7,2 tỷ","79,6 m²",3 phòng,,,,,,,,"Đầy đủ tiện nghi như điều hòa, tủ lạnh, giường ngủ.","Dự án Vinhomes Smart City , Phường Tây Mỗ, Nam Từ Liêm, Hà Nội"
https://batdongsan.com.vn/ban-nha-mat-pho-duong-nui-truc-phuong-giang-vo/chinh-chu-can-ban-250m-vi-tri-kinh-doanh-dinh-gia-tot-pr42982886,Thỏa thuận,250 m²,,,,,,,,Sổ đỏ/ Sổ hồng,Cơ bản,"Đường Núi Trúc, Phường Giảng Võ, Ba Đình, Hà Nội"
https://batdongsan.com.vn/ban-nha-rieng-pho-dich-vong-hau-phuong-dich-vong-hau/ban-moi-dep-gan-duy-tan-lo-goc-2-thoang-48m2-x5t-mt-4-3m-7-ngu-pr42870432,"8,9 tỷ",48 m²,7 phòng,,5 tầng,,,,,Sổ đỏ/ Sổ hồng,Đầy đủ,"Phố Dịch Vọng Hậu, Phường Dịch Vọng Hậu, Cầu Giấy, Hà Nội"
https://batdongsan.com.vn/ban-can-ho-chung-cu-pho-hoang-dao-thuy-phuong-trung-hoa-4-prj-khu-do-thi-trung-hoa-nhan-chinh/ban-3pn-2wc-gia-c-chat-9-4-ty-tai-34t-thanh-xuan-ha-noi-pr43117212,"9,4 tỷ",130 m²,3 phòng,2 phòng,,Đông - Bắc,Tây - Nam,,,Sổ đỏ/ Sổ hồng,Đầy đủ,"Dự án Trung Hòa Nhân Chính, Phố Hoàng Đạo Thúy, Phường Trung Hòa, Cầu Giấy, Hà Nội"
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-quoc-lo-32-xa-di-trach-prj-hinode-royal-park/ban-15-5-ty-100m2-hoai-duc-ha-noi-pr43141084,"15,5 tỷ",100 m²,,,,,,5 m,15 m,Sổ đỏ/ Sổ hồng,,"Hinode Royal Park, Đường Quốc lộ 32, Xã Di Trạch, Hoài Đức, Hà Nội"
https://batdongsan.com.vn/ban-nha-mat-pho-duong-kim-nguu-phuong-minh-khai/ban-85m-mt7-m-kinh-doanh-dinh-dong-dan-cu-quy-hoach-on-dinh-vi-tri-dep-pr41840651,38 tỷ,85 m²,6 phòng,6 phòng,4 tầng,Đông,Đông,7 m,,Sổ đỏ/ Sổ hồng,,"Đường Kim Ngưu, Phường Minh Khai, Hai Bà Trưng, Hà Nội"
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-thanh-thai-phuong-dich-vong-prj-khu-do-thi-moi-dich-vong/86m-3-ngu-2wc-tang-6-toa-nha-n07-b3-view-cong-vien-cau-giay-pr42931831,"6,3 tỷ",86 m²,3 phòng,2 phòng,,Nam,Bắc,,,Sổ đỏ/ Sổ hồng,Đầy đủ,"Dự án ĐTM Dịch Vọng, Đường Thành Thái, Phường Dịch Vọng, Cầu Giấy, Hà Nội"
https://batdongsan.com.vn/ban-can-ho-chung-cu-pho-hoang-dao-thuy-phuong-trung-hoa-4-prj-khu-do-thi-trung-hoa-nhan-chinh/ban-n4cd-125m2-3pn-nha-dep-gia-7-48-ty-pr43102162,"7,48 tỷ",125 m²,3 phòng,2 phòng,,Đông - Bắc,Tây - Nam,,,Sổ đỏ/ Sổ hồng,Đầy đủ,"Dự án Trung Hòa Nhân Chính, Phố Hoàng Đạo Thúy, Phường Trung Hòa, Cầu Giấy, Hà Nội"
https://batdongsan.com.vn/ban-nha-rieng-duong-yen-hoa-phuong-yen-hoa-2/ban-5-tang-moi-dep-kinh-coong-dien-tich-30m2-gia-ban-7-98-ty-pr43130357,"7,98 tỷ",30 m²,3 phòng,,5 tầng,,,,,Sổ đỏ/ Sổ hồng,Nội thất sang - sịn - mịn.,"Đường Yên Hòa, Phường Yên Hòa, Cầu Giấy, Hà Nội"
https://batdongsan.com.vn/ban-nha-rieng-phuong-yen-nghia-1/chinh-chu-can-ban-gap-sieu-pham-ha-dong-33m-5-tang-full-noi-that-hien-dai-chi-co-6-2t-pr43129567,"6,2 tỷ",33 m²,3 phòng,4 phòng,5 tầng,,,,,Sổ đỏ/ Sổ hồng,Đầy đủ,"Phường Yên Nghĩa, Hà Đông, Hà Nội"
https://batdongsan.com.vn/ban-nha-rieng-duong-trich-sai-phuong-buoi/chinh-chu-can-ban-214m-dat-kem-toa-5-tang-pr42823247?c=d1,83 tỷ,"213,5 m²",9 phòng,9 phòng,5 tầng,,Đông,10 m,3 m,Sổ đỏ,,"Đường Trích Sài, Phường Bưởi, Tây Hồ, Hà Nội"
