Link,Địa chỉ,Mức giá,Diện tích,Số phòng ngủ,"Số phòng tắm, vệ sinh",Số tầng,Mặt tiền,Đường vào,Pháp lý,Hướng ban công,Nội thất,Hướng nhà
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-pham-van-dong-phuong-mai-dich-prj-chung-cu-the-nine/ban-toa-hung-dt-131m-3pn-2vs-goc-full-do-lh-kieu-thuy-pr43101960,"The Nine, Đường Phạm Văn Đồng, Phường Mai Dịch, Cầu Giấy, Hà Nội",Thỏa thuận,131 m²,3 phòng,2 phòng,,,,Đang chờ sổ,,Đầy đủ,
https://batdongsan.com.vn/ban-nha-rieng-duong-phung-khoang-phuong-trung-van/chinh-chu-ban-can-ho-dich-vu-150m2-dong-tien-doanh-thu-2-2ty-nam-lo-goc-cho-gia19ty8-pr37231157,"Đường Phùng Khoang, Phường Trung Văn, Nam Từ Liêm, Hà Nội.","24,6 tỷ",150 m²,31 phòng,31 phòng,7 tầng,8 m,,"Sổ đỏ chính chủ, pháp lý sạch, toàn bộ giấy tờ có liên quan đầy đủ. Sẵn sàng giao dịch.",,"* Nội thất bên trong như khách sạn 5 sao với đầy đủ nội thất, giường, tủ quần áo, tủ bếp, hút mùi, bàn làm việc, bàn ăn, tủ lạnh, điều hòa, nóng lạnh, máy giặt, máy sấy quần áo...",
https://batdongsan.com.vn/ban-dat-xa-hiep-thuan-1/ban-phuc-tho-ha-noi-48-5m-pr42947820,"Hiệp Thuận, Phúc Thọ, Hà Nội",Thỏa thuận,"48,5 m²",,,,,4 m,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-tran-phu-phuong-van-quan/ban-ha-dong-33m-x-4-tang-o-to-do-cua-lo-goc-gia-7-8-ty-pr43119599,"Đường Trần Phú, Phường Văn Quán, Hà Đông, Hà Nội","7,8 tỷ",33 m²,4 phòng,3 phòng,4 tầng,"3,3 m",,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-xa-da-ton-prj-the-sapphire-1-vinhomes-ocean-park/ban-can-goc-noi-khu-nhin-duoc-mat-duong-phan-khu-gia-tot-nhat-thi-truong-pr43119951,"Dự án The Sapphire 1 - Vinhomes Ocean Park, Xã Đa Tốn, Gia Lâm, Hà Nội","8,3 tỷ",63 m²,1 phòng,1 phòng,1 tầng,8 m,15 m,Sổ đỏ/ Sổ hồng,Đông - Bắc,Cơ bản,Đông - Bắc
https://batdongsan.com.vn/ban-nha-rieng-duong-yen-phuc-phuong-van-quan/toi-chinh-chu-can-ban-tu-xay-tran-phu-hd-de-lai-noi-that-gia-2ty3-0964427111-pr23304529,"Đường Yên Phúc, Phường Văn Quán, Hà Đông, Hà Nội","6,96 tỷ",36 m²,3 phòng,4 phòng,5 tầng,"4,5 m",,"- Giấy tờ pháp lý đầy đủ, sổ đỏ chính chủ, thủ tục nhanh gọn.",,"- Nội thất xịn: Nhà hoàn thiện về ở luôn, cửa chính 2 lớp, tủ bếp gỗ sồi Nga, trần thạch cao, điện nước đầy đủ... Tôi để lại hết. - Nhà xây theo kiểu kiến trúc hiện đại nên rất thoáng đãng và mát mẻ.",
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-minh-khai-phuong-vinh-tuy-prj-sunshine-garden/ban-2-png-ngu-1-tai-van-be-cach-an-kiem-4km-pr38315972,"Dự án Sunshine Garden, Đường Minh Khai, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội","7,64 tỷ",100 m²,3 phòng,2 phòng,,,,Sổ đỏ/ Sổ hồng,Tây,Đầy đủ,Đông
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-duong-van-be-phuong-vinh-tuy-prj-sunshine-garden/chinh-chu-ban-gap-1pn-45m2-hai-ba-trung-gia-2-ty-5-da-co-so-lhe-pr39041616,"Dự án Sunshine Garden, Đường Dương Văn Bé, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội","3,8 tỷ",45 m²,1 phòng,1 phòng,,,,Đã có sổ đỏ sẵn sàng giao dịch,Tây,Đầy đủ,Đông
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-tran-phu-phuong-van-quan-prj-grand-sunlake/ban-duaky-dep-tang-dep-gia-tot-du-an-135-ha-dong-pr43024007,"Grand Sunlake, 135, Đường Trần Phú, Phường Văn Quán, Hà Đông, Hà Nội","3,9 tỷ","72,7 m²",2 phòng,2 phòng,,,,Hợp đồng mua bán,Tây - Nam,Full nội thất cao cấp,Đông - Bắc
https://batdongsan.com.vn/ban-nha-rieng-duong-dai-tu-phuong-dai-kim/-dep-nhu-ngoc-t-rinh-chi-voi-9-ty-ong-bac-ho-gui-b-an-can-tam-huyet-o-pho-vip-tu-pr43119944,"Đường Đại Từ, Phường Đại Kim, Hoàng Mai, Hà Nội",9 tỷ,42 m²,4 phòng,4 phòng,6 tầng,4 m,3 m,Sổ đỏ/ Sổ hồng,,Đầy đủ,Đông - Nam
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-khuat-duy-tien-phuong-thanh-xuan-trung/ban-nhanh-3-ngu-rong-toa-sjc-xuan-pr43119368,"Đường Khuất Duy Tiến, Phường Thanh Xuân Trung, Thanh Xuân, Hà Nội","6,2 tỷ",111 m²,3 phòng,2 phòng,,,,Sổ đỏ/ Sổ hồng,Đông - Nam,Cơ bản,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-duong-van-be-phuong-vinh-tuy-prj-sunshine-garden/chinh-chu-ban-lo-goc-3pn-118m2-cat-lo-gia-chi-nhinh-4ty5-lhe-em-pr38909598,"Dự án Sunshine Garden, Đường Dương Văn Bé, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội","7,1 tỷ",118 m²,3 phòng,2 phòng,,,,Hợp đồng mua bán,Đông - Bắc,Nguyên bản chủ đầu tư,Tây - Nam
https://batdongsan.com.vn/ban-nha-mat-pho-duong-da-sy-phuong-kien-hung/chinh-chu-can-ban-gap-mp-hd-12m-oto-tranh-kd-sam-uat-lo-goc2mat-thoang-gia14ty5-pr42344369,"Đường Đa Sỹ, Phường Kiến Hưng, Hà Đông, Hà Nội","14,5 tỷ",56 m²,5 phòng,5 phòng,5 tầng,4 m,12 m,Sổ đỏ/ Sổ hồng,,Đầy đủ,
https://batdongsan.com.vn/ban-nha-rieng-xa-tan-lap-24/ban-5-g-30m-dan-phuong-pr42250963,"Xã Tân Lập, Đan Phượng, Hà Nội",Thỏa thuận,30 m²,3 phòng,3 phòng,5 tầng,,,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-nha-mat-pho-duong-nguyen-chi-thanh-phuong-lang-thuong/ban-toa-dong-da-8-tang-tien-9-4-m-pr43120249,"Đường Nguyễn Chí Thanh, Phường Láng Thượng, Đống Đa, Hà Nội","58,3 tỷ","83,2 m²",18 phòng,8 phòng,8 tầng,"9,4 m",,Sổ đỏ/ Sổ hồng,,Đầy đủ,
https://batdongsan.com.vn/ban-dat-xa-tam-thuan/ban-phuc-tho-ha-noi-48-5m2-pr42905377,"Xã Tam Thuấn, Phúc Thọ, Hà Nội",Thỏa thuận,"48,5 m²",,,,,,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-dat-xa-van-hoa-1/hon-2-ty-so-huu-lo-tai-san-xo-cong-chung-ngay-pr42920827,"Xã Vân Hòa, Ba Vì, Hà Nội",8 triệu/m²,336 m²,,,,"12,5 m",6 m,Sổ đỏ/ Sổ hồng,,,Đông - Bắc
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-cau-dien-phuong-phu-dien-prj-toa-nha-intracom-2/-ban-nhanh-135m-goc-3-ngu-2wc-2-gia-dau-tu-re-nhat-thi-truong-pr43120321,"Dự án Intracom 2 Cầu Diễn, Đường Cầu Diễn, Phường Phú Diễn, Bắc Từ Liêm, Hà Nội",6 tỷ,135 m²,3 phòng,2 phòng,,,,Sổ đỏ/ Sổ hồng,Đông - Bắc,Không kèm nội thất chủ mới về tự thiết kế theo sở thích.,Tây - Bắc
https://batdongsan.com.vn/ban-nha-rieng-duong-pham-van-dong-phuong-co-nhue-1/can-ban-gap-oto-tranh-kinh-doanh-giam-1-ty-den-het-thang-5-gia-con-12-6-ty-pr43049256,"Đường Phạm Văn Đồng, Phường Cổ Nhuế 1, Bắc Từ Liêm, Hà Nội","13,6 tỷ",45 m²,3 phòng,,4 tầng,,,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nghiem-xuan-yem-phuong-dai-kim-prj-khu-do-thi-kim-van-kim-lu-golden-silk/ban-nhanh-hoa-hau-ct12a-70m2-gia-tot-3-3-ty-pr43120289,"Dự án Kim Văn Kim Lũ, Đường Nghiêm Xuân Yêm, Phường Đại Kim, Hoàng Mai, Hà Nội","3,3 tỷ","56,2 m²",2 phòng,2 phòng,,,,Sổ đỏ/ Sổ hồng.,,Đầy đủ.,
https://batdongsan.com.vn/ban-dat-xa-mai-dinh-1/ban-tai-soc-son-ha-noi-47-trieu-vnd-94m2-pr43119905,"Xã Mai Đình, Huyện Sóc Sơn, Hà Nội",47 triệu/m²,94 m²,,,,5 m,4 m,Sổ đỏ/ Sổ hồng,,,Đông
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-le-trong-tan-phuong-duong-noi-prj-khu-do-thi-geleximco-le-trong-tan/-giam-1-ty-gap-ban-can-goc-2-mat-vuon-hoa-dong-tien-250tr-nam-10m-ra-gia-hon-15-ty-pr42872196,"Khu đô thị Geleximco - Lê Trọng Tấn, Lê Trọng Tấn, Dương Nội, Hà Đông, Hà Nội","15,7 tỷ",60 m²,6 phòng,4 phòng,4 tầng,4 m,20 m,Sổ đỏ/ Sổ hồng,Đông - Nam,Cơ bản,Đông - Nam
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-xien-phuong-ha-dinh-prj-khu-do-thi-moi-ha-dinh/lo-goc-o-to-tranh-via-he-full-noi-that-tien-ich-bat-ngan-kinh-doanh-sam-uat-o-suong-pr43119326,"KĐT Hạ Đình, ngõ 214, Đường Nguyễn Xiển, Phường Hạ Đình, Thanh Xuân, Hà Nội",80 tỷ,160 m²,3 phòng,5 phòng,6 tầng,22 m,12 m,Sổ đỏ/ Sổ hồng,Đông,"Đầy đủ nội thất chất lượng, gồm điều hoà, nóng lạnh, giường tủ.",Đông - Nam
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-ngoc-chi-xa-vinh-ngoc-1-prj-intracom-riverside/-ban-2-ngu-2-wc-thuoc-truc-dep-nhat-toa-b-tai-gia-tot-lh-pr39036718,"Dự án Intracom Riverside, Đường Ngọc Chi, Xã Vĩnh Ngọc, Đông Anh, Hà Nội","3,9 tỷ","66,8 m²",2 phòng,2 phòng,,,,Sổ đỏ/ Sổ hồng,Đông - Nam,Đầy đủ,Tây - Nam
https://batdongsan.com.vn/ban-dat-thi-tran-tram-troi/ban-hoai-duc-35m2-pr42823924,"Thị trấn Trạm Trôi, Hoài Đức, Hà Nội",Thỏa thuận,35 m²,,,,,,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-dat-xa-van-hoa-1/ban-lo-nghi-duong-view-canh-dong-tai-gia-dau-tu-pr42970310,"Xã Vân Hòa, Ba Vì, Hà Nội",6 triệu/m²,1.080 m²,,,,17 m,7 m,Sổ đỏ/ Sổ hồng,,,Đông - Nam
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-tran-phu-phuong-van-quan-prj-grand-sunlake/doc-quyen-3-goc-3pn-120m2-dep-nhat-tai-gia-7-x-ty-x-tieu-hoc-pr42887545,"Grand Sunlake, Đường Trần Phú, Phường Văn Quán, Quận Hà Đông, Hà Nội",Thỏa thuận,120 m²,3 phòng,2 phòng,,,,Hợp đồng mua bán,,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-le-trong-tan-phuong-duong-noi-prj-khu-do-thi-geleximco-le-trong-tan/chinh-chu-ban-can-dep-75m2-mat-tien-5m-2-mat-thoang-truoc-sau-hoan-thien-full-gia-13-9-ty-pr40164515,"Dự án Geleximco Lê Trọng Tấn, Đường Lê Trọng Tấn, Phường Dương Nội, Hà Đông, Hà Nội",16 tỷ,80 m²,4 phòng,4 phòng,5 tầng,4 m,"13,5 m",Sổ đỏ/ Sổ hồng,Bắc,Cơ bản,Bắc
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-phan-trong-tue-xa-ta-thanh-oai-prj-chung-cu-dai-thanh/-ban-gap-tang-trung-goc-60m-2pn-2wc-gia-2-6x-ty-pr43119910,"Dự án Chung cư Đại Thanh, Đường Phan Trọng Tuệ, Xã Tả Thanh Oai, Thanh Trì, Hà Nội","2,6 tỷ",60 m²,2 phòng,2 phòng,,,,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-nha-mat-pho-duong-vinh-phuc-phuong-lieu-giai/toa-lo-goc-9-tang-quan-ba-dinh-1-ngo-o-to-tranh-via-he-rong-gia-chi-30-ty-hon-pr43016412,"Đường Vĩnh Phúc, Phường Liễu Giai, Ba Đình, Hà Nội",30 tỷ,42 m²,6 phòng,6 phòng,9 tầng,5 m,10 m,Sổ đỏ/ Sổ hồng,,Đầy đủ,
https://batdongsan.com.vn/ban-can-ho-chung-cu-pho-lieu-giai-phuong-ngoc-khanh-prj-vinhomes-metropolis-lieu-giai/hiem-penuse-suat-ngoai-giao-sky-villa-duplex-360m2-view-tay-pr43119855,"Dự án Vinhomes Metropolis - Liễu Giai, Phố Liễu Giai, Phường Ngọc Khánh, Ba Đình, Hà Nội",Thỏa thuận,360 m²,5 phòng,6 phòng,,,,Sổ đỏ/ Sổ hồng,,Đầy đủ,
https://batdongsan.com.vn/ban-dat-xa-van-hoa-1/ban-4-lo-nghi-duong-dien-tich-hon-300m-tai-hoa-pr42678992,"Thôn Rùa, Xã Vân Hòa, Ba Vì, Hà Nội",Thỏa thuận,309 m²,,,,"12,68 m",6 m,Đang chờ sổ,,,Đông - Nam
https://batdongsan.com.vn/ban-nha-rieng-duong-khuong-dinh-phuong-khuong-dinh/ban-thanh-xuan-44m2-3-tang-5-ngu-gia-hon-3-ty-pr43120306,"Đường Khương Đình, Phường Khương Đình, Thanh Xuân, Hà Nội","3,9 tỷ",44 m²,5 phòng,5 phòng,3 tầng,,,Hợp đồng mua bán,,Cơ bản,
https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-trai-phuong-nhan-chinh/ban-37m2-pho-vu-trong-phung-6-tang-co-thang-may-11-8-ty-pr43055933,"Đường Nguyễn Trãi, Phường Nhân Chính, Thanh Xuân, Hà Nội","11,8 tỷ",37 m²,3 phòng,5 phòng,6 tầng,,,Sổ đỏ/ Sổ hồng,,Đầy đủ nội thất cao cấp.,
https://batdongsan.com.vn/ban-nha-rieng-pho-phung-chi-kien-phuong-nghia-do-1/ban-gan-hoang-quoc-viet-oto-ngo-nong-dan-xay-60m2x6t-full-nt-dep-gia-1x-5-ty-co-tl-pr43120305,"Phố Phùng Chí Kiên, Phường Nghĩa Đô, Cầu Giấy, Hà Nội",19 tỷ,60 m²,4 phòng,4 phòng,6 tầng,,,Sổ đỏ/ Sổ hồng,,Đầy đủ,
https://batdongsan.com.vn/ban-nha-rieng-pho-thai-ha-phuong-trung-liet/ban-sieu-pm-68m2-o-to-do-canh-2-thoang-vinh-vien-full-noi-tt-xin-pr43120203,"Phố Thái Hà, Phường Trung Liệt, Đống Đa, Hà Nội","15,3 tỷ",68 m²,,,4 tầng,,,Sổ đỏ/ Sổ hồng,,Nội thất đầy đủ.,
https://batdongsan.com.vn/ban-nha-mat-pho-duong-dao-tan-phuong-cong-vi/hiem-co-lo-goc-3-thoang-lieu-giai-130-ty-220m2-dep-kd-sam-uat-pr43120301,"Đường Đào Tấn, Phường Cống Vị, Ba Đình, Hà Nội",130 tỷ,220 m²,,,4 tầng,12 m,,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-phu-thuong-1-prj-sunshine-riverside/re-oi-la-re-3pn-gia-cuc-tot-chi-tu-6-77-ty-so-do-chinh-chu-pr43119273,"Dự án Sunshine Riverside, Phường Phú Thượng, Tây Hồ, Hà Nội","6,77 tỷ","83,5 m²",3 phòng,2 phòng,,,,Sổ đỏ/ Sổ hồng,Tây,Đầy đủ,Bắc
https://batdongsan.com.vn/ban-nha-rieng-duong-quoc-lo-32-xa-tan-lap-24/ban-tay-do-dan-phuong-40m2-pr42905302,"Đường Quốc lộ 32, Xã Tân Lập, Đan Phượng, Hà Nội","5,55 tỷ",40 m²,4 phòng,4 phòng,5 tầng,,,Sổ đỏ/ Sổ hồng,,Cơ bản,
https://batdongsan.com.vn/ban-nha-mat-pho-phuong-mo-lao-prj-lang-viet-kieu-chau-au-euroland/ban-cho-thue-quan-ha-dong-ha-noi-lien-he-mr-man-0984524619-pr27795328,"Dự án Làng Việt Kiều Châu Âu Euroland, Phường Mỗ Lao, Hà Đông, Hà Nội",Thỏa thuận,265 m²,6 phòng,5 phòng,3 tầng,32 m,13 m,Sổ đỏ/ Sổ hồng.,,,
https://batdongsan.com.vn/ban-nha-rieng-phuong-dong-mai-1/ban-gap-moi-n-hue-ha-4-tang-x-30m2-du-do-ngo-ba-gac-gan-ga-yen-nghia-nhinh-4-ty-pr43120287,"Đường Nhân Huệ, Phường Đồng Mai, Hà Đông, Hà Nội","4,25 tỷ",30 m²,,,4 tầng,,,Sổ đỏ,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-dai-kim-prj-khu-do-thi-moi-linh-dam/ban-gap-3pn-2vs-tai-ct3c-x2-full-noi-that-cao-cap-o-duoc-luon-pr42079390,"Khu đô thị mới Linh Đàm, Đại Kim, Hoàng Mai, Hà Nội","4,6 tỷ",93 m²,3 phòng,2 phòng,,,,Sổ đỏ/ Sổ hồng,Đông,Đầy đủ,Tây
https://batdongsan.com.vn/ban-dat-xa-tam-xa/hiem-lo-goc-dau-gia-xuan-canh-sat-vin-co-loa-vin-gia-dau-tu-re-nhat-thi-truong-pr43119871,"Xã Tàm Xá, Đông Anh, Hà Nội",181 triệu/m²,"86,12 m²",,,,13 m,30 m,Có sổ,,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-to-ngoc-van-phuong-quang-an-2/-cuc-hiem-ban-tre-dep-t-450m2-20m-mat-tien-thong-so-g-sat-ho-pr42822662,"Đường Tô Ngọc Vân, Phường Quảng An, Tây Hồ, Hà Nội",150 tỷ,450 m²,8 phòng,8 phòng,3 tầng,20 m,10 m,Sổ đỏ/ Sổ hồng,,Đầy đủ,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-van-phu-phuong-phu-la-prj-khu-do-thi-moi-van-phu/gap-chu-ha-chao-2-ty-can-ban-can-lk-via-he-kinh-doanh-vi-tri-cuc-thoang-sang-hiem-pr42972888,"Dự án KĐT Văn Phú, Đường Văn Phú, Phường Phú La, Hà Đông, Hà Nội","24,8 tỷ",100 m²,4 phòng,,5 tầng,5 m,12 m,Sổ đỏ/ Sổ hồng,,Đầy đủ,
https://batdongsan.com.vn/ban-nha-rieng-duong-bien-giang-phuong-bien-giang/-ha-dong-san-gan-cho-va-truong-hoc-gia-4-85-ty-pr43119459,"Đường Biên Giang, Phường Biên Giang, Hà Đông, Hà Nội","4,85 tỷ","92,6 m²",2 phòng,2 phòng,,,3 m,Sổ đỏ/ Sổ hồng,Tây,,Tây
https://batdongsan.com.vn/ban-nha-rieng-duong-tu-dinh-phuong-long-bien/ngo-thong-thang-tap-gan-o-to-dung-do-dep-4-tang-x-40m-ve-o-luon-gia-hon-6-ty-pr43119835,"Đường Tư Đình, Phường Long Biên, Long Biên, Hà Nội","6,6 tỷ",40 m²,4 phòng,4 phòng,4 tầng,,3 m,Sổ đỏ/ Sổ hồng,,Đầy đủ.,
https://batdongsan.com.vn/ban-nha-rieng-pho-phao-dai-lang-phuong-lang-thuong/ban-dong-tien-tai-dong-da-thu-p-toi-1-6-ty-nam-dau-tu-an-toan-loi-nhuan-cao-pr43087076,"Phố Pháo Đài Láng, Phường Láng Thượng, Đống Đa, Hà Nội",25 tỷ,"79,3 m²",20 phòng,,6 tầng,"5,62 m",,Sổ đỏ,,Full nội thất cao cấp,
https://batdongsan.com.vn/ban-nha-rieng-duong-van-canh-xa-van-canh-1/ban-phan-lo-khu-6-9-hoai-duc-40m2-pr42696430,"Đường Vân Canh, Xã Vân Canh, Hoài Đức, Hà Nội",Thỏa thuận,40 m²,5 phòng,5 phòng,4 tầng,,,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-dai-linh-phuong-trung-van/can-ccmn-103m2-2-mat-thoang-vinh-vien-tai-17-phong-khep-kin-cho-thue-gia-nhinh-10-ty-pr43119395,"Đường Đại Linh, Phường Trung Văn, Nam Từ Liêm, Hà Nội","10,3 tỷ",103 m²,17 phòng,17 phòng,,,,Sổ đỏ/ Sổ hồng,,Đầy đủ,
https://batdongsan.com.vn/ban-nha-mat-pho-duong-tran-phu-phuong-dien-bien/ban-7-tang-ba-dinh-tich-65m2-gia-thuong-luong-pr43024400,"Đường Trần Phú, Phường Điện Biên, Ba Đình, Hà Nội",41 tỷ,65 m²,,,,,,,,,
https://batdongsan.com.vn/ban-nha-rieng-pho-cau-am-phuong-van-phuc-1/ban-mat-ngo-nga-tu-gia-chi-tu-7-8ty-46-2m-pr42525380,"Phố Cầu Am, Phường Vạn Phúc, Hà Đông, Hà Nội","7,3 tỷ",46 m²,4 phòng,,4 tầng,"4,23 m",,Sổ đỏ,,,Đông - Bắc
https://batdongsan.com.vn/ban-dat-xa-an-khanh-4/hang-hiem-dv-phu-vinh-45m2-mt-3-68m-duong-10m-oto-tranh-vi-tri-dep-gan-dl-thang-long-pr43120270,"Phú Vinh, Xã An Khánh, Hoài Đức, Hà Nội",165 triệu/m²,45 m²,,,,"3,68 m",10 m,Sổ đỏ/ Sổ hồng.,,,Tây
https://batdongsan.com.vn/ban-dat-duong-khe-nu-xa-nguyen-khe/ban-dong-anh-ha-noi-65-5m2-gia-thoa-thuan-dep-nhieu-tien-ich-pr43119841,"Đường Khê Nữ, Xã Nguyên Khê, Đông Anh, Hà Nội",Thỏa thuận,"65,5 m²",,,,"4,45 m","2,5 m",Sổ đỏ/ Sổ hồng,,,Đông
https://batdongsan.com.vn/ban-nha-mat-pho-phuong-van-phuc-1/hoa-hau-dat-dv-ha-dong-7-tang-thang-may-moi-king-kong-o-to-tranh-pr43119378,"Phường Vạn Phúc, Hà Đông, Hà Nội","23,5 tỷ",50 m²,,,7 tầng,,,Sổ đỏ/ Sổ hồng,,Full nội thất xịn sò.,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-le-trong-tan-phuong-phu-la-prj-khu-do-thi-moi-van-phu/chinh-chu-ban-76-5m-so-san-gia-16-ty-mua-o-qua-hop-ly-lh-pr43084760,"KĐT Văn Phú, Đường Lê Trọng Tấn, Phường Phú La, Hà Đông, Hà Nội","15,7 tỷ","76,5 m²",,,,,,Sổ đỏ/ Sổ hồng,,,Tây - Nam
https://batdongsan.com.vn/ban-dat-thi-tran-dong-anh-1/chinh-chu-ban-60m2-to-19-tt-duong-o-to-tr-vi-tri-sieu-dep-so-do-vuong-vuc-pr43119816,"Tổ 19, Thị trấn Đông Anh, Đông Anh, Hà Nội",100 triệu/m²,60 m²,,,,4 m,5 m,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-dat-xa-co-dong/em-ban-1-lo-nen-gan-dai-hoc-quoc-gia-ha-noi-canh-quoc-lo-21-full-tho-cu-gia-3-ty-pr43120232,"Cổ Đông, Sơn Tây, Hà Nội",3 tỷ,100 m²,,,,,,Sổ đỏ/ Sổ hồng,,,Đông - Nam
https://batdongsan.com.vn/ban-nha-rieng-thi-tran-yen-vien/view-trieu-do-ho-cog-cog-thon-dat-vag-2-so-do-mat-tien-6m-oto-tai-tranh-tiem-nag-x2-9xtr-m2-pr43007185,"Thị trấn Yên Viên, Gia Lâm, Hà Nội",95 triệu/m²,144 m²,1 phòng,1 phòng,1 tầng,6 m,6 m,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-huy-tuong-phuong-thanh-xuan-trung-prj-my-son-tower/ban-gap-ban-voi-104m2-3-ngu-2wc-goc-bc-dong-nam-cc-lh-094167100-gia-2-6-ty-pr38843926,"Mỹ Sơn Tower, 62, Đường Nguyễn Huy Tưởng, Phường Thanh Xuân Trung, Thanh Xuân, Hà Nội",Thỏa thuận,104 m²,3 phòng,2 phòng,,,,Hợp đồng mua bán,Đông - Nam,Đầy đủ,Tây - Bắc
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-pham-van-dong-phuong-co-nhue-1-prj-thanh-pho-giao-luu/gia-dinh-can-ban-view-ho-3-5ha-an-binh-city-kdt-dong-pr42206140,"Dự án Thành Phố Giao Lưu, Đường Phạm Văn Đồng, Phường Cổ Nhuế 1, Bắc Từ Liêm, Hà Nội",58 tỷ,189 m²,,,5 tầng,12 m,13 m,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-tran-huu-duc-phuong-phuong-canh-prj-xuan-phuong-residence/chinh-chu-ban-cc-quoc-hoi-dt-156-14m-4pn-full-nt-dep-co-slot-o-to-38tr-m-o971o85383-pr41132716,"Dự án Xuân Phương Residence, Đường Trần Hữu Dực, Phường Phương Canh, Nam Từ Liêm, Hà Nội","5,2 tỷ","105,98 m²",4 phòng,2 phòng,,,,Sổ đỏ/ Sổ hồng,Đông - Nam,Đầy đủ,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-huy-tuong-phuong-thanh-xuan-trung-prj-my-son-tower/mien-gian-alo-chinh-chu-ban-gap-ep-gia-3pn-2vc-118m2-goc-slot-oto-4-850-ty-cc-son-pr42771827,"Mỹ Sơn Tower, Đường Nguyễn Huy Tưởng, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội","4,8 tỷ",118 m²,2 phòng,3 phòng,,,,Hợp đồng mua bán,Đông - Nam,Đầy đủ,Tây - Bắc
https://batdongsan.com.vn/ban-dat-duong-tam-trinh-phuong-yen-so/ban-phan-lo-lo-goc-view-vuon-hoa-view-ho-2-mat-oto-tranh-pr43078502,"Đường Tam Trinh, Phường Yên Sở, Hoàng Mai, Hà Nội","13,5 tỷ",50 m²,,,,10 m,20 m,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-dat-duong-phu-vinh-xa-an-khanh-4/chinh-chu-b-lo-dau-gia-x18-thon-khh-huyen-hoai-duc-ha-noi-pr40930493,"Đường Phú Vinh, Xã An Khánh, Hoài Đức, Hà Nội",170 triệu/m²,"58,5 m²",,,,"4,4 m",,,,,
https://batdongsan.com.vn/ban-nha-mat-pho-pho-ngoc-tri-phuong-thach-ban-1/chinh-chu-can-gap-l-bien-135m2-21-59-ty-sdcc-tl-pr43119783,"Phố Ngọc Trì, Phường Thạch Bàn, Long Biên, Hà Nội","21,59 tỷ",135 m²,2 phòng,2 phòng,1 tầng,"5,5 m",,Sổ đỏ/ Sổ hồng.,,,
https://batdongsan.com.vn/ban-dat-xa-thanh-da/chinh-chu-can-ban-70m-full-tho-tai-phuc-tho-pr43119802,"Xã Thanh Đa, Phúc Thọ, Hà Nội",26 triệu/m²,70 m²,,,,,3 m,Sổ đỏ/ Sổ hồng,,,
